"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue","log_q"
"443","ChAd-BNT (V3, D1)","H-BNT-I (D10, severe)",257,602,2096,1149,2353,"DOCK4, IFI35, MX2, STS, ATF3, CASP1, PTTG2, ASGR2, POLB, ARFGEF3, FCGR2B, IFIT1, SLC6A13, IFITM3, PHF11, IFIT2, DISC1-IT1, LINC00937, SRGAP1, IFI44, APOBEC3A, GSG1L, WDFY1, AGRN, MUC1, OR52K2, GPR84, NRN1, C2, CPXM2, FCGR1A, ZCCHC2, COL7A1, TNFSF10, DAPP1, OASL, FABP5, EPHB2, TAP1, GBP2, TIFA, CEACAM1, ADAR, ERLIN1, UBQLNL, APOL1, MAFB, TMEM70, SP100, CLEC4D, MX1, CXCL10, SPATS2L, FFAR3, ISG15, DNAH17, KLF4, TRIM25, IFI44L, NEXN, OAS2, RSPH9, SAMD9L, ASAP1-IT2, NFASC, HES4, KIAA1958, TBC1D30, GBP1, FAS, KLF10, KPTN, GBP5, CIR1, LACTB, BTN2A3P, VSIG4, DISC1, UBE2L6, MTHFD2, DHX58, TRIM22, PDCD1LG2, A3GALT2, TTC26, TUBA4B, FAP, ST8SIA5, LPCAT2, PIK3AP1, FLT3, TULP2, C1QB, NES, PLSCR1, PKN2-AS1, C1QC, METTL7B, IFIT3, IFIT5, CFB, CASP5, APOL2, MT2A, C1QA, FRMD3, AIM2, EIF2AK2, GBP6, STX11, PSTPIP2, SORT1, ETV7, CD163, PRRG4, IL15, ZNF684, RSAD2, MYH11, SLC1A3, RPS16P5, TNFAIP6, LGALS3BP, NMI, CNIH2, CXCL2, NBN, GABRR2, CASP4, FBXO39, C18orf25, HESX1, LIMK2, DHRS9, UACA, PML, PRUNE2, IL1RN, DTX3L, ODF3B, SEMA3B, P4HA2, STAT1, PARP12, IFI30, TRAFD1, FLVCR2, HELZ2, MOV10, CXCL3, IFI6, SLC26A8, STAT2, RAB20, NTRK3, FAM225A, REC8, DDX60, SMCO4, OAS3, ANKRD22, IFITM1, APOL6, MYO10, VPS9D1, DZIP1L, HERC5, TXLNB, BATF2, PARP14, TRIM69, CXCL11, SIGLEC1, FER1L4, TOR1B, XAF1, LINC00487, TRIM21, RMI2, ZBP1, GK, C15orf48, SAMD15, IL27, KLHDC7B, JAK2, SCUBE2, BAZ1A, VAMP5, RUFY4, TYMP, SERPING1, DDX60L, SP110, CACNA1A, IRF7, GBP1P1, MS4A4A, FAM20A, CD274, RTP4, GSDMC, LMNB1, USP18, FN1, LHFPL2, KIAA1614, SSC4D, ALPK3, CFAP58, AK4, PARP9, HERC6, TNFSF13B, OAS1, DCST1, TRIM6, ADAMTSL4-AS1, FBXO6, TMEM140, EREG, LY6E, LAMP3, VSIG10L, SLC8A2, TCN2, SRGAP2, IFIH1, MIR181A1HG, KCNJ2-AS1, RGL1, EPSTI1, PSORS1C3, SAT1, GADD45B, TDRD7, FGF13, RIPK2, TRIB1, SLCO4A1, CACNA1E, KCNJ2, GLDN, PSMB9, LAP3, CHMP5, SRGAP2B, ALPK1, LINC00968, SLC28A1, IFI16, CLEC2B, BISPR, RNF213, C3AR1, MLKL, CMPK2",22.37,10.92,0,0,0
"444","ChAd-BNT (V3, D1)","H-BNT-I (D26, mild)",56,803,1102,1149,1158,"IER2, PTTG2, ASGR2, CCDC40, APOBEC3A, GSG1L, GPR84, AP3B2, TMEM70, CLEC4D, BACH1-IT2, DNAH17, KLF4, TRIM25, RSPH9, ASAP1-IT2, TBC1D30, KLF10, CIR1, LACTB, EMILIN2, VSIG4, FBN2, TULP2, METTL7B, SORT1, SLC1A3, RPS16P5, CNIH2, GABRR2, LIMK2, P4HA2, IFI30, FLVCR2, NFKBIZ, SLC26A8, MYO10, DZIP1L, RMI2, JAK2, DDX60L, MS4A4A, FAM20A, HORMAD1, DHRS12, VSIG10L, MARCO, TCN2, CRABP2, KCNJ2-AS1, GADD45B, FGF13, TRIB1, CACNA1E, ALPK1, CLEC2B",4.87,4.84,0,0,0
"445","ChAd-BNT (V3, D1)","H-BNT-I (D26, severe)",11,848,334,1149,345,"PTTG2, KLF4, TBC1D30, MAFF, MYH11, RPS16P5, CXCL2, GSDMC, KCNJ2-AS1, RIPK2, TRIB1",0.96,3.19,4.30589814950877e-286,2.00545086709395e-286,285.697787973628
"446","ChAd-BNT (V3, D1)","H-BNT-I (D3)",73,786,516,1149,589,"P2RY14, CSRNP1, PTTG2, FOSL1, GSG1L, MUC1, OR52K2, GPR84, NRN1, FCGR1A, AP3B2, GBP2, CEACAM1, CLEC4D, AREG, ARHGAP26-IT1, BACH1-IT2, DNAH17, TRIM25, ASAP1-IT2, TBC1D30, GBP5, LACTB, VSIG4, DISC1, IRF1, A3GALT2, LPCAT2, MAFF, GBP6, STX11, PSTPIP2, SORT1, CNIH2, LIMK2, RGS1, SEMA3B, SECTM1, TNFAIP3, NFKBIZ, SH2D5, UCKL1-AS1, SLC26A8, ICAM1, RAB20, REC8, EGR3, ANKRD22, MYO10, VPS9D1, NCF1C, MUC5B, CTRL, PLAUR, GK, HBEGF, GBP1P1, FAM20A, GSDMC, LMNB1, ADORA2A-AS1, LYPD8, CFAP58, DHRS12, MIR5194, HYMAI, CRABP2, KCNJ2-AS1, FGF13, TRIB1, CACNA1E, MIR601, DUSP2",6.35,12.39,1.14836654698885e-299,6.51843643373111e-300,299.185856565255
"447","ChAd-BNT (V3, D1)","H-BNT-I (D4)",6,853,102,1149,108,"OR52K2, PDE4B, FER1L4, CTRL, PLAUR, ADORA2A-AS1",0.52,5.56,2.76308764517771e-131,3.74543912700381e-132,131.426497256935
"448","ChAd-BNT (V3, D1)","H-I (D10, moderate)",234,625,1555,1149,1789,"RIN2, DOCK4, IFI35, STS, ATF3, IER2, CASP1, PTTG2, ASGR2, ARFGEF3, IFIT1, PHF11, IFIT2, OR52K1, LINC00937, SRGAP1, IFI44, APOBEC3A, GSG1L, TYRO3, AGRN, MUC1, CLEC6A, OR52K2, GPR84, NRN1, C2, CPXM2, FCGR1A, ZCCHC2, TNFSF10, AP3B2, OASL, FABP5, EPHB2, TAP1, GBP2, TIFA, CEACAM1, ERLIN1, TMEM70, SP100, CLEC4D, MX1, CXCL10, SPATS2L, FFAR3, ISG15, DNAH17, KLF4, TRIM25, IFI44L, NEXN, OAS2, RSPH9, SAMD9, SAMD9L, ASAP1-IT2, CCDC30, KIAA1958, TBC1D30, GBP1, KLF10, KPTN, CIR1, LACTB, BTN2A3P, LILRB4, VSIG4, DISC1, UBE2L6, MTHFD2, TRIM22, PDCD1LG2, A3GALT2, TTC26, FAP, ST8SIA5, LPCAT2, PIK3AP1, FLT3, TULP2, C1QB, PLSCR1, C1QC, METTL7B, IFIT3, IFIT5, CFB, MT2A, C1QA, FRMD3, TFEC, AIM2, EIF2AK2, GBP6, STX11, PSTPIP2, SORT1, ETV7, CD163, PRRG4, IL15, ZNF684, RSAD2, JPH4, SLC1A3, RPS16P5, TNFAIP6, LGALS3BP, NMI, CNIH2, CXCL2, NBN, GABRR2, FBXO39, C18orf25, HESX1, DHRS9, UACA, PML, PRUNE2, IL1RN, DTX3L, SEMA3B, GCH1, PARP12, IFI30, RAB39A, TRAFD1, FLVCR2, HELZ2, NFKBIZ, CXCL3, IFI6, SLC26A8, STAT2, ICAM1, TMEM150B, FMNL2, RAB20, NTRK3, FAM225A, DDX60, SMCO4, OAS3, ANKRD22, IFITM1, APOL6, MYO10, HERC5, BATF2, PARP14, TRIM69, CXCL11, SIGLEC1, MSR1, FER1L4, SHTN1, XAF1, LINC00487, RMI2, ZBP1, C15orf48, SAMD15, KLHDC7B, SIGLEC16, JAK2, VAMP5, RUFY4, TYMP, SERPING1, DDX60L, SP110, CACNA1A, GBP1P1, MS4A4A, PRKCG, FAM20A, CD274, RTP4, GSDMC, LMNB1, USP18, EMP1, FN1, LHFPL2, KIAA1614, HORMAD1, TRPV4, SSC4D, TINCR, ALPK3, CFAP58, AK4, PARP9, HERC6, TNFSF13B, OAS1, DCST1, TRIM6, FBXO6, EREG, LY6E, LAMP3, VSIG10L, MARCO, SLC8A2, TCN2, SRGAP2, IFIH1, MIR181A1HG, KCNJ2-AS1, RGL1, EPSTI1, PSORS1C3, SAT1, GADD45B, TDRD7, ANO5, TRIB1, SLCO4A1, CACNA1E, KCNJ2, GLDN, LAP3, CHMP5, SRGAP2B, ALPK1, LINC00968, SLC28A1, IFI16, C3AR1, CMPK2",20.37,13.08,0,0,0
"449","ChAd-BNT (V3, D1)","H-I (D10, severe)",124,735,2149,1149,2273,"DOCK4, STS, IER2, CSRNP1, PTTG2, DYNLT1, SLC6A13, LINC00937, SRGAP1, APOBEC3A, GSG1L, TTC21A, MUC1, GPR84, CPXM2, CLEC18B, FMOD, ZCCHC2, COL7A1, AP3B2, OASL, ERLIN1, SP100, CLEC4D, AREG, BACH1-IT2, DNAH17, TRIM25, RSPH9, ASAP1-IT2, KIAA1958, TBC1D30, CIR1, VSIG4, DISC1, TRIM22, A3GALT2, TTC26, TUBA4B, FAP, ST8SIA5, LPCAT2, FLT3, TULP2, PLSCR1, MAFF, MT2A, AIM2, SRD5A3-AS1, EIF2AK2, PSTPIP2, SORT1, CD163, PRRG4, ZNF684, MYH11, CLNK, SLC1A3, RPS16P5, TNFAIP6, CNIH2, CXCL2, C18orf25, LIMK2, UACA, PRUNE2, SEMA3B, P4HA2, ABCA6, TNFAIP3, NFKBIZ, SLC26A8, RAB20, ANKRD22, IFITM1, MYO10, VPS9D1, DZIP1L, TXLNB, LINC00487, PLAUR, RMI2, ZBP1, GK, C15orf48, SAMD15, EPG5, JAK2, GALNT9, DDX60L, CACNA1A, SMCHD1, GSDMC, LMNB1, LHFPL2, HORMAD1, ALPK3, CFAP58, PARP9, DHRS12, DCST1, MIR5194, EREG, VSIG10L, TCN2, CRABP2, SRGAP2, MIR181A1HG, KCNJ2-AS1, EPSTI1, PSORS1C3, SAT1, GADD45B, FGF13, TRIB1, SLCO4A1, CACNA1E, KCNJ2, GLDN, SRGAP2B, ALPK1, SLC28A1, IFI16, C3AR1",10.79,5.46,0,0,0
"450","ChAd-BNT (V3, D1)","H-I (D26, moderate)",67,792,1064,1149,1131,"STS, PTTG2, ASGR2, ARFGEF3, LINC00937, SRGAP1, CLEC6A, GPR84, AP3B2, EPHB2, ERLIN1, MAFB, CLEC4D, DNAH17, KLF4, TRIM25, TBC1D30, VSIG4, A3GALT2, TTC26, FBN2, ST8SIA5, LPCAT2, FLT3, SUCNR1, METTL7B, TFEC, SORT1, CD163, SLC1A3, CNIH2, CXCL2, GABRR2, UACA, PRUNE2, P4HA2, FLVCR2, CXCL3, VCAN, SLC26A8, SMCO4, MYO10, DZIP1L, SHTN1, RMI2, SAMD15, DDX60L, MS4A4A, FAM20A, FN1, LHFPL2, HORMAD1, CFAP58, AK4, EREG, VSIG10L, MARCO, TCN2, MIR181A1HG, KCNJ2-AS1, PSORS1C3, ANO5, TRIB1, SLCO4A1, CACNA1E, GLDN, LINC00968",5.83,5.92,0,0,0
"451","ChAd-BNT (V3, D1)","H-I (D26, severe)",121,738,1786,1149,1907,"DOCK4, STS, IER2, PTTG2, ARFGEF3, SLC6A13, LINC00937, IFI44, APOBEC3A, GSG1L, TTC21A, MUC1, GPR84, CPXM2, CPNE9, FMOD, FCGR1A, ZCCHC2, AP3B2, FABP5, TIFA, CEACAM1, ERLIN1, TMEM70, SP100, CLEC4D, AREG, CD69, BACH1-IT2, DNAH17, KLF4, TRIM25, IFI44L, NEXN, RSPH9, ASAP1-IT2, KIAA1958, TBC1D30, FAS, KLF10, CIR1, LACTB, VSIG4, DISC1, MTHFD2, TRIM22, A3GALT2, FAP, ST8SIA5, LPCAT2, FLT3, TULP2, PLSCR1, PKN2-AS1, SUCNR1, AIM2, EIF2AK2, PSTPIP2, SORT1, CD163, CLNK, SLC1A3, RPS16P5, CNIH2, CXCL2, GABRR2, RAVER2, FBXO39, C18orf25, PSMD6-AS2, UACA, PRUNE2, IL1RN, P4HA2, ABCA6, TNFAIP3, NFKBIZ, CXCL3, SLC26A8, ICAM1, RAB20, ANKRD22, MYO10, DZIP1L, TXLNB, TRIM69, FER1L4, LINC00487, RMI2, GK, C15orf48, SAMD15, EPG5, JAK2, DDX60L, MS4A4A, PRKCG, SMCHD1, GSDMC, LMNB1, LHFPL2, HORMAD1, CFAP58, PARP9, MIR320E, EREG, MIR181A1HG, KCNJ2-AS1, EPSTI1, PSORS1C3, SAT1, GADD45B, FGF13, TRIB1, SLCO4A1, CACNA1E, KCNJ2, GLDN, ALPK1, CLEC2B, C3AR1",10.53,6.35,0,0,0
"452","ChAd-BNT (V3, D1)","H-I (D51, moderate)",0,859,37,1149,37,"",0,0,1.70070149814242e-66,1.57209367365223e-67,66.8035215799644
"453","ChAd-BNT (V3, D1)","H-I (D51, severe)",167,692,1485,1149,1652,"DOCK4, STS, CSRNP1, PTTG2, ASGR2, FOSL1, POLB, ARL5B, DISC1-IT1, LINC00937, SRGAP1, APOBEC3A, TTC21A, MUC1, OR52K2, GPR84, CDKN1A, FMOD, FCGR1A, COL7A1, ISG20, ZNFX1, AP3B2, TAP1, GBP2, TIFA, ERLIN1, PIGR, CLEC4D, ARHGAP26-IT1, BACH1-IT2, DNAH17, DNAJA1, TRIM25, F3, RSPH9, NDUFA4L2, TBC1D30, GBP1, FAS, KPTN, LACTB, DISC1, IRF1, UBE2L6, MTHFD2, TRIM22, A3GALT2, TTC26, DUSP5, FAP, ST8SIA5, LPCAT2, PIK3AP1, FLT3, TULP2, PLSCR1, MAFF, NLRC5, MT2A, AIM2, EIF2AK2, GBP6, STX11, PSTPIP2, SORT1, CD163, PRRG4, COL1A1, MYH11, CLNK, SLC1A3, RPS16P5, TNFAIP6, NMI, CNIH2, CXCL2, NBN, RAVER2, C18orf25, LIMK2, PSMD6-AS2, RHBDF2, UACA, PLAGL1, PRUNE2, IL1RN, ODF3B, SEMA3B, GCH1, STAT1, ABCA6, SECTM1, IFI30, TNFAIP3, SIPA1L1, FLVCR2, HELZ2, NFKBIZ, SLC26A8, ICAM1, RAB20, REC8, EGR3, SCARF1, ANKRD22, IFITM1, ADPGK-AS1, SOCS1, APOL6, MYO10, VPS9D1, TXLNB, BATF2, PARP14, NCF1C, CTRL, MEGF11, PLAUR, RMI2, ZBP1, UNC5A, C15orf48, SAMD15, IL27, EPG5, JAK2, VAMP5, GALNT9, DDX60L, GBP1P1, TMEM132A, MYBPC2, SMCHD1, CD274, GSDMC, ADORA2A-AS1, LHFPL2, HORMAD1, AK4, PARP9, MIR320E, DHRS12, MIR5194, GRIP2, FBXO6, TMEM140, EREG, PCBP1-AS1, CRABP2, IFIH1, MIR181A1HG, KCNJ2-AS1, SAT1, GADD45B, RASGRF1, FGF13, RIPK2, TRIB1, SLCO4A1, CACNA1E, KCNJ2, GLDN, PSMB9, ALPK1, RNF213, C3AR1",14.53,10.11,0,0,0
"454","ChAd-BNT (V3, D1)","I-BNT-I (D2)",1,858,2,1149,6,"EREG",0.09,16.67,8.10307106393322e-06,4.98931026938735e-07,6.30195948782411
"455","ChAd-BNT (V3, D1)","I-I (D3)",0,859,1,1149,1,"",0,0,0.00116279069767442,6.76955054419359e-05,4.16944016479437
"456","ChAd-BNT (V3, D1)","I-I (D5)",0,859,4,1149,4,"",0,0,4.35704030559411e-11,3.08543987941815e-12,11.5106829115057
"457","ZF2001 (V3, D07)","ZF2001 (V3, D14)",55,207,178,325,275,"KLHL28, SLC1A5, COL6A3, FAM135A, AKAP17A_1, CTNNBIP1, DOK4, CTSE, BTBD19, ZBTB6, ANAPC1P1, ACLY, BCAT2, ADORA2B, PDF, LOC100507103, C13orf46, ZNF528, AC006299.1, RASA3, LINC01703, AC092747.2, CD300H, CTAGE15, CIP2A, ABR, CACHD1, CATSPER2, ATP5F1C, SAMD3, UBQLN2, C1orf112, EFHD1, CFAP410, DCBLD1, AIDA, IL11RA, KLHL5, CUX1, NCAPD2, CAVIN3, ALKBH1, ASTE1, ARHGAP15, ACAD11, COX5A, C6orf89, CALM2, LOC105370846, CDC42SE2, BSG, CCDC174, TAS2R10, MIR4755, AMZ2",16.92,20,4.04501463261897e-74,3.98232414522325e-75,74.3998633930398
"458","ZF2001 (V3, D07)","ZF2001 (V3, D28)",21,241,45,325,78,"SLC1A5, CTNNBIP1, SLC1A4, BTBD19, ACLY, AREG, DEAF1, RASA3, LINC01703, CACHD1, GCHFR, MT-ND3, EFHD1, NCLP1, DCBLD1, ATXN1, COMMD4, CAVIN3, ASDURF, ALKBH1, BSG",6.46,26.92,3.8004998824799e-38,2.95010685346381e-39,38.5301622535034
"459","ZF2001 (V3, D07)","BNT-I-BNT (D51, mild)",3,259,121,325,124,"BAG4, ARRDC4, COX5A",0.92,2.42,1.24953866580763e-97,1.39243514258824e-98,97.8562250244286
"460","ZF2001 (V3, D07)","BNT-I-BNT (D51, severe)",2,260,50,325,52,"ARRDC4, TREML1",0.62,3.85,5.02507987372649e-56,4.31564266583489e-57,56.3649545219782
"461","ZF2001 (V3, D07)","H-BNT-I (D1)",13,249,846,325,859,"B3GNT5, TMEM262, BTBD19, ATG2A, CLEC18A, AREG, B3GNTL1, CCIN, C3orf80, SYT1, C19orf38, CCDC85B, ALKBH7",4,1.51,4.55006755825467e-234,1.40080832413352e-234,233.853621286175
"462","ZF2001 (V3, D07)","H-BNT-I (D10, mild)",16,246,1752,325,1768,"SESTD1, MXD3, ANXA1, CEBPB, CLEC7A, DDX60, KCNJ15, IGFBP7, RTN3, RAB32, MAP3K5, C19orf38, COX5A, PNRC1, PRKAG2-AS1, C17orf58",4.92,0.9,1.1983165241046e-298,6.59584571829593e-299,298.180729511377
"463","ZF2001 (V3, D07)","H-BNT-I (D10, severe)",23,239,2330,325,2353,"CD38, SESTD1, B3GNT5, MXD3, CLEC18A, ANXA1, CEBPB, DDX60, NDC80, CCIN, JADE3, KCNJ15, ARMC12, IGFBP7, RTN3, RAB32, NEURL3, ITGA1, TREML1, COX5A, PNRC1, PRKAG2-AS1, C17orf58",7.08,0.98,1.16285701581416e-312,8.62130706302257e-313,312.064426886469
"464","ZF2001 (V3, D07)","H-BNT-I (D26, mild)",15,247,1143,325,1158,"DNAJA2, ANXA1, IGFBP7, RTN3, ARRDC4, RAB32, CFAP20, C19orf38, COX5A, MARCO, PNRC1, PRKAG2-AS1, C17orf58, ALKBH7, NRBP1",4.62,1.3,6.60234217837145e-259,2.47268714220664e-259,258.606830829457
"465","ZF2001 (V3, D07)","H-BNT-I (D26, severe)",5,257,340,325,345,"IGFBP7, ARRDC4, RAB32, TREML1, CCDC85B",1.54,1.45,1.15430222575299e-167,1.93242512455305e-168,167.71389732464
"466","ZF2001 (V3, D07)","H-BNT-I (D3)",12,250,577,325,589,"B3GNT5, MXD3, TMEM262, BTBD19, CLEC18A, AREG, CCIN, KCNJ15, ARMC12, RTN3, RAB32, ALKBH7",3.69,2.04,6.25553939344713e-201,1.44746471961907e-201,200.839392012928
"467","ZF2001 (V3, D07)","H-BNT-I (D4)",2,260,106,325,108,"B3GNT5, CCIN",0.62,1.85,1.39794835299444e-91,1.51596507420934e-92,91.8193108041478
"468","ZF2001 (V3, D07)","H-I (D10, moderate)",17,245,1772,325,1789,"CD38, SESTD1, B3GNT5, ANXA1, DDX60, CCIN, KCNJ15, ARMC12, IGFBP7, SQLE, RTN3, ARRDC4, RAB32, CFAP20, NEURL3, MARCO, C17orf58",5.23,0.95,9.45027213284386e-298,5.04868503904318e-298,297.296821721812
"469","ZF2001 (V3, D07)","H-I (D10, severe)",28,234,2245,325,2273,"SESTD1, KATNBL1, B3GNT5, MXD3, BTBD19, DNAJA2, ANXA1, CEBPB, CASP2, AREG, CLEC7A, APPL2, CCIN, KCNJ15, ARMC12, IGFBP7, RTN3, RAB32, MAP3K5, FBXO38, TREML1, ZNF33A, CCDC85B, PNRC1, CALM2, PRKAG2-AS1, C17orf58, NRBP1",8.62,1.23,2.56010000805996e-299,1.43082477181123e-299,298.844413549535
"470","ZF2001 (V3, D07)","H-I (D26, moderate)",9,253,1122,325,1131,"B3GNT5, ANXA1, ARMC12, IGFBP7, RTN3, RAB32, TREML1, MARCO, PRKAG2-AS1",2.77,0.8,6.68236541196728e-269,2.69730829011154e-269,268.569069412819
"471","ZF2001 (V3, D07)","H-I (D26, severe)",21,241,1886,325,1907,"SESTD1, KATNBL1, B3GNT5, COL6A3, DNAJA2, ANXA1, AREG, CLEC7A, NDC80, CCIN, KCNJ15, ARMC12, IGFBP7, RTN3, RAB32, MAP3K5, CFAP20, ARHGAP15, FBXO38, TREML1, PNRC1",6.46,1.1,5.86264948262797e-296,2.99970437618124e-296,295.52292154332
"472","ZF2001 (V3, D07)","H-I (D51, moderate)",1,261,36,325,37,"ARRDC4",0.31,2.7,1.05654756567302e-45,8.510506112623e-47,46.0700446120208
"473","ZF2001 (V3, D07)","H-I (D51, severe)",16,246,1636,325,1652,"B3GNT5, MXD3, BTBD19, ATG2A, DNAJA2, CEBPB, CCIN, KCNJ15, ARMC12, SQLE, RAB32, TREML1, CCDC85B, PNRC1, BSG, MIR4755",4.92,0.97,7.08326590553622e-292,3.38581191790854e-292,291.470337170646
"474","ZF2001 (V3, D07)","I-BNT-I (D2)",0,262,3,325,6,"",0,0,3.2609617228313e-07,2.10791095854429e-08,7.6761477383502
"475","ZF2001 (V3, D07)","I-I (D3)",0,262,1,325,1,"",0,0,0.00380228136882129,0.000216165444107419,3.66521373051654
"476","ZF2001 (V3, D07)","I-I (D5)",0,262,4,325,4,"",0,0,4.90370183884405e-09,3.32354942964283e-10,9.47839785777701
"477","ZF2001 (V3, D14)","ZF2001 (V3, D28)",37,196,29,275,78,"PARD6G-AS1, DCBLD1, SLC1A5, CUL4B, COX10, COQ7, AP3M2, BRCA2, CTNNBIP1, ALKBH1, SPATA24, CCDC66, OR5B21, BAG3, CACHD1, ACLY, CSNK2A3, WDR77, CDH23, CAVIN3, BSG, EFHD1, BTBD19, LY75-CD302, BMS1P1, CBARP, DNAJC30, CPSF1, C20orf204, LINC01703, NLE1, CD83, MTR, CDC42P5, TGFB1, ACY3, RASA3",13.45,47.44,1.46289471971035e-20,1.08236678477532e-21,20.9656255436556
"478","ZF2001 (V3, D14)","BNT-I-BNT (D51, mild)",2,231,122,275,124,"CAMP, COX5A",0.73,1.61,1.07707034786862e-94,1.18569504790917e-95,94.9260269939735
"479","ZF2001 (V3, D14)","BNT-I-BNT (D51, severe)",0,233,52,275,52,"",0,0,2.56678692670811e-58,2.24150320491183e-59,58.6494606358415
"480","ZF2001 (V3, D14)","H-BNT-I (D1)",4,229,855,275,859,"CAMP, BTBD19, CD83, BAIAP2L1",1.45,0.47,2.85788158774495e-234,8.87362854266735e-235,234.05189875516
"481","ZF2001 (V3, D14)","H-BNT-I (D10, mild)",12,221,1756,275,1768,"CAMP, ALOX5, HIST1H2BH, TMEM253, CSGALNACT2, ATG10, DCAF4L1, DUSP18, DTNBP1, COPRS, COX5A, ERP44",4.36,0.68,6.65980218478871e-281,3.06250717183355e-281,280.513922885588
"482","ZF2001 (V3, D14)","H-BNT-I (D10, severe)",11,222,2342,275,2353,"CAMP, ANKRD33B, BRCA2, CARD6, ALOX5, HIST1H2BH, TMEM253, CSGALNACT2, COX5A, ADORA3, ERP44",4,0.47,2.84380735795748e-309,1.81245901221597e-309,308.741731805982
"483","ZF2001 (V3, D14)","H-BNT-I (D26, mild)",7,226,1151,275,1158,"CAMP, MAPRE1, ALOX5, TMEM253, CSGALNACT2, BAIAP2L1, COX5A",2.55,0.6,6.88359479044281e-254,2.4516473560983e-254,253.610541998393
"484","ZF2001 (V3, D14)","H-BNT-I (D26, severe)",0,233,345,275,345,"",0,0,1.65248653632915e-168,2.81839073459618e-169,168.549998797559
"485","ZF2001 (V3, D14)","H-BNT-I (D3)",3,230,586,275,589,"TMEM253, BTBD19, BAIAP2L1",1.09,0.51,4.39181628369874e-204,1.04964744461942e-204,203.978956547185
"486","ZF2001 (V3, D14)","H-BNT-I (D4)",2,231,106,275,108,"TMOD1, CBX6",0.73,1.85,4.27702841700319e-87,4.52992375046096e-88,87.3439091081489
"487","ZF2001 (V3, D14)","H-I (D10, moderate)",6,227,1783,275,1789,"CAMP, BRCA2, CARD6, TMEM253, CSGALNACT2, ADORA3",2.18,0.34,5.68605296546833e-296,2.95090845630242e-296,295.530044263065
"488","ZF2001 (V3, D14)","H-I (D10, severe)",12,221,2261,275,2273,"CAMP, COQ7, MAPRE1, ALOX5, ARHGEF19, TMEM253, CSGALNACT2, BTBD19, CAB39, DCAF4L1, CALM2, ADORA3",4.36,0.53,9.0283465175745e-304,5.29004548295211e-304,303.276540593955
"489","ZF2001 (V3, D14)","H-I (D26, moderate)",4,229,1127,275,1131,"CAMP, ALOX5, TMEM253, CSGALNACT2",1.45,0.35,7.45970537275628e-259,2.76527594294276e-259,258.55826152457
"490","ZF2001 (V3, D14)","H-I (D26, severe)",9,224,1898,275,1907,"CAMP, BRCA2, COL6A3, TMEM253, CSGALNACT2, ARHGAP15, DCAF4L1, BAIAP2L1, ARHGAP11A",3.27,0.47,1.26405323674392e-294,6.29050310488031e-295,294.201314618953
"491","ZF2001 (V3, D14)","H-I (D51, moderate)",1,232,36,275,37,"TMOD1",0.36,2.7,5.40414642711372e-44,4.29589624733669e-45,44.3669462160779
"492","ZF2001 (V3, D14)","H-I (D51, severe)",14,219,1638,275,1652,"CAMP, ARID3B, ARL6IP1, MAPRE1, ALOX5, CSGALNACT2, BSG, BTBD19, ARID4B, GRB2, ADAM8, CDC42BPG, ACY3, MIR4755",5.09,0.85,1.70540295700687e-270,6.96113219300217e-271,270.15732011884
"493","ZF2001 (V3, D14)","I-BNT-I (D2)",0,233,3,275,6,"",0,0,4.62333675460253e-07,2.98325247095674e-08,7.52530999098807
"494","ZF2001 (V3, D14)","I-I (D3)",0,233,1,275,1,"",0,0,0.00427350427350427,0.000242197128154196,3.61583101079734
"495","ZF2001 (V3, D14)","I-I (D5)",0,233,4,275,4,"",0,0,7.803100007768e-09,5.25921934242548e-10,9.2790787160056
"496","ZF2001 (V3, D28)","BNT-I-BNT (D51, mild)",0,66,124,78,124,"",0,0,8.4693523349238e-53,7.12212070393077e-54,53.1473906702845
"497","ZF2001 (V3, D28)","BNT-I-BNT (D51, severe)",0,66,52,78,52,"",0,0,9.37253221728476e-35,7.18325818526451e-36,35.1436785235959
"498","ZF2001 (V3, D28)","H-BNT-I (D1)",5,61,854,78,859,"CD83, C6orf132, BTBD19, AREG, DNM1",6.41,0.58,5.61162155143715e-90,6.01355866947482e-91,90.2208684476098
"499","ZF2001 (V3, D28)","H-BNT-I (D10, mild)",0,66,1768,78,1768,"",0,0,7.33863701260635e-123,9.48750380683443e-124,123.022848036837
"500","ZF2001 (V3, D28)","H-BNT-I (D10, severe)",3,63,2350,78,2353,"BRCA2, C6orf132, DNM1",3.85,0.13,1.50227723760468e-121,1.91490883552614e-122,121.71785189698
"501","ZF2001 (V3, D28)","H-BNT-I (D26, mild)",0,66,1158,78,1158,"",0,0,5.21592847692086e-111,6.23305443973032e-112,111.205299079947
"502","ZF2001 (V3, D28)","H-BNT-I (D26, severe)",0,66,345,78,345,"",0,0,4.16787309110897e-78,4.15964223338743e-79,78.3809440209952
"503","ZF2001 (V3, D28)","H-BNT-I (D3)",2,64,587,78,589,"BTBD19, AREG",2.56,0.34,4.64407656958954e-87,4.90437652675488e-88,87.3094161948488
"504","ZF2001 (V3, D28)","H-BNT-I (D4)",0,66,108,78,108,"",0,0,1.12220124905052e-49,9.28643671893961e-51,50.0321508963574
