"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue","log_q"
"230","BNT-MO (V3, D1)","BNT (V3, D1)",32,62,219,95,325,"RNA5S9, RBFOX3, RNU1-2, LINC01331, SNORD3A, NCKAP5, EFNA1, PFN4, MIR4280HG, MIR497HG, MIR5581, ALKAL2, CARD11-AS1, EIF4A2P1, LIM2, WDR38, XCR1, LINC00683, SLITRK5, RNU5B-1, SAPCD1-AS1, PPARGC1A, HTR3A, PSD2, RN7SKP230, CUZD1, SNORD3B-2, RPL29P16, LINC03060, SNORD15B, MGAT5B, RNA5SP202",33.68,9.85,5.09661274121939e-42,8.53822916660315e-42,41.0686321928847
"231","ChAd (V1, D3)","BNT (V3, D1)",13,81,317,95,387,"NCKAP5, WASIR2, HTRA1, CLDN10, XCR1, ESPNL, PPARGC1A, IGSF23, HTR3A, CDH2, CD207, PHF24, COLEC12",13.68,3.36,1.55925652849794e-72,5.22436773042017e-72,71.2819662617346
"232","ChAd (V1, D6)","BNT (V3, D1)",0,94,9,95,11,"",0,0,3.984523749397e-13,4.07536939353075e-13,12.3898330204697
"233","ChAd (V1, D7)","BNT (V3, D1)",1,93,59,95,77,"UMODL1-AS1",1.05,1.3,4.50967541177365e-42,7.68749052743624e-42,41.114215406356
"234","ChAd (V2, D1)","BNT (V3, D1)",12,82,244,95,275,"RNA5S9, SNORD67, SNORD3A, RNY1, LIM2, FAM3D, RNU5B-1, RN7SKP230, EEF1A1P35, SNORD15B, RNA5SP202, SNORD9",12.63,4.36,4.40016254182507e-66,1.29559404985479e-65,64.8875310551981
"235","ChAd (V2, D3)","BNT (V3, D1)",0,94,19,95,22,"",0,0,5.92834327680235e-22,7.78423231338446e-22,21.1087842114196
"236","ChAd (V2, D7)","BNT (V3, D1)",0,94,5,95,14,"",0,0,1.39814882858058e-08,1.26964933797757e-08,7.89631620944549
"237","ChAd-BNT (V2, D3)","BNT (V3, D1)",8,86,268,95,333,"NCKAP5, HTRA1, SV2C, PPARGC1A, IGSF23, CDH2, PHF24, COLEC12",8.42,2.4,1.4444957109302e-74,5.01270780997816e-74,73.2999276096125
"238","ChAd-BNT (V2, D7)","BNT (V3, D1)",1,93,490,95,671,"PHF24",1.05,0.15,1.33051142453497e-108,5.62088806855549e-108,107.250195062936
"239","ChAd-BNT (V3, D1)","BNT (V3, D1)",8,86,165,95,239,"RNA5S9, SNORD67, RNY1, RNU5B-1, RN7SKP230, SNORD15B, RNA5SP202, SNORD9",8.42,3.35,6.76021189718238e-60,1.64215626965095e-59,58.7845855172423
"240","I-BNT-I (D2)","BNT (V3, D1)",0,94,2,95,4,"",0,0,0.000219298245614035,0.000161426708366148,3.79202460879349
"241","I-BNT-I (D5)","BNT (V3, D1)",0,94,1,95,2,"",0,0,0.0105263157894737,0.00643270203904347,2.1916065645325
"242","I-I (D1)","BNT (V3, D1)",0,94,39,95,39,"",0,0,1.49132007722181e-34,2.30008814893392e-34,33.6382555196946
"243","I-I (D3)","BNT (V3, D1)",0,94,2,95,2,"",0,0,0.000219298245614035,0.000161426708366148,3.79202460879349
"244","I-I (D5)","BNT (V3, D1)",0,94,10,95,10,"",0,0,3.83127283595869e-14,3.96031191065287e-14,13.4022706080793
"245","BNT-I-BNT (D51, severe)","BNT-I-BNT (D51, mild)",15,224,46,239,61,"SIRPG-AS1, MKS1, ZNF181, C2orf74, LRRN3, LBH, ZNF721, DENND2D, PCDH9, FCMR, RORC, TRIM68, C1orf74, VPS72, PREPL",6.28,24.59,2.16105304116142e-40,3.44230824012066e-40,39.4631502435408
"246","BNT-MO (V3, D1)","BNT-I-BNT (D51, mild)",3,236,248,239,325,"FCRL3, C2orf74, SLC38A11",1.26,0.92,1.95950409984068e-139,1.35997932435955e-138,137.866467694119
"247","ChAd (V1, D3)","BNT-I-BNT (D51, mild)",5,234,325,239,387,"LOC339260, SIRPG-AS1, ZNF860, LCN10, LINC00494",2.09,1.29,1.11361075289898e-155,1.5457866094286e-154,153.810850459153
"248","ChAd (V1, D6)","BNT-I-BNT (D51, mild)",0,239,9,239,11,"",0,0,1.18433198168087e-16,1.3381018494309e-16,15.8735108290477
"249","ChAd (V1, D7)","BNT-I-BNT (D51, mild)",0,239,60,239,77,"",0,0,1.38245347426237e-64,3.73131735906236e-64,63.428137811418
"250","ChAd (V2, D1)","BNT-I-BNT (D51, mild)",0,239,256,239,275,"",0,0,3.64990808649697e-148,3.22406217118127e-147,146.491596592071
"251","ChAd (V2, D3)","BNT-I-BNT (D51, mild)",1,238,18,239,22,"RORC",0.42,4.55,9.35241824693758e-27,1.29819533928326e-26,25.8866599543847
"252","ChAd (V2, D7)","BNT-I-BNT (D51, mild)",1,238,4,239,14,"GSTM1",0.42,7.14,3.52802230500373e-08,3.14498797556624e-08,7.50238101068142
"253","ChAd-BNT (V2, D3)","BNT-I-BNT (D51, mild)",1,238,275,239,333,"ENKUR",0.42,0.3,5.15396353434694e-151,6.25987295975721e-150,149.203434480438
"254","ChAd-BNT (V2, D7)","BNT-I-BNT (D51, mild)",1,238,490,239,671,"ENKUR",0.42,0.15,7.90841937741872e-197,3.84214597446865e-195,194.415426139031
"255","ChAd-BNT (V3, D1)","BNT-I-BNT (D51, mild)",4,235,169,239,239,"VPREB3, GTSF1, NCR1, DEPDC7",1.67,1.67,5.68319076033958e-112,2.76106355263917e-111,110.558923596895
"256","I-BNT-I (D2)","BNT-I-BNT (D51, mild)",0,239,2,239,4,"",0,0,3.45781466113416e-05,2.66652298348349e-05,4.57405466866326
"257","I-BNT-I (D5)","BNT-I-BNT (D51, mild)",0,239,1,239,2,"",0,0,0.00416666666666667,0.00268118003034635,2.57167402392798
"258","I-I (D1)","BNT-I-BNT (D51, mild)",23,216,16,239,39,"CD22, FCRL1, COL19A1, SCN3A, LINC00926, ZNF860, PCDH9, BANK1, SNX22, VPREB3, CNTNAP2, FCER2, ABCB4, FCRLA, PKIG, POU2AF1, LINC00494, SYNPO, FCRL2, MS4A1, CD79A, MACROD2, KCNH8",9.62,58.97,3.99110392282402e-15,4.26153254155734e-15,14.3704341908856
"259","I-I (D3)","BNT-I-BNT (D51, mild)",0,239,2,239,2,"",0,0,3.45781466113416e-05,2.66652298348349e-05,4.57405466866326
"260","I-I (D5)","BNT-I-BNT (D51, mild)",1,238,9,239,10,"GSTM1",0.42,10,1.18433198168087e-15,1.29299729270851e-15,14.8884023844491
"261","BNT-MO (V3, D1)","BNT-I-BNT (D51, severe)",1,60,250,61,325,"C2orf74",1.64,0.31,6.11337711415316e-64,1.60543833087763e-63,62.794406372174
"262","ChAd (V1, D3)","BNT-I-BNT (D51, severe)",1,60,329,61,387,"SIRPG-AS1",1.64,0.26,2.09564905917081e-70,6.78752538893996e-70,69.1682885329087
"263","ChAd (V1, D6)","BNT-I-BNT (D51, severe)",0,61,9,61,11,"",0,0,1.53766837221111e-11,1.5245819403992e-11,10.8168492290179
"264","ChAd (V1, D7)","BNT-I-BNT (D51, severe)",0,61,60,61,77,"",0,0,5.21795484212419e-36,8.17754215979927e-36,35.0873772081665
"265","ChAd (V2, D1)","BNT-I-BNT (D51, severe)",0,61,256,61,275,"",0,0,6.67929511981076e-67,2.02812547237199e-66,65.6929051803677
"266","ChAd (V2, D3)","BNT-I-BNT (D51, severe)",1,60,18,61,22,"RORC",1.64,4.55,6.90178728534642e-17,8.0797447828006e-17,16.0926023571922
"267","ChAd (V2, D7)","BNT-I-BNT (D51, severe)",0,61,5,61,14,"",0,0,1.11895273185596e-07,9.79496587356987e-08,7.00899707278268
"268","ChAd-BNT (V2, D3)","BNT-I-BNT (D51, severe)",0,61,276,61,333,"",0,0,1.08084013412697e-68,3.38777012536516e-68,67.4700860660723
"269","ChAd-BNT (V2, D7)","BNT-I-BNT (D51, severe)",2,59,489,61,671,"STEAP4, HSPA6",3.28,0.3,1.33275352501298e-77,4.79623264562146e-77,76.3190997592139
"270","ChAd-BNT (V3, D1)","BNT-I-BNT (D51, severe)",0,61,173,61,239,"",0,0,8.26804715713808e-58,1.91279232118843e-57,56.7183321803428
"271","I-BNT-I (D2)","BNT-I-BNT (D51, severe)",0,61,2,61,4,"",0,0,0.000512032770097286,0.000368534502663525,3.43352184670606
"272","I-BNT-I (D5)","BNT-I-BNT (D51, severe)",0,61,1,61,2,"",0,0,0.0161290322580645,0.00961468081335362,2.01706512882541
"273","I-I (D1)","BNT-I-BNT (D51, severe)",1,60,38,61,39,"PCDH9",1.64,2.56,1.10939475046381e-26,1.51824522137885e-26,25.8186580771292
"274","I-I (D3)","BNT-I-BNT (D51, severe)",0,61,2,61,2,"",0,0,0.000512032770097286,0.000368534502663525,3.43352184670606
"275","I-I (D5)","BNT-I-BNT (D51, severe)",0,61,10,61,10,"",0,0,2.16573010170578e-12,2.19203389317959e-12,11.6591527350841
"276","ChAd (V1, D3)","BNT-MO (V3, D1)",10,241,320,325,387,"LONRF2, HTR3A, NCKAP5, XCR1, ZNF667, IL36A, PPARGC1A, SDK2, CHL1, NRCAM",3.08,2.58,9.24346450866454e-151,9.97944602727688e-150,149.000893566325
"277","ChAd (V1, D6)","BNT-MO (V3, D1)",0,251,9,325,11,"",0,0,7.68780160514689e-17,8.89276971796758e-17,16.050962953778
"278","ChAd (V1, D7)","BNT-MO (V3, D1)",3,248,57,325,77,"PPP1R17, MEG3, LYPD2",0.92,3.9,4.97600334592447e-59,1.17926381333059e-58,57.9283890279352
"279","ChAd (V2, D1)","BNT-MO (V3, D1)",24,227,232,325,275,"FAT4, IGHV3-30, ITGB4, EFHD1, NOG, RN7SKP230, SNORA23, RNA5-8SN5, SNORD3A, LIM2, SNORD94, RNA5S9, ADAMTS1, SNORA74A, SNORD17, SNORA74B, RNA5SP202, SNORD15B, RNU5B-1, SCARNA1, NMUR1, MOCS1, RAB36, SNORA53",7.38,8.73,6.47503135710663e-111,2.9959650746876e-110,109.523463253709
"280","ChAd (V2, D3)","BNT-MO (V3, D1)",0,251,19,325,22,"",0,0,1.48163992225362e-29,2.18128745137549e-29,28.6612870990613
"281","ChAd (V2, D7)","BNT-MO (V3, D1)",1,250,4,325,14,"XCL1",0.31,7.14,2.9059376180628e-08,2.61442806346292e-08,7.58262330337378
"282","ChAd-BNT (V2, D3)","BNT-MO (V3, D1)",6,245,270,325,333,"GALNT14, NCKAP5, PPP1R17, TUSC3, PPARGC1A, C14orf132",1.85,1.8,3.42472607004464e-144,2.55974470044913e-143,142.591803347468
"283","ChAd-BNT (V2, D7)","BNT-MO (V3, D1)",1,250,490,325,671,"LYPD2",0.31,0.15,1.51097619657472e-202,1.46815459174153e-200,199.833228212264
"284","ChAd-BNT (V3, D1)","BNT-MO (V3, D1)",22,229,151,325,239,"TRGV8, FAT4, IGHV3-30, TRBV21-1, SNHG22, RN7SKP230, SNORA23, TRBV15, SNORD94, RNA5S9, ADAMTS1, SNORA74A, SNORD17, SNORA74B, RNA5SP202, SNORD15B, RNU5B-1, SCARNA1, DGKK, NMUR1, SNORA53, MIR663AHG",6.77,9.21,2.58262634171256e-87,1.00377351567376e-86,85.9983642672597
"285","I-BNT-I (D2)","BNT-MO (V3, D1)",0,251,2,325,4,"",0,0,3.13695965869879e-05,2.45811056618458e-05,4.60939858637882
"286","I-BNT-I (D5)","BNT-MO (V3, D1)",0,251,1,325,2,"",0,0,0.00396825396825397,0.00260526502305211,2.5841480910997
"287","I-I (D1)","BNT-MO (V3, D1)",0,251,39,325,39,"",0,0,2.74417513375812e-49,5.33280846158016e-49,48.2730440145869
"288","I-I (D3)","BNT-MO (V3, D1)",0,251,2,325,2,"",0,0,3.13695965869879e-05,2.45811056618458e-05,4.60939858637882
"289","I-I (D5)","BNT-MO (V3, D1)",0,251,10,325,10,"",0,0,2.94551785637814e-18,3.62283649211543e-18,17.4409512663448
"290","ChAd (V1, D6)","ChAd (V1, D3)",0,330,9,387,11,"",0,0,6.83086765728164e-18,8.29659803654695e-18,17.0810999506148
"291","ChAd (V1, D7)","ChAd (V1, D3)",5,325,55,387,77,"MIR23A, MIR27A, MIR1271, CCDC184, HBG2",1.29,6.49,2.51739682032819e-61,6.43698130453467e-61,60.1913177522271
"292","ChAd (V2, D1)","ChAd (V1, D3)",5,325,251,387,275,"SNORA49, CD34, ROR1, LDB2, HBG2",1.29,1.82,7.28806566019358e-162,1.18025321292102e-160,159.928024808646
"293","ChAd (V2, D3)","ChAd (V1, D3)",1,329,18,387,22,"ROBO1",0.26,4.55,3.39540498808922e-29,4.92414626650561e-29,28.3076690552954
"294","ChAd (V2, D7)","ChAd (V1, D3)",0,330,5,387,14,"",0,0,2.93075598949487e-11,2.87646193784385e-11,10.5411413683076
"295","ChAd-BNT (V2, D3)","ChAd (V1, D3)",47,283,229,387,333,"CXCR2, CXCR1, REEP1, CCDC173, CLEC9A, KY, ALPL, NECAB2, IGSF23, COLEC12, SLC7A10, BEND2, PI3, ZCCHC12, IL1R1, CDH2, HTRA1, KIAA0319, C15orf26, LOC101928489, C2orf91, LOC101927854, RSPH14, RNF222, CCL4L2, LINC00593, ADGRV1, CNTNAP3, PHF24, LOC100420587, NCKAP5, PPARGC1A, KCND3, ADGRG3, TGM3, ADAMTS2, LOC102724190, KIAA1257, TM4SF1, TMC2, ENOX1, CXCL1, PAH, CMTM2, NOV, GLIS3, IL1R2",12.14,14.11,4.76507342697926e-110,2.10455888405256e-109,108.676838918497
"296","ChAd-BNT (V2, D7)","ChAd (V1, D3)",59,271,432,387,671,"LEFTY1, CXCR2, CXCL8, CCL3L1, CXCR1, SPP1, LINC00639, KY, ALPL, OTX1, NECAB2, BTNL8, TBC1D3P1-DHX40P1, SLC12A1, HCAR3, BEND2, PI3, CXCL2, CXCL3, CXCL6, KAZN, C15orf26, LOC101928489, TRHDE, DAAM2, CA4, LOC101927854, C4BPA, CYP4F3, CCL4L2, LINC00593, CNTNAP3, PHF24, NAV3, HCAR2, LOC100420587, KCND3, CAMK1G, MME, ADGRG3, TNFRSF10C, MGAM, TGM3, KRT23, LUCAT1, CNGB1, LOC102724190, TM4SF1, CXCL1, CSNK1A1L, CMTM2, HBG2, PLIN5, NOV, LOC254896, IL1R2, C18orf61, G0S2, XKR3",15.25,8.79,1.50859494780386e-148,1.46584082841096e-147,146.833913185968
"297","ChAd-BNT (V3, D1)","ChAd (V1, D3)",2,328,171,387,239,"SNORA49, HBG2",0.52,0.84,8.53009964869627e-135,5.52556905292364e-134,133.25762298935
"298","I-BNT-I (D2)","ChAd (V1, D3)",0,330,2,387,4,"",0,0,1.81996869653842e-05,1.4986357067332e-05,4.8243039240451
"299","I-BNT-I (D5)","ChAd (V1, D3)",0,330,1,387,2,"",0,0,0.00302114803625378,0.00205281651912517,2.68764986616398
"300","I-I (D1)","ChAd (V1, D3)",3,327,36,387,39,"LINC00494, OSBPL10, ZNF860",0.78,7.69,1.04492542086154e-46,1.99080757135951e-46,45.7009707162335
"301","I-I (D3)","ChAd (V1, D3)",0,330,2,387,2,"",0,0,1.81996869653842e-05,1.4986357067332e-05,4.8243039240451
"302","I-I (D5)","ChAd (V1, D3)",0,330,10,387,10,"",0,0,2.00907872272987e-19,2.60285428597548e-19,18.5845501440568
"303","ChAd (V1, D7)","ChAd (V1, D6)",1,8,59,11,77,"EPB42",9.09,1.3,1.2175308586524e-09,1.12669104710157e-09,8.94819515665462
"304","ChAd (V2, D1)","ChAd (V1, D6)",0,9,256,11,275,"",0,0,6.45936377468993e-17,7.65402816988573e-17,16.1161099437311
"305","ChAd (V2, D3)","ChAd (V1, D6)",0,9,19,11,22,"",0,0,1.44782753478406e-07,1.2340312154125e-07,6.90867385447625
"306","ChAd (V2, D7)","ChAd (V1, D6)",0,9,5,11,14,"",0,0,0.0004995004995005,0.00036492065941484,3.43780154903359
"307","ChAd-BNT (V2, D3)","ChAd (V1, D6)",1,8,275,11,333,"PDZK1IP1",9.09,0.3,9.47144037199069e-15,1.00032786636095e-14,13.9998576327861
"308","ChAd-BNT (V2, D7)","ChAd (V1, D6)",2,7,489,11,671,"PDZK1IP1, EPB42",18.18,0.3,2.49184749520151e-14,2.60347058880833e-14,13.5844473241494
"309","ChAd-BNT (V3, D1)","ChAd (V1, D6)",0,9,173,11,239,"",0,0,2.02485673291211e-15,2.18607952246944e-15,14.6603340438769
"310","I-BNT-I (D2)","ChAd (V1, D6)",0,9,2,11,4,"",0,0,0.0181818181818182,0.0105787658464618,1.97556499556503
"311","I-BNT-I (D5)","ChAd (V1, D6)",0,9,1,11,2,"",0,0,0.1,0.0545876203931189,1.2629058372321
"312","I-I (D1)","ChAd (V1, D6)",0,9,39,11,39,"",0,0,5.96265005545504e-10,5.6249188584491e-10,9.24988373803117
"313","I-I (D3)","ChAd (V1, D6)",0,9,2,11,2,"",0,0,0.0181818181818182,0.0105787658464618,1.97556499556503
"314","I-I (D5)","ChAd (V1, D6)",0,9,10,11,10,"",0,0,1.0825088224469e-05,9.06750117207259e-06,5.04251237961027
"315","ChAd (V2, D1)","ChAd (V1, D7)",5,55,251,77,275,"HBA1, HBG2, SNORA37, HBA2, PALM",6.49,1.82,8.8288681286818e-56,1.90636774533047e-55,54.7197933186177
"316","ChAd (V2, D3)","ChAd (V1, D7)",0,60,19,77,22,"",0,0,1.13144053858138e-18,1.44654619709329e-18,17.8396676921077
"317","ChAd (V2, D7)","ChAd (V1, D7)",0,60,5,77,14,"",0,0,1.21067016889333e-07,1.05032084294164e-07,6.9786780161351
"318","ChAd-BNT (V2, D3)","ChAd (V1, D7)",1,59,275,77,333,"PPP1R17",1.3,0.3,2.00632278799126e-65,5.73371436446284e-65,64.2415639460298
"319","ChAd-BNT (V2, D7)","ChAd (V1, D7)",20,40,471,77,671,"HBA1, HBB, SELENBP1, RNF182, CCL3, HBG2, IFIT1B, GBP1P1, SLC4A1, AHSP, EPB42, ALAS2, CA1, HBD, GPR20, LYPD2, HBA2, APOL4, CXCL10, ANKRD22",25.97,2.98,1.52985575567066e-45,2.80471527809934e-45,44.5521112197649
"320","ChAd-BNT (V3, D1)","ChAd (V1, D7)",1,59,172,77,239,"HBG2",1.3,0.42,7.39000765740101e-55,1.52778131960408e-54,53.8159388044553
"321","I-BNT-I (D2)","ChAd (V1, D7)",0,60,2,77,4,"",0,0,0.000528820729772607,0.000375061139781414,3.42589793092465
"322","I-BNT-I (D5)","ChAd (V1, D7)",0,60,1,77,2,"",0,0,0.0163934426229508,0.00965384642819193,2.01529961414787
"323","I-I (D1)","ChAd (V1, D7)",0,60,39,77,39,"",0,0,1.81867991879312e-28,2.59873217738423e-28,27.5852384761271
"324","I-I (D3)","ChAd (V1, D7)",0,60,2,77,2,"",0,0,0.000528820729772607,0.000375061139781414,3.42589793092465
"325","I-I (D5)","ChAd (V1, D7)",0,60,10,77,10,"",0,0,2.52076782329689e-12,2.52508078687039e-12,11.5977247226024
"326","ChAd (V2, D3)","ChAd (V2, D1)",0,256,19,275,22,"",0,0,1.03298376782896e-29,1.54416713703217e-29,28.8113056944392
"327","ChAd (V2, D7)","ChAd (V2, D1)",0,256,5,275,14,"",0,0,1.02970968456694e-10,9.90621133165745e-11,10.0040924113431
"328","ChAd-BNT (V2, D3)","ChAd (V2, D1)",6,250,270,275,333,"VIPR2, FBXO27, CDHR1, LINC00469, TNFSF11, SDC2",2.18,1.8,9.16457305805843e-146,7.42070482151476e-145,144.129554843298
"329","ChAd-BNT (V2, D7)","ChAd (V2, D1)",5,251,486,275,671,"DDX11L1, HBA1, HBA2, SDC2, HBG2",1.82,0.75,1.79393786067044e-195,5.8103234041959e-194,193.235799693987
"330","ChAd-BNT (V3, D1)","ChAd (V2, D1)",73,183,100,275,239,"KIR3DL2, KIR3DL1, SNORA3B, RNU2-64P, RNA5SP352, SNORA11, UBBP4, SCARNA22, RNA5-8SN2, IGHV3-23, SNORA22C, RPL7AP20, IGLV3-9, FAT4, PLEKHF1, RNU2-59P, RN7SKP230, RNY1, SH2D1B, IGHV3-30, ERBB2, SNORA12, CLIC3, RN7SKP255, SNORA22, RNU6-3P, SNORD67, TOX-DT, PDGFD, SNORA74A, SNORA79B, SNORD17, LYPD3, ADAMTS1, SCARNA8, SNORA47, PRSS30P, RPL23AP74, SNORD89, RNU6-1, SNORA5A, SNORA7B, MIR3609, BOK, SNHG25, GPR68, SNORD15B, PTGDR, RNU5A-1, RNU6-33P, RNU6-36P, RNU6-4P, RPL7AP50, SPON2, HOPX, NMUR1, SNORD94, SCARNA1, RNA5SP202, NKG7, SNORA23, RNA5S9, SNORA74B, SCARNA6, RNU5B-1, SNORD9, PRSS23, RNU4-1, HBG2, SCARNA5, RNU4-2, SNORA49, SNORA53",26.55,30.54,2.93865525944071e-41,4.83961478013718e-41,40.3151892056115
"331","I-BNT-I (D2)","ChAd (V2, D1)",0,256,2,275,4,"",0,0,3.01631828190511e-05,2.40232356144492e-05,4.61936849922849
"332","I-BNT-I (D5)","ChAd (V2, D1)",0,256,1,275,2,"",0,0,0.00389105058365759,0.0025719570210898,2.58973629300267
"333","I-I (D1)","ChAd (V2, D1)",0,256,39,275,39,"",0,0,1.3434884644489e-49,2.66410922803611e-49,48.574447973135
"334","I-I (D3)","ChAd (V2, D1)",0,256,2,275,2,"",0,0,3.01631828190511e-05,2.40232356144492e-05,4.61936849922849
"335","I-I (D5)","ChAd (V2, D1)",0,256,10,275,10,"",0,0,2.42833224612402e-18,3.02501595301055e-18,17.519272330669
"336","ChAd (V2, D7)","ChAd (V2, D3)",1,18,4,22,14,"RASGEF1B",4.55,7.14,0.000564652738565782,0.000397572665487245,3.40058348251451
"337","ChAd-BNT (V2, D3)","ChAd (V2, D3)",2,17,274,22,333,"MIR25, PDGFA",9.09,0.6,1.12925765460117e-25,1.50308779386573e-25,24.8230156519627
"338","ChAd-BNT (V2, D7)","ChAd (V2, D3)",2,17,489,22,671,"PDGFA, RASGEF1B",9.09,0.3,7.97864177602012e-30,1.211331909327e-29,28.9167368422912
"339","ChAd-BNT (V3, D1)","ChAd (V2, D3)",0,19,173,22,239,"",0,0,1.26538547958962e-26,1.70767222687819e-26,25.7675954847704
"340","I-BNT-I (D2)","ChAd (V2, D3)",0,19,2,22,4,"",0,0,0.00476190476190476,0.00302415077185657,2.51939656047472
"341","I-BNT-I (D5)","ChAd (V2, D3)",0,19,1,22,2,"",0,0,0.05,0.027921254109124,1.55406507886978
"342","I-I (D1)","ChAd (V2, D3)",0,19,39,22,39,"",0,0,1.05562121731176e-15,1.16557333540198e-15,14.9334603963961
"343","I-I (D3)","ChAd (V2, D3)",0,19,2,22,2,"",0,0,0.00476190476190476,0.00302415077185657,2.51939656047472
"344","I-I (D5)","ChAd (V2, D3)",0,19,10,22,10,"",0,0,4.9925087406347e-08,4.41001750962463e-08,7.35555968619695
"345","ChAd-BNT (V2, D3)","ChAd (V2, D7)",0,5,276,14,333,"",0,0,7.09885207582318e-11,6.89766807368653e-11,10.161297708379
"346","ChAd-BNT (V2, D7)","ChAd (V2, D7)",1,4,490,14,671,"RASGEF1B",7.14,0.15,2.02319189318176e-09,1.85457916287213e-09,8.73175462404215
"347","ChAd-BNT (V3, D1)","ChAd (V2, D7)",0,5,173,14,239,"",0,0,7.10702777304216e-10,6.64001160454575e-10,9.1778311616281
"348","I-BNT-I (D2)","ChAd (V2, D7)",0,5,2,14,4,"",0,0,0.0476190476190476,0.02690087605198,1.57023357656467
"349","I-BNT-I (D5)","ChAd (V2, D7)",0,5,1,14,2,"",0,0,0.166666666666667,0.089968485462733,1.04590959041015
"350","I-I (D1)","ChAd (V2, D7)",0,5,39,14,39,"",0,0,9.20803529992412e-07,7.78006634107199e-07,6.10901669974056
"351","I-I (D3)","ChAd (V2, D7)",0,5,2,14,2,"",0,0,0.0476190476190476,0.02690087605198,1.57023357656467
"352","I-I (D5)","ChAd (V2, D7)",1,4,9,14,10,"GSTM1",7.14,10,0.00499500499500499,0.00315158751312815,2.50147062890297
"353","ChAd-BNT (V2, D7)","ChAd-BNT (V2, D3)",145,131,346,333,671,"LURAP1L, LOC101929297, CXCL1, LY6G6F, LOC101928834, GNG11, MTRNR2L2, DGAT2, KY, IL1R2, SELP, HIST1H2BG, HIST1H2BH, MIR744, ADGRG3, NT5M, CLU, NKAIN2, VEPH1, C2orf88, CMTM2, LRRC32, SPX, SPOCD1, VEGFC, TUBB1, TGM3, EHD2, LOC643355, SDPR, CMTM5, CSF2, NECAB2, LINC01151, RGS6, PVALB, CXCR2, CABP5, CTTN, CDR2L, EGF, LINC00593, ACSBG1, PDGFRA, MYCT1, LINC00853, NOV, SDC2, ITGB3, PPBP, LINC00989, FAM81B, VSIG2, LOC101928489, CXCL5, METTL21EP, ITGA2B, MYEOV, CPNE4, PDGFA, FAXDC2, TRIM40, MIR3607, KCND3, AVPR1A, SYTL4, MTRNR2L10, THCAT158, CCL4L2, CAPN11, HIST1H2BJ, RHOBTB1, C15orf26, RPL23P8, PCSK6, LY6G6E, ENKUR, GATA1, USP2, BDKRB2, TRHDE-AS1, SLC24A3, TDRP, TMEM40, FAM212B-AS1, BMP6, AQP10, PHF24, PCYT1B, FILIP1L, PI3, TRAPPC3L, ELAVL3, CXCR1, HRASLS, OR2B6, RALGAPA1P, SH3TC2, TREML1, GFI1B, ELOVL7, VIL1, TMCC3, CALD1, LOC100420587, ZNF331, WASF3, HGD, LTBP1, MEIS1, AP1M2, LINC01088, CNTNAP3, ABCC3, HIST1H2BI, RMRP, ARMC3, LINC00534, LOC102724190, TSPAN9, PDZK1IP1, DDX11L5, PHACTR1, SPARC, SAMD14, CCDC103, TNNC2, TM4SF1, MYLK, PARD3, FSTL1, ITGB5, MYZAP, SH3BGRL2, GPR1, ABLIM3, SEC14L5, BEND2, C6orf25, LOC101927854, LOC105375734, MYL9, HIST1H2BO, ALPL, LOC100287036",43.54,21.61,9.20985582397905e-57,2.03382845954229e-56,55.691685679838
"354","ChAd-BNT (V3, D1)","ChAd-BNT (V2, D3)",1,275,172,333,239,"KIR2DS4",0.3,0.42,1.20012311082189e-126,6.85947760831923e-126,125.163708957247
"355","I-BNT-I (D2)","ChAd-BNT (V2, D3)",0,276,2,333,4,"",0,0,2.59720021816482e-05,2.10299553064592e-05,4.67716165028937
"356","I-BNT-I (D5)","ChAd-BNT (V2, D3)",0,276,1,333,2,"",0,0,0.0036101083032491,0.00241917003111544,2.61633360622262
"357","I-I (D1)","ChAd-BNT (V2, D3)",0,276,39,333,39,"",0,0,8.73911745346006e-51,1.76905161352966e-50,49.7522594960082
"358","I-I (D3)","ChAd-BNT (V2, D3)",0,276,2,333,2,"",0,0,2.59720021816482e-05,2.10299553064592e-05,4.67716165028937
"359","I-I (D5)","ChAd-BNT (V2, D3)",0,276,10,333,10,"",0,0,1.1619973465821e-18,1.46631938564158e-18,17.8337714237506
"360","ChAd-BNT (V3, D1)","ChAd-BNT (V2, D7)",1,490,172,671,239,"HBG2",0.15,0.42,7.21688768684527e-162,1.18025321292102e-160,159.928024808646
"361","I-BNT-I (D2)","ChAd-BNT (V2, D7)",1,490,1,671,4,"ZFY",0.15,25,0.00406504065040651,0.00265089660882173,2.57660721043885
"362","I-BNT-I (D5)","ChAd-BNT (V2, D7)",1,490,0,671,2,"ZFY",0.15,50,1,0.511399812103956,0.291239435876031
"363","I-I (D1)","ChAd-BNT (V2, D7)",2,489,37,671,39,"UTY, DDX3Y",0.3,5.13,6.79174538195496e-55,1.43462280286095e-54,53.8432622704768
"364","I-I (D3)","ChAd-BNT (V2, D7)",2,489,0,671,2,"ZFY, PRKY",0.3,100,1,0.511399812103956,0.291239435876031
