"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue"
"2516","BNT-I (D4)","BNT-I-BNT (D51, mild)",3,135,303,138,306,"GSTM1,LRRN3,SALL2",2.17,0.98,1.11067534530222e-111,1.11067534530222e-111
"2517","BNT-I (D4)","BNT-I-BNT (D51, severe)",1,137,103,138,104,"LRRN3",0.72,0.96,7.26736827693983e-69,7.26736827693983e-69
"2518","BNT-I (D4)","BNT-MO (V3, D1)",10,128,762,138,772,"CTRL,PLAUR,ADORA2A-AS1,OR52K2,CCIN,ZFP2,B3GNT5,ZMYND15,SFN,DMRTC2",7.25,1.3,1.81505266161019e-144,1.81505266161019e-144
"2519","BNT-I (D4)","ChAd (V1, D3)",1,137,534,138,535,"GJB6",0.72,0.19,9.24568532711392e-145,9.24568532711392e-145
"2520","BNT-I (D4)","ChAd (V1, D6)",1,137,81,138,82,"OSBP2",0.72,1.22,3.16772071924465e-60,3.16772071924465e-60
"2521","BNT-I (D4)","ChAd (V1, D7)",12,126,225,138,237,"AHSP,C1orf105,CA1,ALAS2,HBD,SLC4A1,HBB,SELENBP1,FER1L4,IFIT1B,LOC102723766,HBA2",8.7,5.06,2.27751837958918e-84,2.27751837958918e-84
"2522","BNT-I (D4)","ChAd (V2, D1)",5,133,601,138,606,"CTRL,RPL13AP6,HBA2,INHBB,SNORD89",3.62,0.83,5.35854783526716e-142,5.35854783526716e-142
"2523","BNT-I (D4)","ChAd (V2, D3)",4,134,187,138,191,"LOC100506321,CSNK1G2-AS1,RBM44,MIR644A",2.9,2.09,7.16391526675057e-88,7.16391526675057e-88
"2524","BNT-I (D4)","ChAd (V2, D7)",1,137,7,138,8,"GSTM1",0.72,12.5,3.46580160632881e-11,3.46580160632881e-11
"2525","BNT-I (D4)","ChAd-BNT (V2, D3)",8,130,744,138,752,"SH3BGRL2,ACSBG1,MIR199A1,PLAU,LOC105375734,LOC100506321,CSNK1G2-AS1,MIR644A",5.8,1.06,4.68419575979978e-147,4.68419575979978e-147
"2526","BNT-I (D4)","ChAd-BNT (V2, D7)",33,105,651,138,684,"BCORP1,LINC00278,DDX3Y,UTY,ZFY,EIF1AY,AHSP,TTTY15,USP9Y,KDM5D,CA1,RPS4Y1,ALAS2,TXLNGY,HBD,SLC4A1,HBB,SELENBP1,OR2W3,SH3BGRL2,FER1L4,ACSBG1,IFIT1B,XK,MORF4L2-AS1,LOC102723766,PRKY,LOC105375734,LOC100506321,HBA2,SFN,DMRTC2,MIR644A",23.91,4.82,7.17491401220945e-102,7.17491401220945e-102
"2527","BNT-I (D4)","ChAd-BNT (V3, D1)",7,131,817,138,824,"CTRL,PLAUR,FER1L4,ADORA2A-AS1,OR52K2,WNT7A,SNORD89",5.07,0.85,6.58998257823168e-154,6.58998257823168e-154
"2528","BNT-I (D4)","I (D10, moderate)",33,105,2715,138,2748,"SLC25A39,LINC00920,SESN2,SLED1,GPR146,FER1L4,XK,KEL,GMNN,OR52K2,SAMSN1,DDIT3,TMEM45A,ZFP37,C2orf15,CCIN,LRRN3,TMEM119,PLAU,SALL2,LOC102723766,SERPINA9,FOXO3,B3GNT5,FAM209A,HBA2,MIR22HG,SMARCA1,N6AMT1,FAM209B,WNT7A,INHBB,STON1",23.91,1.2,8.63127790415786e-163,8.63127790415786e-163
"2529","BNT-I (D4)","I (D10, severe)",52,86,3615,138,3667,"YBX3,LINC00920,SESN2,SLED1,SYAP1,TMC5,PLAUR,GPR146,GJB6,KEL,FAM86B1,ZNF785,FBXO33,RAI14,RNF11,SWT1,SAMSN1,DDIT3,MXI1,TMEM45A,LOC101927066,ZFP37,CCIN,LRRN3,TMEM119,PLAU,SALL2,LOC102723766,ITPRIP,SERPINA9,PA2G4P4,FOXO3,CPEB2,CDKN2D,HSD17B8,LOC100506321,B3GNT5,CIDECP,COQ10B,FAM209A,MIR22HG,SPRTN,N6AMT1,FAM209B,WNT7A,EIF1,INHBB,PPP4C,RBM44,MIR6750,SNORD89,DMRTC2",37.68,1.42,9.18258984727504e-139,9.18258984727504e-139
"2530","BNT-I (D4)","I (D26, moderate)",33,105,1742,138,1775,"AHSP,CA1,HBD,SLC4A1,OSBP2,SESN2,SLED1,TMC5,SMIM24,XK,KEL,DPY19L1P1,SAMSN1,DDIT3,GNRHR2,TMEM45A,C2orf15,LRRN3,TMEM119,SALL2,ZFP2,LOC102723766,SERPINA9,FOXO3,CDKN2D,B3GNT5,MIR22HG,FAM209B,WNT7A,EIF1,INHBB,SNORD89,DMRTC2",23.91,1.86,2.51218265053053e-143,2.51218265053053e-143
"2531","BNT-I (D4)","I (D26, severe)",55,83,3511,138,3566,"SLC25A39,YBX3,LINC00920,SESN2,SH3BGRL2,SLED1,SYAP1,TMC5,GPR146,FER1L4,GJB6,SMIM24,XK,KEL,GMNN,FAM86B1,FBXO33,RAI14,DPY19L1P1,RNF11,SWT1,SAMSN1,DDIT3,MXI1,TMEM45A,LOC101927066,ZFP37,CCIN,LOC102723604,LRRN3,TMEM119,PLAU,SALL2,LOC102723766,ITPRIP,SERPINA9,FOXO3,CPEB2,CDKN2D,LOC105375734,LOC100506321,B3GNT5,COQ10B,FAM209A,MIR22HG,SPRTN,N6AMT1,FAM209B,WNT7A,EIF1,INHBB,RBM44,STON1,SNORD89,DMRTC2",39.86,1.54,3.04760931040502e-132,3.04760931040502e-132
"2532","BNT-I (D4)","I (D51, moderate)",11,127,30,138,41,"STRADB,SLC6A8,AHSP,C1orf105,CA1,HBD,SLC4A1,BCL2L1,TMOD1,IFIT1B,LRRN3",7.97,26.83,2.29505971959912e-24,2.29505971959912e-24
"2533","BNT-I (D4)","I (D51, severe)",54,84,1954,138,2008,"SLC6A8,AHSP,CA1,HBD,SLC4A1,CTRL,LINC00920,SESN2,SLED1,SYAP1,PLAUR,GPR3,RPL13AP6,FAM86B1,FBXO33,RAI14,ADORA2A-AS1,OR52K2,RNF11,SAMSN1,DDIT3,GNRHR2,LOC101927066,CCIN,LOC102723604,LRRN3,TMEM119,PLAU,SALL2,LOC102723766,ITPRIP,SERPINA9,RELT,PA2G4P4,FOXO3,CPEB2,CDKN2D,HSD17B8,LOC105375734,ADORA2A,LOC100506321,B3GNT5,CIDECP,COQ10B,CSNK1G2-AS1,MIR22HG,SPRTN,N6AMT1,FAM209B,EIF1,INHBB,PPP4C,SFN,MIR6750",39.13,2.69,1.91857594124428e-113,1.91857594124428e-113
"2534","BNT-I (D4)","I-BNT-I (D2)",1,137,4,138,5,"ZFY",0.72,20,3.07985984173832e-07,3.07985984173832e-07
"2535","BNT-I (D4)","I-I (D1)",2,136,23,138,25,"DDX3Y,UTY",1.45,8,7.06806800218883e-26,7.06806800218883e-26
"2536","BNT-I (D4)","I-I (D3)",2,136,1,138,3,"ZFY,PRKY",1.45,66.67,0.0215827338129496,0.0215827338129496
"2537","BNT-I (D4)","I-I (D5)",10,128,4,138,14,"BCORP1,LINC00278,DDX3Y,UTY,GSTM1,TTTY15,USP9Y,KDM5D,RPS4Y1,TXLNGY",7.25,71.43,6.16587940316012e-05,6.16587940316012e-05
"2538","BNT-I (D4)","ZF2001 (V3, D07)",17,121,2256,138,2273,"SLC6A8,VWCE,HBB,RUNDC3A,PLAUR,FER1L4,FBXO33,DDIT3,GNRHR2,TMEM45A,LGSN,PLAU,ITPRIP,ADORA2A,COQ10B,HBA2,N6AMT1",12.32,0.75,5.68304516876861e-186,5.68304516876861e-186
"2539","BNT-I (D4)","ZF2001 (V3, D14)",2,136,234,138,236,"TMC5,ADORA2A",1.45,0.85,1.85988613415242e-101,1.85988613415242e-101
"2540","BNT-I (D4)","ZF2001 (V3, D28)",0,138,21,138,21,"",0,0,1.19942972158356e-26,1.19942972158356e-26
"2541","BNT-I-BNT (D51, mild)","BNT-I-BNT (D51, severe)",26,280,78,306,104,"SIRPG-AS1,MKS1,COX8A,SNORD12,ZNF181,C2orf74,LRRN3,LBH,MYEOV2,ZNF721,DENND2D,ARRDC4,RRAS,PCDH9,WDR83OS,LOC102724050,FCMR,MIR3064,TCEB2,HCFC1R1,MZT1,AHR,SERTAD2,C1orf74,VPS72,PREPL",8.5,25,3.02295579968295e-59,3.02295579968295e-59
"2542","BNT-I-BNT (D51, mild)","BNT-MO (V3, D1)",3,303,769,306,772,"FCRL3,C2orf74,SLC38A11",0.98,0.39,3.94789094026493e-270,3.94789094026493e-270
"2543","BNT-I-BNT (D51, mild)","ChAd (V1, D3)",10,296,525,306,535,"SIRPG-AS1,LOC339260,ZNF860,RRAS,LCN10,ADAMTS2,CST3,LINC00494,ASB9P1,KCNMB1",3.27,1.87,5.69299316432341e-216,5.69299316432341e-216
"2544","BNT-I-BNT (D51, mild)","ChAd (V1, D6)",0,306,82,306,82,"",0,0,2.52168554338435e-86,2.52168554338435e-86
"2545","BNT-I-BNT (D51, mild)","ChAd (V1, D7)",3,303,234,306,237,"CKAP2L,CEACAM6,ANLN",0.98,1.27,2.16661329772584e-153,2.16661329772584e-153
"2546","BNT-I-BNT (D51, mild)","ChAd (V2, D1)",1,305,605,306,606,"SNORA20",0.33,0.17,6.41500325802951e-249,6.41500325802951e-249
"2547","BNT-I-BNT (D51, mild)","ChAd (V2, D3)",3,303,188,306,191,"SLC30A1,SNORD12B,ACTG1P4",0.98,1.57,9.15841950770551e-136,9.15841950770551e-136
"2548","BNT-I-BNT (D51, mild)","ChAd (V2, D7)",1,305,7,306,8,"GSTM1",0.33,12.5,1.46572311742277e-13,1.46572311742277e-13
"2549","BNT-I-BNT (D51, mild)","ChAd-BNT (V2, D3)",4,302,748,306,752,"ADAMTS2,PRRG1,FAM46A,ENKUR",1.31,0.53,8.39365121531387e-265,8.39365121531387e-265
"2550","BNT-I-BNT (D51, mild)","ChAd-BNT (V2, D7)",4,302,680,306,684,"SIRPG-AS1,CKAP2L,ENKUR,SNORD12B",1.31,0.58,1.95784135286341e-254,1.95784135286341e-254
"2551","BNT-I-BNT (D51, mild)","ChAd-BNT (V3, D1)",5,301,819,306,824,"ASGR2,FBN2,GTSF1,DUOX1,DEPDC7",1.63,0.61,1.35520672541802e-272,1.35520672541802e-272
"2552","BNT-I-BNT (D51, mild)","I (D10, moderate)",98,208,2650,306,2748,"SIRPG-AS1,NT5E,PPP1R2P3,FCRL3,NSG1,MKS1,CKAP2L,HIST1H1C,SLC29A2,SNORD12,ZNF287,ABCA13,LRRN3,LBH,C8orf76,AP3S1,ASGR2,CAD,PRDM11,SLC22A23,RNF175,ZBTB4,SALL2,BLOC1S2,GYLTL1B,UBALD2,ARRDC4,SNORD1B,PIK3C2B,AMIGO1,STK17B,ZNF485,ANKEF1,IRS2,MMP8,GCSAM,AARS2,COL17A1,FCMR,SLC30A1,CLP1,ESYT1,IL21R-AS1,ZFAS1,CDC25B,CEACAM6,P2RY10,TXNIP,C14orf169,ADAMTS2,LAPTM4A,DUOX1,ERG,PRRG1,RNF144A,CNTLN,FAM46A,ZNF600,PTCH1,PRKACB,SVBP,SNORD12B,CKMT2-AS1,GSTM4,BRI3,GOLGA8R,GPA33,TOB1,PPT2,ETV5,PTGER2,AHR,CNEP1R1,NETO1,MAP1LC3B,TTC28,LOC100996286,PRPF40B,BIRC6-AS2,CREG1,PFKFB2,ASB9P1,CBWD6,DAB2,HKDC1,SNORA20,CD63,ANLN,THEM4,C5orf66,SFRP2,TIGIT,NIPAL3,CSTA,LDLRAP1,PMEL,NXF3,GDF11",32.03,3.57,5.46298691627678e-244,5.46298691627678e-244
"2553","BNT-I-BNT (D51, mild)","I (D10, severe)",156,150,3511,306,3667,"UBA6-AS1,SIRPG-AS1,NT5E,ERCC6L,LOC339260,PPP1R2P3,SCN3A,VDAC2,MKS1,CKAP2L,COL19A1,HIST1H1C,LRRC57,SLC29A2,SNORD12,ZNF287,ABCA13,C1D,PTPRK,C10orf2,C2orf74,LRRN3,LBH,C8orf76,AP3S1,CAD,COX5B,RARG,SLC22A23,ZNF721,SLC38A11,RNF175,LARGE,ZBTB4,RUVBL1,SALL2,DZIP3,BCL7A,BLOC1S2,GYLTL1B,PDE4DIP,UBALD2,AARS,SNORD1B,PIK3C2B,PCDH9,AMIGO1,STK17B,ZNF485,ANKEF1,IRS2,CERS4,ZNF792,MMP8,GCSAM,PJA1,AARS2,ZNF470,FNDC8,COL17A1,ZNF248,SNX22,LOC389906,LCN10,CRYZ,FCMR,CHI3L2,SLC30A1,CLP1,ESYT1,HIRIP3,CACUL1,MIR3064,ASF1A,LIMA1,PLEKHF2,ZFAS1,CDC25B,CEACAM6,DCP1B,P2RY10,NPR2,TXNIP,C14orf169,ADAMTS2,LAPTM4A,DUOX1,ERG,NNT-AS1,HOOK1,ZNF420,CNTLN,ZNF354B,SDAD1,FAM153B,PRKACB,ZFP62,HHLA3,C21orf62-AS1,SVBP,ZNF782,CXorf57,RRP1B,SNORD12B,ARSK,CKMT2-AS1,RECK,ZNF510,ATIC,BRI3,GPA33,TOB1,ETV5,SYNPO,ALDH18A1,MCM3,SERTAD2,ZNF232,CNEP1R1,MIR29C,MIR29B2,EAPP,MAP1LC3B,MPC2,TTC28,LOC100996286,PRPF40B,CREG1,PFKFB2,ASB9P1,CBWD6,MDN1,YAE1D1,SNORA20,KCNMB1,CD63,ANLN,THEM4,RAD54B,C5orf66,SFRP2,CCDC66,MACROD2,TIGIT,NIPAL3,CSTA,ZNF667-AS1,DEPDC7,ABCA11P,PPFIBP1,LDLRAP1,PMEL,PREPL,BNIP3L,NXF3,GDF11",50.98,4.25,3.43100154864226e-183,3.43100154864226e-183
"2554","BNT-I-BNT (D51, mild)","I (D26, moderate)",95,211,1680,306,1775,"CMTM4,SIRPG-AS1,NT5E,PPP1R2P3,FCRL3,NSG1,CKAP2L,SLC29A2,SNORD12,ABCA13,C10orf2,LRRN3,LBH,C8orf76,AP3S1,ASGR2,RARG,SLC22A23,RNF175,SNORA61,ZBTB4,SALL2,DZIP3,BCL7A,BLOC1S2,GYLTL1B,UBALD2,SNORD1B,AMIGO1,ZNF485,ANKEF1,IRS2,ZNF792,MMP8,GCSAM,AARS2,FNDC8,COL17A1,FBN2,FCMR,POLE4,CLP1,IL21R-AS1,MIR3064,ZFAS1,CDC25B,CEACAM6,P2RY10,C14orf169,ADAMTS2,LAPTM4A,ERG,PRRG1,HOOK1,ZNF420,CNTLN,ZNF600,PTCH1,CNPY4,PRKACB,SVBP,SNORD12B,CKMT2-AS1,BRI3,GPA33,TOB1,PPT2,ETV5,PTGER2,AHR,CNEP1R1,MIR29C,MIR29B2,MAP1LC3B,NAPSA,TTC28,LOC100996286,PRPF40B,CREG1,PFKFB2,ASB9P1,CBWD6,YAE1D1,HKDC1,CD63,ANLN,C5orf66,SFRP2,TIGIT,NIPAL3,CSTA,LDLRAP1,PMEL,NXF3,GDF11",31.05,5.35,3.28599891972464e-210,3.28599891972464e-210
"2555","BNT-I-BNT (D51, mild)","I (D26, severe)",135,171,3431,306,3566,"SIRPG-AS1,NT5E,LOC339260,PPP1R2P3,SCN3A,FCRL3,VDAC2,MKS1,CKAP2L,COL19A1,SLC29A2,SNORD12,ZNF287,ABCA13,C1D,PTPRK,C10orf2,LRRN3,LBH,C8orf76,AP3S1,CAD,RARG,SLC22A23,ZNF721,SLC38A11,RNF175,LARGE,ZBTB4,SALL2,DZIP3,BCL7A,BLOC1S2,DENND2D,GYLTL1B,PDE4DIP,UBALD2,SNORD1B,PIK3C2B,RRAS,PCDH9,AMIGO1,STK17B,ZNF485,ANKEF1,IRS2,ZNF792,MMP8,GCSAM,PJA1,AARS2,ZNF470,FNDC8,COL17A1,ZNF248,LOC389906,FAM91A1,FCMR,CHI3L2,SLC30A1,CLP1,ESYT1,IL21R-AS1,CACUL1,MIR3064,ASF1A,LIMA1,PLEKHF2,ZFAS1,ZNF836,CDC25B,CEACAM6,P2RY10,C14orf169,ADAMTS2,LAPTM4A,DUOX1,ERG,CNTLN,FAM46A,FAM153B,PTCH1,PRKACB,TYSND1,HHLA3,C21orf62-AS1,SVBP,CXorf57,SNORD12B,GSTP1,NINL,CKMT2-AS1,RECK,BRI3,GPA33,TOB1,CST3,ETV5,PRMT2,SERTAD2,ZNF232,CNEP1R1,MAP1LC3B,MPC2,TTC28,LOC100996286,PRPF40B,BIRC6-AS2,CREG1,PFKFB2,ASB9P1,CBWD6,YAE1D1,SNORA20,KCNMB1,CD63,HAVCR1,ANLN,THEM4,C5orf66,SFRP2,MACROD2,TIGIT,TRUB2,NIPAL3,CSTA,ZNF667-AS1,DEPDC7,PPFIBP1,SPRN,LDLRAP1,PMEL,BNIP3L,NXF3,GDF11",44.12,3.79,5.79307294086763e-211,5.79307294086763e-211
"2556","BNT-I-BNT (D51, mild)","I (D51, moderate)",16,290,25,306,41,"SIRPG-AS1,PPP1R2P3,ABCA13,ZNF181,LRRN3,C8orf76,ARRDC4,AARS,SNORD1B,MMP8,MIR3064,LAPTM4A,CKMT2-AS1,LOC100996286,MIRLET7D,SNORA20",5.23,39.02,4.09088801850515e-27,4.09088801850515e-27
"2557","BNT-I-BNT (D51, mild)","I (D51, severe)",122,184,1886,306,2008,"MSTO2P,SIRPG-AS1,LOC339260,PPP1R2P3,SCN3A,MKS1,CKAP2L,COX8A,DNAJC11,SLC29A2,SNORD12,ZNF287,ABCA13,ZNF181,C1D,PTPRK,C10orf2,C2orf74,LRRN3,LBH,C8orf76,AP3S1,ASGR2,MYEOV2,SLC22A23,ZNF721,SLC38A11,RNF175,SNORA61,LARGE,ZBTB4,SALL2,BCL7A,BLOC1S2,DENND2D,PDE4DIP,UBALD2,SNORD1B,PCDH9,AMIGO1,ZNF485,ANKEF1,IRS2,ZNF792,MMP8,GCSAM,AARS2,ZNF470,COL17A1,ZNF248,LOC389906,FCMR,SLC30A1,CLP1,MIR3064,ASF1A,PRR3,ZFAS1,CEACAM6,TCEB2,P2RY10,C14orf169,ADAMTS2,LAPTM4A,ERG,NNT-AS1,FAM153B,HCFC1R1,CNPY4,PRKACB,ZFP62,C21orf62-AS1,CXorf57,SNORD12B,ARSK,CKMT2-AS1,RECK,ZNF510,RNF219,BRI3,TOB1,PPT2,ETV5,MARCH3,TAMM41,SERTAD2,ZNF232,MIR29C,MIR29B2,NETO1,ZNF680,MAP1LC3B,TTC28,LOC100996286,BIRC6-AS2,CREG1,PFKFB2,ASB9P1,C1orf74,MIRLET7D,RALA,YAE1D1,SNORA20,KCNMB1,C6orf1,CD63,HAVCR1,ANLN,THEM4,SFRP2,CCDC66,MACROD2,NIPAL3,ZNF667-AS1,DEPDC7,ABCA11P,PPFIBP1,GINM1,PMEL,PREPL,NXF3,GDF11",39.87,6.08,1.26579710952985e-185,1.26579710952985e-185
"2558","BNT-I-BNT (D51, mild)","I-BNT-I (D2)",0,306,5,306,5,"",0,0,4.26001954628092e-11,4.26001954628092e-11
"2559","BNT-I-BNT (D51, mild)","I-BNT-I (D5)",0,306,1,306,1,"",0,0,0.00325732899022801,0.00325732899022801
"2560","BNT-I-BNT (D51, mild)","I-I (D1)",15,291,10,306,25,"SCN3A,COL19A1,LINC00926,ZNF860,PCDH9,FCRLA,SNX22,CNTNAP2,ABCB4,PKIG,LINC00494,SYNPO,FCRL2,MACROD2,KCNH8",4.9,60,1.37959050728133e-12,1.37959050728133e-12
"2561","BNT-I-BNT (D51, mild)","I-I (D2)",0,306,1,306,1,"",0,0,0.00325732899022801,0.00325732899022801
"2562","BNT-I-BNT (D51, mild)","I-I (D3)",0,306,3,306,3,"",0,0,2.05354242228471e-07,2.05354242228471e-07
"2563","BNT-I-BNT (D51, mild)","I-I (D5)",1,305,13,306,14,"GSTM1",0.33,7.14,3.15308309782697e-22,3.15308309782697e-22
"2564","BNT-I-BNT (D51, mild)","ZF2001 (V3, D07)",13,293,2260,306,2273,"UBALD2,ANKEF1,IRS2,ZNF470,CLP1,ERG,GOLGA8R,AHR,SERTAD2,KCNMB1,ZNF19,DEPDC7,FHOD3",4.25,0.57,0,0
"2565","BNT-I-BNT (D51, mild)","ZF2001 (V3, D14)",1,305,235,306,236,"GPR75",0.33,0.42,1.01388113794239e-157,1.01388113794239e-157
"2566","BNT-I-BNT (D51, mild)","ZF2001 (V3, D28)",0,306,21,306,21,"",0,0,1.54086236346586e-33,1.54086236346586e-33
"2567","BNT-I-BNT (D51, severe)","BNT-MO (V3, D1)",5,99,767,104,772,"C2orf74,PTGS2,FOS,FLVCR2,SNORA53",4.81,0.65,2.43958511735976e-125,2.43958511735976e-125
"2568","BNT-I-BNT (D51, severe)","ChAd (V1, D3)",4,100,531,104,535,"RRAS,SIRPG-AS1,FLVCR2,HSPA6",3.85,0.75,8.56625927951616e-113,8.56625927951616e-113
"2569","BNT-I-BNT (D51, severe)","ChAd (V1, D6)",0,104,82,104,82,"",0,0,6.38480128222376e-55,6.38480128222376e-55
"2570","BNT-I-BNT (D51, severe)","ChAd (V1, D7)",0,104,237,104,237,"",0,0,1.76433157537731e-90,1.76433157537731e-90
"2571","BNT-I-BNT (D51, severe)","ChAd (V2, D1)",1,103,605,104,606,"SNORA53",0.96,0.17,6.04336424519706e-125,6.04336424519706e-125
"2572","BNT-I-BNT (D51, severe)","ChAd (V2, D3)",1,103,190,104,191,"PTGS2",0.96,0.52,4.3131524145339e-80,4.3131524145339e-80
"2573","BNT-I-BNT (D51, severe)","ChAd (V2, D7)",0,104,8,104,8,"",0,0,2.10308894925138e-12,2.10308894925138e-12
"2574","BNT-I-BNT (D51, severe)","ChAd-BNT (V2, D3)",5,99,747,104,752,"FOS,MTRNR2L2,LOC101243545,FLVCR2,MYL9",4.81,0.66,2.80335732951833e-124,2.80335732951833e-124
"2575","BNT-I-BNT (D51, severe)","ChAd-BNT (V2, D7)",6,98,678,104,684,"MTRNR2L2,SIRPG-AS1,PROS1,STEAP4,HSPA6,MYL9",5.77,0.88,2.38751705849852e-118,2.38751705849852e-118
"2576","BNT-I-BNT (D51, severe)","ChAd-BNT (V3, D1)",2,102,822,104,824,"FLVCR2,SNORA53",1.92,0.24,4.2336470030257e-135,4.2336470030257e-135
"2577","BNT-I-BNT (D51, severe)","I (D10, moderate)",25,79,2723,104,2748,"SNORD35B,LRRN3,P2RY1,SNORD12,RPS28,PTGS2,LOC101243545,ARRDC4,S100A4,SEC61G,SIRPG-AS1,CREB5,MKS1,CHEK1,FCMR,PROS1,KLF9,NEDD8,FLVCR2,SNORA53,AHR,NCAPH,TPTEP1,LBH,MYL9",24.04,0.91,4.4174230479553e-132,4.4174230479553e-132
"2578","BNT-I-BNT (D51, severe)","I (D10, severe)",30,74,3637,104,3667,"MIR3064,SNORD35B,LRRN3,P2RY1,KIAA0226L,SNORD12,RPS28,C2orf74,PREPL,ZNF721,ZNF786,ZNF696,LOC101243545,S100A4,SIRPG-AS1,CREB5,MKS1,FCMR,PROS1,LINC00243,KLF9,NEDD8,PCDH9,BCOR,SSTR3,SNORA53,SERTAD2,TPTEP1,LBH,MYL9",28.85,0.82,3.18918418902501e-131,3.18918418902501e-131
"2579","BNT-I-BNT (D51, severe)","I (D26, moderate)",22,82,1753,104,1775,"MIR3064,LRRN3,GPX1,P2RY1,TUBA1C,SNORD12,S100A4,MGLL,SIRPG-AS1,CREB5,CHEK1,FCMR,PROS1,NEDD8,SSTR3,FLVCR2,SNORA53,AHR,NCAPH,TPTEP1,LBH,MYL9",21.15,1.24,5.10211143184426e-123,5.10211143184426e-123
"2580","BNT-I-BNT (D51, severe)","I (D26, severe)",35,69,3531,104,3566,"MIR3064,SNORD36A,SNORD35B,LRRN3,KRT10,RPLP1,KIAA0226L,SNORD12,RPS28,ZNF721,ZNF786,ZNF696,LOC101243545,RRAS,DCAF7,S100A4,SEC61G,SIRPG-AS1,CREB5,MKS1,CHEK1,FCMR,PROS1,KLF9,NEDD8,PCDH9,BCOR,SNORA53,LRRC27,NCAPH,SERTAD2,TPTEP1,C4orf46,LBH,DENND2D",33.65,0.98,4.03483787365054e-120,4.03483787365054e-120
"2581","BNT-I-BNT (D51, severe)","I (D51, moderate)",8,96,33,104,41,"MIR3064,SNORD36A,LRRN3,KRT10,ARRDC4,SIRPG-AS1,ZNF181,SNORA53",7.69,19.51,1.70457494005817e-24,1.70457494005817e-24
"2582","BNT-I-BNT (D51, severe)","I (D51, severe)",44,60,1964,104,2008,"MIR3064,SNORD36A,SNORD35B,LRRN3,GPX1,COX8A,P2RY1,SNORD12,RPS28,C2orf74,PREPL,C1orf74,ZNF721,ZNF786,FOS,ZNF696,DCAF7,BRD8,S100A4,MGLL,SIRPG-AS1,KPNA2,MKS1,CHEK1,FCMR,ZNF181,PROS1,MYEOV2,KLF9,PCDH9,HCFC1R1,SSTR3,FLVCR2,SNORA53,TCEB2,NCAPH,SERTAD2,C4orf46,LBH,ZNF77,CBY1,PQLC2,MYL9,DENND2D",42.31,2.19,1.07273850697819e-87,1.07273850697819e-87
"2583","BNT-I-BNT (D51, severe)","I-BNT-I (D2)",0,104,5,104,5,"",0,0,8.55957202345313e-09,8.55957202345313e-09
"2584","BNT-I-BNT (D51, severe)","I-BNT-I (D5)",0,104,1,104,1,"",0,0,0.00952380952380953,0.00952380952380953
"2585","BNT-I-BNT (D51, severe)","I-I (D1)",1,103,24,104,25,"PCDH9",0.96,4,4.14267963659489e-25,4.14267963659489e-25
"2586","BNT-I-BNT (D51, severe)","I-I (D2)",0,104,1,104,1,"",0,0,0.00952380952380953,0.00952380952380953
"2587","BNT-I-BNT (D51, severe)","I-I (D3)",0,104,3,104,3,"",0,0,5.0381640930045e-06,5.0381640930045e-06
"2588","BNT-I-BNT (D51, severe)","I-I (D5)",0,104,14,104,14,"",0,0,1.9166308601522e-18,1.9166308601522e-18
"2589","BNT-I-BNT (D51, severe)","ZF2001 (V3, D07)",6,98,2267,104,2273,"PTGS2,CDCA4,SOCS6,AHR,NCAPH,SERTAD2",5.77,0.26,1.9722411407982e-167,1.9722411407982e-167
"2590","BNT-I-BNT (D51, severe)","ZF2001 (V3, D14)",1,103,235,104,236,"PPP1R10",0.96,0.42,8.63108028899752e-88,8.63108028899752e-88
"2591","BNT-I-BNT (D51, severe)","ZF2001 (V3, D28)",0,104,21,104,21,"",0,0,2.79488419688187e-24,2.79488419688187e-24
"2592","BNT-MO (V3, D1)","ChAd (V1, D3)",82,690,453,772,535,"HTR3A,ODF3B,FAM225B,NCKAP5,LONRF2,AGRN,LINC00664,GPR84,FOSB,LINC00309,XAF1,FLVCR2,SLC6A12,FRMD3,SYCE3,OTOF,MT2A,NRIR,RTP4,UBE2L6,HES4,NGFR,NAV3,LINC00900,SIGLEC1,SDC3,VAMP5,FAM124A,SLC12A8,LGALS3BP,METTL7B,FAM225A,SIGLEC11,PSTPIP2,SLIT2,LYPD5,PLSCR1,SMCO4,USP18,GBP1P1,DHRS9,ZNF667,LY6E,MSR1,SPATS2L,KCNJ10,ETV7,FBXO39,CASP5,P2RY6,DDO,ANKRD22,CCL4L2,G0S2,SAMD4A,ACVRL1,APOL4,HESX1,SPDEF,PSME2,RUFY4,LAP3,CES1,TRPV4,RNU6-28P,FMNL2,BCL2L14,LINC00487,MYOF,FBXO6,TYMP,RAB39A,KCNMA1,FAM20A,TCN2,EXOC3L1,PPARGC1A,EPSTI1,SDK2,CMPK2,CHL1,NRCAM",10.62,15.33,2.07509931298437e-251,2.07509931298437e-251
"2593","BNT-MO (V3, D1)","ChAd (V1, D6)",1,771,81,772,82,"EPSTI1",0.13,1.22,9.42433005643118e-114,9.42433005643118e-114
