"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue","log_q"
"66","BBIBP (V3, D28)","I (D51, severe)",3,13,2297,16,2300,"KDELR3, CXCL8, HSP90AB4P",18.75,0.130434782608696,6.65054199582746e-32,1.37284050286057e-32,31.862379916333
"67","BBIBP (V3, D28)","I-BNT-I (D2)",0,16,5,16,10,"",0,0,4.9142464003145e-05,7.4307030455128e-06,5.12897009413416
"68","BBIBP (V3, D28)","I-BNT-I (D5)",0,16,1,16,2,"",0,0,0.0588235294117647,0.00789944287809792,2.10240353700067
"69","BBIBP (V3, D28)","I-I (D1)",0,16,39,16,39,"",0,0,3.36142913120449e-14,6.00771068917635e-15,14.221290989639
"70","BBIBP (V3, D28)","I-I (D2)",0,16,1,16,1,"",0,0,0.0588235294117647,0.00789944287809792,2.10240353700067
"71","BBIBP (V3, D28)","I-I (D3)",0,16,3,16,3,"",0,0,0.00103199174406605,0.000148427194117691,3.82848652241765
"72","BBIBP (V3, D28)","I-I (D5)",0,16,14,16,14,"",0,0,6.87650670708678e-09,1.11802274140031e-09,8.95154936249233
"73","BBIBP (V3, D28)","ZF2001 (V3, D07)",4,12,2430,16,2434,"TLL2, CXCL8, RPL21P16, DUX4L25",25,0.164338537387017,1.95284521405028e-29,3.93917009330036e-30,29.4045952659573
"74","BBIBP (V3, D28)","ZF2001 (V3, D14)",5,11,257,16,262,"TLL2, CXCL8, HMGB1P51, DUX4L25, HSP90AB4P",31.25,1.90839694656489,3.40634177177643e-16,6.19039538852233e-17,16.2082816111464
"75","BBIBP (V3, D28)","ZF2001 (V3, D28)",2,14,36,16,38,"CXCL8, RPL21P16",12.5,5.26315789473684,6.78362255824231e-11,1.17148634679895e-11,10.9312627685646
"76","BNT (V1, D6)","BNT (V2, D1)",2,1,537,9,694,"IFI27, RNU1-4",22.2222222222222,0.288184438040346,0.00555555555555563,0.000766165035016789,3.11567767151995
"77","BNT (V1, D6)","BNT (V3, D1)",2,1,515,9,708,"IFI27, RNU1-4",22.2222222222222,0.282485875706215,0.00579150579150575,0.00079757355275489,3.09822925550263
"78","BNT (V1, D6)","BNT-I (D1)",0,3,1101,9,1101,"",0,0,4.47121002174871e-09,7.33084989793476e-10,9.134845672755
"79","BNT (V1, D6)","BNT-I (D10, mild)",1,2,4447,9,4448,"IFI27",11.1111111111111,0.0224820143884892,3.03060149863261e-07,4.79112683953709e-08,7.31956233154597
"80","BNT (V1, D6)","BNT-I (D10, severe)",1,2,4634,9,4635,"IFI27",11.1111111111111,0.0215749730312837,2.79106999017341e-07,4.41963400723569e-08,7.35461369337016
"81","BNT (V1, D6)","BNT-I (D26, mild)",0,3,2593,9,2593,"",0,0,3.43351720802255e-10,5.79563058281346e-11,10.2368993045257
"82","BNT (V1, D6)","BNT-I (D26, severe)",0,3,593,9,593,"",0,0,2.84840395381256e-08,4.56996534084768e-09,8.34008709365787
"83","BNT (V1, D6)","BNT-I (D3)",0,3,664,9,664,"",0,0,2.03109174939048e-08,3.27488595317107e-09,8.48480381957171
"84","BNT (V1, D6)","BNT-I (D4)",0,3,150,9,150,"",0,0,1.70859560275836e-06,2.63265454874423e-07,6.57960612434128
"85","BNT (V1, D6)","BNT-I-BNT (D51, mild)",0,3,363,9,363,"",0,0,1.23388850089951e-07,1.96344462426606e-08,7.7069813427841
"86","BNT (V1, D6)","BNT-I-BNT (D51, severe)",0,3,113,9,113,"",0,0,3.94539572319104e-06,6.05997468611849e-07,6.21752918997596
"87","BNT (V1, D6)","BNT-MO (V3, D1)",1,2,942,9,1254,"RNU1-4",11.1111111111111,0.0797448165869219,6.72585418348132e-06,1.029811347137e-06,5.98724232714091
"88","BNT (V1, D6)","ChAd (V1, D3)",1,2,657,9,903,"IFI27",11.1111111111111,0.110741971207087,1.37950062077528e-05,2.10225392549289e-06,5.67731482789865
"89","BNT (V1, D6)","ChAd (V1, D6)",2,1,163,9,302,"IFI27, IGLV3-10",22.2222222222222,0.662251655629139,0.0180722891566264,0.00246784070690813,2.6076828763825
"90","BNT (V1, D6)","ChAd (V1, D7)",1,2,267,9,337,"IFI27",11.1111111111111,0.29673590504451,8.26104915324248e-05,1.24333064713209e-05,4.90541336119808
"91","BNT (V1, D6)","ChAd (V2, D1)",1,2,732,9,916,"IFI27",11.1111111111111,0.109170305676856,1.11216148584775e-05,1.69751011038821e-06,5.77018763037722
"92","BNT (V1, D6)","ChAd (V2, D3)",0,3,201,9,215,"",0,0,7.17255150609237e-07,1.1139951318086e-07,6.95311670703777
"93","BNT (V1, D6)","ChAd (V2, D7)",0,3,9,9,18,"",0,0,0.00454545454545454,0.000629541200101199,3.20097584237726
"94","BNT (V1, D6)","ChAd-BNT (V2, D3)",1,2,907,9,1156,"IFI27",11.1111111111111,0.0865051903114187,7.25347260000722e-06,1.10885002286245e-06,5.95512719023308
"95","BNT (V1, D6)","ChAd-BNT (V2, D7)",0,3,776,9,972,"",0,0,1.27412834363608e-08,2.06464732154267e-09,8.68515412288841
"96","BNT (V1, D6)","ChAd-BNT (V3, D1)",0,3,1032,9,1388,"",0,0,5.42737763034126e-09,8.85375971094197e-10,9.05287226885232
"97","BNT (V1, D6)","I (D10, moderate)",1,2,3138,9,3139,"IFI27",11.1111111111111,0.0318572793883402,6.08350215051798e-07,9.4787927305219e-08,7.02324697319575
"98","BNT (V1, D6)","I (D10, severe)",1,2,4095,9,4096,"IFI27",11.1111111111111,0.0244140625,3.57366083314184e-07,5.60409635043974e-08,7.25149440655818
"99","BNT (V1, D6)","I (D26, moderate)",0,3,2021,9,2021,"",0,0,7.24709089161681e-10,1.20445836644784e-10,9.91920820731733
"100","BNT (V1, D6)","I (D26, severe)",1,2,3978,9,3979,"IFI27",11.1111111111111,0.0251319426991706,3.78683167154536e-07,5.92882117177884e-08,7.22703164887597
"101","BNT (V1, D6)","I (D51, moderate)",0,3,51,9,51,"",0,0,4.0316078051927e-05,6.11510894043491e-06,5.21359580161898
"102","BNT (V1, D6)","I (D51, severe)",0,3,2300,9,2300,"",0,0,4.91853056394876e-10,8.25925283919196e-11,10.0830592386957
"103","BNT (V1, D6)","I-BNT-I (D2)",0,3,5,9,10,"",0,0,0.0178571428571428,0.00244189127344859,2.61227367716121
"104","BNT (V1, D6)","I-BNT-I (D5)",0,3,1,9,2,"",0,0,0.25,0.0331604171021928,1.47938001539434
"105","BNT (V1, D6)","I-I (D1)",0,3,39,9,39,"",0,0,8.71080139372822e-05,1.30496049864478e-05,4.88440263428757
"106","BNT (V1, D6)","I-I (D2)",0,3,1,9,1,"",0,0,0.25,0.0331604171021928,1.47938001539434
"107","BNT (V1, D6)","I-I (D3)",0,3,3,9,3,"",0,0,0.1,0.0133369469058476,1.87494357774322
"108","BNT (V1, D6)","I-I (D5)",0,3,14,9,14,"",0,0,0.00147058823529412,0.000209341019170677,3.67914566581302
"109","BNT (V1, D6)","ZF2001 (V3, D07)",0,3,2434,9,2434,"",0,0,4.15068209590872e-10,6.99403190479728e-11,10.1552723908935
"110","BNT (V1, D6)","ZF2001 (V3, D14)",0,3,262,9,262,"",0,0,3.26096172283129e-07,5.13028127491979e-08,7.28985882342682
"111","BNT (V1, D6)","ZF2001 (V3, D28)",0,3,38,9,38,"",0,0,9.38086303939964e-05,1.40102458828861e-05,4.85355424268399
