"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","condition","day","vaccine","direction","study"
"149","LOC102723604",99.3608566803914,3.22774574890359,0.69646880102329,4.63444413326371,3.57897869127551e-06,0.000829681266389664,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"150","PLXNA2",402.264873867401,1.26054458598033,0.272053306341979,4.63344703627969,3.59626797677269e-06,0.000829681266389664,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"151","EHD4-AS1",13.0908202891413,3.48723986209668,0.755620366490203,4.61506864656737,3.92965407285106e-06,0.000889012350066586,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"152","ATP2C2",87.7878035345368,1.8443239166583,0.402426949301987,4.58300300180517,4.58345457859926e-06,0.000944751843195498,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"153","BRE-AS1",91.5514116443007,2.61526686430945,0.569882846029612,4.58913070033617,4.45095689004931e-06,0.000944751843195498,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"154","DOCK1",82.6662834325716,2.40363241289565,0.52264064935622,4.59901543413511,4.24492336277193e-06,0.000944751843195498,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"155","ME1",83.3596608578306,2.62051930994419,0.571574697730579,4.58473637890007,4.54559580980757e-06,0.000944751843195498,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"156","PABPN1",53.6586704639955,1.42126596029071,0.309881115250423,4.58648781853696,4.50764690272302e-06,0.000944751843195498,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"157","PCBP2-OT1",20.6496057270874,2.98326208375436,0.649010913326333,4.5966285350495,4.29382131677025e-06,0.000944751843195498,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"158","TIMP1",4840.79911818448,1.78342822162934,0.388159824013917,4.59457190387999,4.33638584995376e-06,0.000944751843195498,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"159","TPD52L2",6769.62301028848,1.08077363858952,0.235498088527643,4.58930960054336,4.44714425216717e-06,0.000944751843195498,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"160","ZNF394",3009.98742136995,1.65206957558366,0.36089807351117,4.57766249487204,4.7020051325565e-06,0.000958537332022589,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"161","ADORA2A",162.365811746205,3.3372153839864,0.731570271080372,4.56171541669955,5.0737385277785e-06,0.00102307525466108,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"162","MMRN1",309.667082253518,2.50611387572749,0.549682699707492,4.55920093002943,5.13486247478823e-06,0.00102426702978276,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"163","LOC100507351",4.14232708595627,4.68407995733083,1.02986424931533,4.54824988870607,5.40938815828472e-06,0.00105108656663685,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"164","MIR222",12.6193942299077,3.64143633158323,0.800827977708041,4.54708930375407,5.43929224285145e-06,0.00105108656663685,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"165","PAPLN",857.15146833289,1.85321396092014,0.407528841565847,4.54744246762889,5.43017577260447e-06,0.00105108656663685,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"166","MAFG",1159.26117687042,1.52014784192707,0.334516219948339,4.54431728949297,5.51135882879901e-06,0.00105403317147475,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"167","EIF1",20394.0942618241,1.24370946440894,0.274319570350266,4.53379779948219,5.7932490253716e-06,0.00107470562669669,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"168","SLC43A2",5111.80357865809,1.21024179347289,0.26691819679107,4.53412996199809,5.7841408342202e-06,0.00107470562669669,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"169","TARP",1161.83069514286,-1.76326211990994,0.388569800102706,-4.53782594386871,5.68371408473641e-06,0.00107470562669669,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"170","LOC100996351",116.801361319791,1.87599116700476,0.415170113504199,4.51860841131038,6.22473986718149e-06,0.00112221436448221,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"171","SLC4A1",426.13642754661,4.19612660733678,0.928675039417787,4.51840140978425,6.23082742394847e-06,0.00112221436448221,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"172","SPRY2",83.7953435763352,1.74058732661387,0.385018782000748,4.52078549926556,6.16105920489751e-06,0.00112221436448221,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"173","PTX3",185.881476359509,1.9215646103734,0.427798240539634,4.49175435586059,7.0638870640192e-06,0.00126002085504443,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"174","MIR4420",120.706023522225,2.20811536090114,0.492178855727819,4.4864084167855,7.24338314700438e-06,0.00127973334057217,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"175","FSCN1",38.5596176804081,1.54763529887857,0.345374533525947,4.48103478585603,7.42820017943884e-06,0.00128785552830626,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"176","YPEL5",12669.2430024899,1.49871708707868,0.334323627443708,4.48283329101838,7.365847211644e-06,0.00128785552830626,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"177","HBG2",653.66716869317,5.64786732685872,1.26416920157609,4.46765141866872,7.90830321066124e-06,0.00135839752649052,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"178","ARL4A",450.668643223843,1.37330531036236,0.307613302860066,4.46438856055286,8.0297727916817e-06,0.00136660839503199,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"179","DNAH14",53.051730225105,1.7992737259673,0.403583944417394,4.45823911197631,8.26356923415729e-06,0.00139361338966229,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"180","CCDC59",1165.62818241705,1.02655142939145,0.23037524141233,4.45599719439517,8.35041238287885e-06,0.00139557207310618,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"181","MTCH1",5194.92246411072,0.769971089838062,0.172931095814183,4.4524733172651,8.4886791531538e-06,0.00140601327651925,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"182","EIF5",12090.3638167165,1.13368969446002,0.254855702846916,4.44835913733113,8.65287660821599e-06,0.00142052667220367,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"183","SFN",56.2294741287883,2.36486084828962,0.5320782217553,4.44457365777546,8.8066332767966e-06,0.00143308643787591,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"184","IGFBP2",15.3614155111591,4.82123847451656,1.08532399309036,4.44221127074555,8.90390689652638e-06,0.00143631632032575,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"185","COL7A1",121.99224657754,1.88499868032487,0.42542675747236,4.43084184813489,9.38659147620165e-06,0.00147657059470199,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"186","FLJ23867",166.439679108711,1.98498846143614,0.447800462082757,4.43275215082136,9.30377960513347e-06,0.00147657059470199,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"187","TAS1R1",24.7998935261312,2.60956134337365,0.588971068423944,4.43071227650741,9.39223385126599e-06,0.00147657059470199,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"188","APOA2",187.902508752186,2.73450727233586,0.618785673537616,4.41915091004386,9.90894393026191e-06,0.00153184015708574,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"189","RELT",3841.9573450756,1.65060408203167,0.37338509413961,4.42064803319252,9.84053450355744e-06,0.00153184015708574,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"190","KCNK7",202.406312832601,3.45002477072406,0.781263293702059,4.41595656488088,1.00564277798362e-05,0.00154179166730365,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"191","DPYD-AS2",25.8339557705656,2.82982954835658,0.641234715648075,4.41309473629568,1.01903377809102e-05,0.0015469542822051,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"192","ZNF295-AS1",5.73176120377057,3.25677813274298,0.738216216449528,4.41168598057429,1.02568797752804e-05,0.0015469542822051,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"193","FOXO3",6372.17924787354,1.51542602274067,0.343727309193872,4.40880308956168,1.03943477225899e-05,0.00155504471453036,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"194","C9orf89",524.828341617474,1.51605005243796,0.344045084113695,4.40654473044861,1.05032626359764e-05,0.00155876820127999,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"195","NAB2",465.590781295575,2.36846748209987,0.538385573743554,4.39920309459857,1.08649111685666e-05,0.00159964259593713,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"196","LOC101927066",58.4830394056716,2.43921292603272,0.554947353366601,4.39539518701221,1.10571407251446e-05,0.0016151261227729,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"197","GPX2",57.2387788266045,1.24379345857043,0.283412623342843,4.38863111988426,1.14066355160438e-05,0.00165316012076663,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"198","MYBPH",98.7579736716424,2.61810068491381,0.597057032991186,4.38500937137852,1.15980785257089e-05,0.00166787561806532,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"199","MAPKAPK2",5598.2875650713,1.08090808531599,0.24686894751262,4.37846920889364,1.19515822595312e-05,0.0017054907884351,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"200","PHC2",7953.04006618738,1.53580917032498,0.351262553060088,4.37225419261318,1.22970232191156e-05,0.00174138990639552,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"201","ADORA2A-AS1",355.036552174476,3.04934729143961,0.69894822193014,4.36276564667246,1.28428496002948e-05,0.00180490684041719,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"202","CENPBD1P1",629.763871210813,0.854393174302971,0.195931181851718,4.36067993990655,1.29658905696284e-05,0.00180849801471561,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"203","PRR7-AS1",313.386950805429,1.61023416530236,0.369648927262112,4.35611751190223,1.32389719985669e-05,0.00183280723541354,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"204","SIAH1",235.153750480394,1.13772142438072,0.261299903187699,4.35408283930154,1.3362517368506e-05,0.001836207849653,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"205","ADAMTS2",50.7162943531345,5.68612807840632,1.30814067369772,4.34672523585201,1.38185143797075e-05,0.00187114788509455,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"206","ZC3H12A",1199.3760325751,2.04033895121186,0.46937886232956,4.34689142388201,1.38080527685535e-05,0.00187114788509455,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"207","ABCC2",339.530723585374,1.10235392810771,0.254305086759832,4.33476947768954,1.45912945910748e-05,0.0019614717823118,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"208","THCAT158",10.6921745790412,3.41150299533532,0.788483231713328,4.32666524552756,1.51383760850079e-05,0.00202037420685599,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"209","FBXW4P1",38.8769153989421,1.76727550393488,0.408617029971861,4.32501676216625,1.52520264436432e-05,0.00202100244682876,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"210","LAPTM5",61908.0658306828,0.935658006521776,0.216427331228082,4.3231970805745,1.53784240885588e-05,0.0020232989026018,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"211","SLC35F3",23.1696828378151,-1.9135159242859,0.443052575240993,-4.31893646763042,1.56782903475524e-05,0.00204822510026369,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"212","FAM209A",95.6745651031053,1.15597615140373,0.267757892128726,4.31724399312192,1.57989484995143e-05,0.00204955450080063,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"213","JMJD6",2087.70487036993,1.61164873490729,0.373537219513211,4.31455997077767,1.59921118258521e-05,0.00206020601723182,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"214","MIR628",62.788438139782,2.06056033956726,0.478537536768275,4.30595341273103,1.66268049160202e-05,0.00212719902066959,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"215","CABLES1",27.2702427482581,1.04194200044964,0.242540354466334,4.2959531527949,1.73944316817136e-05,0.00214241355693826,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"216","CYB5D1",931.73995905747,1.19425035690984,0.277725750234831,4.30010669122341,1.70715900933225e-05,0.00214241355693826,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"217","HNRNPU-AS1",1896.08800187431,-0.970427646480769,0.225829821522752,-4.29716341241938,1.72997662754489e-05,0.00214241355693826,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"218","JAG1",432.358300585471,1.88785086909725,0.439506282242022,4.29538995316947,1.74386527463575e-05,0.00214241355693826,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"219","STK16",872.064035084082,0.72706773577237,0.169161289943726,4.29807396251377,1.7228867706121e-05,0.00214241355693826,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"220","ZMYND15",327.903142409729,1.74529302936162,0.406015556709462,4.29858659482481,1.71890742941186e-05,0.00214241355693826,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"221","RLN2",19.954754379873,-2.29596439402027,0.534806192461914,-4.29307742950971,1.76213519336649e-05,0.00215061644553565,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"222","ANKRD9",30.726569537009,1.61336326875188,0.376308232327916,4.28734513399108,1.80821236277526e-05,0.00215123272395648,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"223","KCNQ1",432.771719265169,1.16097601510355,0.270630466697132,4.28989399926959,1.7875841807979e-05,0.00215123272395648,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"224","LSM8",2879.08828238558,-0.629908186155998,0.146926091449918,-4.28724523969734,1.80902541608114e-05,0.00215123272395648,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"225","MIR181A1HG",43.321549759983,3.29192266970591,0.767261445194063,4.29048362891907,1.78284429196598e-05,0.00215123272395648,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"226","AP2M1",5673.42731520355,0.459247903988193,0.1071897141695,4.28444004675656,1.83199999974997e-05,0.00216467719715679,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"227","CBX4",976.012021487225,1.62734327748555,0.379972313455348,4.28279435069098,1.84560736695642e-05,0.00216695330787396,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"228","IL1R2",3297.94417957114,2.47697462828695,0.579949630046161,4.27101682621953,1.94583724746845e-05,0.00227026583508095,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"229","AVPR2",68.9333334746307,1.89491192002498,0.443907816329178,4.26870591217484,1.96610281017578e-05,0.00227587564280321,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"230","PPP4C",2348.37123070671,0.907247182160119,0.212648602751536,4.26641497014757,1.98639152710931e-05,0.00227587564280321,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"231","RPL23AP53",360.891454725302,-0.854391262823167,0.200265347451649,-4.26629606017809,1.98745002498043e-05,0.00227587564280321,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"232","BAP1",3081.83675629279,0.77662576159816,0.182386961911315,4.258121049112,2.06152317379089e-05,0.00228429250131585,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"233","C8orf58",324.75558704406,1.03146726712734,0.241949720168133,4.26314717954856,2.01567657428877e-05,0.00228429250131585,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"234","ING2",279.940448341224,1.25425458019612,0.294609508626189,4.25734588827396,2.06868168951034e-05,0.00228429250131585,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"235","RCVRN",24.8114304746634,2.64591687600909,0.621424047758572,4.25782826646749,2.06422420953243e-05,0.00228429250131585,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"236","TRPM4",37.9972098428476,2.02445725405887,0.475321619311577,4.25913144239253,2.05222771729028e-05,0.00228429250131585,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"237","TTC14",5967.30411378939,-0.591385432096919,0.138750134894353,-4.26223320465391,2.02394065664631e-05,0.00228429250131585,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"238","VCP",7147.44329675682,0.581649434240666,0.136700578738473,4.25491566757329,2.09127820700133e-05,0.00229558000106992,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"239","RAB13",218.876513077257,1.9402406414885,0.456794357165457,4.2475144691547,2.16155209097692e-05,0.00235876193174782,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"240","C5orf66",1244.45657085336,1.29512334536227,0.305176877719703,4.24384493032203,2.19722214821272e-05,0.00235986126594884,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"241","ETF1",4455.26488711149,1.24926799135908,0.294396500549885,4.24348791179803,2.20072232768664e-05,0.00235986126594884,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"242","GNA15",481.207905636618,1.55142627208289,0.365426670641593,4.24552009123745,2.18086965259336e-05,0.00235986126594884,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"243","GCNT7",157.325174664688,2.07688827681026,0.489955447666393,4.23893292074261,2.24584746536633e-05,0.00237313816253775,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"244","ICAM1",3762.76946524817,2.07056175420465,0.488527802589486,4.23837035114367,2.25148141128049e-05,0.00237313816253775,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"245","YPEL2",3989.24191099572,1.15229367113787,0.271818706320054,4.23919930580897,2.24318439159968e-05,0.00237313816253775,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"246","DNM1",64.7379735555568,1.72680690282794,0.408739807970764,4.2247093851731,2.3924931733321e-05,0.0024415597057224,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"247","KCNK5",22.3625237027933,1.61122728929901,0.381245423673318,4.22622066849947,2.37648951175413e-05,0.0024415597057224,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"248","LINC00264",284.718652427823,2.24091760453903,0.530414471607362,4.22484250429326,2.39107940697013e-05,0.0024415597057224,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"249","NOCT",139.874764973875,1.05862225115089,0.250520521248878,4.22569075728215,2.38208934973287e-05,0.0024415597057224,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"250","PER1",2966.19603445617,3.32536360881355,0.786581940408027,4.22761245584734,2.36184138523268e-05,0.0024415597057224,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"251","UBE2M",904.623186909555,0.923559895711536,0.21862306874459,4.2244393558966,2.39536341136044e-05,0.0024415597057224,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"252","ELF3",101.268246153913,1.62475886492284,0.384960271036746,4.22058842733865,2.43665451349238e-05,0.00247007529397799,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"253","CCNL1",18026.637722503,1.21212452908064,0.287298954137846,4.21903564779099,2.45349482600038e-05,0.0024736294846268,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"254","FAM111B",108.51671159578,-1.54643966791964,0.366814538166845,-4.21586253273376,2.48825306069876e-05,0.00249511256913636,"H-BNT-I (D1)",1,"H-BNT-I","DOWN","GSE201530"
"255","DNAJB1",3548.69200013807,0.986131366177414,0.234267910875731,4.20941716896308,2.56030281553362e-05,0.00251302526618858,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"256","GRASP",298.12072098768,2.63006170397513,0.624321304485528,4.21267332234071,2.5236592800664e-05,0.00251302526618858,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"257","MIR4451",5.97103941336395,2.72863181805649,0.648170714241952,4.20974252322967,2.55661876694849e-05,0.00251302526618858,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"258","ORC5",289.400831379238,-0.958427943045083,0.227559921889173,-4.21176073136403,2.53387861037038e-05,0.00251302526618858,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"259","MIR3909",48.5955980010796,3.04993033797598,0.725434753711561,4.20427932680581,2.61915327051997e-05,0.00255725854323241,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"260","ANAPC15",138.315337877778,1.26302604988555,0.300635404338825,4.20118865462061,2.65517213623823e-05,0.00257885331410238,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"261","C4orf19",46.2570765567173,1.89420659804587,0.451125217667145,4.19884884254793,2.68275320931122e-05,0.00259207056176731,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"262","ATP6V0B",5854.56831979387,1.27453528416661,0.304417297722031,4.18680309464677,2.82911056505011e-05,0.00260839315142812,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"263","C16orf87",381.675582721777,1.08345419687754,0.258707035229653,4.18795799625537,2.8147559389297e-05,0.00260839315142812,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"264","DAP",2101.06901255217,0.703081544402011,0.167610625713277,4.19473133883969,2.73195201747593e-05,0.00260839315142812,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"265","DIEXF",1011.42884665067,-0.801136318481623,0.191208127421532,-4.18986540627252,2.79119966226239e-05,0.00260839315142812,"H-BNT-I (D1)",1,"H-BNT-I","NEUTRAL","GSE201530"
"266","GRPEL1",1166.67430727737,1.3877172520519,0.331438785618387,4.18694887945219,2.82729473047794e-05,0.00260839315142812,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"267","HTR7",26.8475920038774,1.88609830720839,0.449875793902684,4.19248675472498,2.75913196369477e-05,0.00260839315142812,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
"268","RAB34",302.522631938439,1.63631065571996,0.390159362111594,4.19395461091598,2.74132857675845e-05,0.00260839315142812,"H-BNT-I (D1)",1,"H-BNT-I","UP","GSE201530"
