"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue","log_q"
"957","BNT-I (D26, severe)","BNT-I (D10, mild)",375,3833,186,4208,561,"P2RY10, PTCH1, FCRL3, LY9, CHCHD2, SVBP, SGCB, FCMR, AP3S1, AMIGO1, PRKACB, RAB32, TRIM32, CKAP2L, GSTO1, BRI3, SLC29A2, BCL7A, C10orf2, KRI1, GCM1, BCL9L, PTPN13, ADAMTS2, PLSCR4, NECAB1, MIR4435-2HG, ADD2, GPA33, TXN, BLOC1S2, GDF11, GADD45A, LOC102723766, S100A4, RABAC1, SGK223, S100A6, ZSCAN12, CBWD6, TSHZ1, ZNF737, C5orf67, RNF175, COX5B, ZNF829, GPM6B, LINC00996, ZNF287, LGALSL, PTPRK, ZNF527, NSG1, CD63, ZFP41, CAD, LINC01176, PTPRCAP, TARP, TFAP4, COL6A2, SLC22A15, HMP19, RPTOR, LTBP4, C5orf47, ZFP30, GYLTL1B, NT5E, FCGBP, NLE1, CACNA2D2, NEDD8, CFAP58-AS1, ZNF567, LINC00671, HLA-DOA, ENGASE, MAP1LC3B, ZNF675, AKIRIN2, AARS2, ZNF22, NRADDP, CDK10, ZNF253, ASB9P1, ZNF813, CMC2, PRR16, PAPLN, ZIK1, MAB21L3, TMEM9B-AS1, ZNF525, ZNF141, FCRLA, MMP8, FAM151B, C12orf65, VDAC2, GRB10, MSRB2, TMSB4X, C8orf76, ZNF708, PRR12, S100A9, TCL1A, LTK, OTUD1, ASPRV1, SMIM3, LRRN3, NNT-AS1, C10orf131, CCDC71L, S100A8, LY96, C9orf66, ZNF420, LARGE, TMEM132D, MIR4263, MMP25, PPP1R2P3, CDKN2D, CREG1, LAPTM4A, ZFAS1, CCDC152, UBE2J1, LINC01003, FNDC8, UBALD2, ZNF320, FCRL1, UBL5, LINC01268, LINC01191, POLR3H, FAM209B, GSPT2, NRCAM, ZNF649, PLD4, LBH, RRP9, CHMP2B, FAM49B, PKD1, PEG10, DBP, LOC100128398, KLHL2, ASF1A, SNORA61, AKAP6, GSDMC, TG, M1AP, CDC6, DCHS1, FAM8A1, GLI4, ABHD3, SCN1B, LOC100289561, C12orf42, MYO16-AS1, ZNF836, MYBBP1A, BCAT2, KCNJ2-AS1, POLD2, ABCA13, RRP7BP, CPSF1, PLBD1, SNORA31, LOC644656, NFIL3, LTF, MED14OS, GLA, SFRP2, YAE1D1, UBR5-AS1, ZNF205, RPL7L1, CLUH, CSTA, ZNF777, KLF4, SCN3A, FASN, LOC100288846, TBC1D30, SNX22, ARHGAP32, VPREB3, USP15, UNC45B, RNASEK, KNOP1, MAGEH1, STK17B, ZNF416, TPST1, RASSF1-AS1, ELOVL4, LOC101928370, ZNF485, LINC00173, SERPINA11, MIR6514, PLEKHF1, ZNF773, PDCD4-AS1, CLP1, SLC7A8, PHAX, SLED1, ERCC6L, IFT20, HLA-B, SHROOM4, MIR8085, TPTEP1, ZNF239, FAM186B, CDCA8, SYT17, ZNF268, ZNF614, PC, SHF, ERG, GIMAP7, MED30, DPY19L3, TLR2, PTTG2, MPC2, C1orf220, STRC, HYPK, IL21R-AS1, MCL1, ZNF658, BCL2A1, ATP6V0B, TOR1AIP2, TMEM134, AHNAK2, B4GALT1-AS1, ZFAND2A, LCN10, SNX29P1, ALOX5AP, EIF1, RAB1A, NOG, OMG, N4BP3, TIGD2, LINC01578, IGFBP7, HIST1H1C, SNORA53, ZNF85, SNORD1B, SVILP1, RRM2, ZNF721, IFRD1, ASAH2B, RAI1, DST, USP3-AS1, GSTO2, C5orf66, SIPA1L2, DPH3, ADCK5, LINC01506, TSC22D3, NFYA, HSPBAP1, UBC, ZNF860, NARFL, FCHO2, TBC1D16, NMNAT2, DNAJC25, ZNF555, DOLK, ZNF765, PTEN, SNORA44, GABARAPL2, MIR497HG, ZNF786, ING2, HSP90AB4P, CCNL1, MYLIP, CD248, REPS2, ZNF665, KRT10, IRS2, CORO2B, ZNF480, RNU6-2, AGAP9, C20orf24, TRIB1, BAMBI, INO80B, SLC39A14, ZBTB38, ABHD12B, ZNF696, LOC100134868, MRM1, ZCCHC12, GPR143, FBLN2, CPEB2, LOC101928650, SPATA2, SHE, HSPG2, COQ10B, PTP4A1, CAHM, HRASLS, CA4, ADGRG6, SNORD12B, C3orf62, MIR3064, ASAH1, PCDH9, IRAK1BP1, KRT73-AS1, IDI1, SCUBE3, MIR22HG, SPDYC, KCTD1, CCDC36, ZNF43, RHOBTB2, DDN, ZNF792, BSCL2, MIR221, ABHD5, MIR4537, CRYBA1, RAI14, EGF, PELI1, SNORD35B, LINC00862, LINC01545, PLK2, LINC01315, RIPK2, TMC3, SNORD12, CCDC61",8.91,66.84,2.33392756761602e-180,1.5842183362807e-180,179.800184964345
"958","BNT-I (D3)","BNT-I (D10, mild)",266,3942,357,4208,623,"GSTM1, RAB32, GPR160, ADAMTS2, NECAB1, TXN, MYO10, GADD45A, LOC102723766, ITGA7, RABAC1, RNF175, INHBB, GYG1, CAPN13, CD63, UPP1, LAMTOR5, CST7, TFAP4, NPR2, CACNA1E, PIP, GYLTL1B, SLC26A8, PAPLN, MAB21L3, DRAM1, PAPPA2, MMP8, RNF10, SYN2, METTL9, GRB10, TMEM119, NME8, LINC01093, FGF13, S100A9, GRINA, OTUD1, MBOAT2, PSMB3, C10orf131, CCDC71L, S100A8, NSUN7, MCEMP1, TTC24, CDKN2D, PXT1, PACSIN1, SRPK1, LINC01268, PSTPIP2, AP3B2, RALB, EFCAB2, VSIG4, FAM209B, CTBS, ZDHHC19, CHPT1, PGS1, ZNF154, MAPK14, LOC285696, KLHL2, SPINK8, ADAM23, GSDMC, QPCT, CRABP2, TG, DDIT3, SCN1B, GALNT14, SEMA4G, SERPINA9, VPS9D1, CDA, LY6G6C, KCNJ2-AS1, IRAK3, HP, SERPINB1, PLBD1, NFIL3, OOSP1, LINC00865, GPR84, HPN, CD59, NR2E1, TBC1D30, CFAP58, ZNF304, TLR5, ROPN1L, ACSL1, ANKRD22, CFLAR, LOC728175, SPATC1L, LOC399715, RTN3, SERPINA11, SIGLEC6, DNAH17, SLC4A9, CLP1, VCPKMT, SPATC1, ARG1, SLED1, ETS2, POU5F1, SHROOM4, SEMA5A, MIR8085, GOLGA6C, CUX2, SLC22A4, LACTB, ZNF543, PLIN5, FCER2, NQO2, BASP1, CYP26A1, TLR2, GSG1L, PTTG2, CKAP4, TSPO, BCL2A1, OLFM2, ATP6V0B, ZNF470, LOC101927438, SLC51A, ZNF135, DMRTC2, ADAMTS4, ZFAND2A, ZNF285, TDRD9, ALOX5AP, EIF1, CEACAM1, GCA, TRIM25, RAB1A, OMG, GBP1P1, LINC01578, GAS7, NRN1, AGFG1, LOC105747689, RNF149, PIM1, AP5B1, KLF5, FABP6, PCOLCE2, CLEC4D, USP3-AS1, MUC1, LMNB1, GSTO2, RAB20, REC8, EPB41L5, MAFA-AS1, ADCY3, PHC2, CNGB1, ZNF418, RCVRN, LINC00638, RNF144B, NAMPT, ADM, HSP90AB4P, NR1I3, IL1R2, CCNL1, MYLIP, WDFY3-AS2, REPS2, CPEB4, GLT1D1, VAPA, KIAA0825, PFKFB2, FAM209A, OR52K2, FAM111B, TRIB1, GK, KIR2DL3, APOM, SEMA4A, CSRP2, MXD3, ZCCHC12, KCNJ15, STX11, CYSTM1, LPCAT2, TAAR1, FCGR1B, FLJ37035, LIPM, TGFA, CLEC4E, LIMK2, DUSP2, DHRS12, CA4, DHRS13, MGC16025, LYPD4, DYSF, LRRN1, KIAA1324L, IDI1, HHATL, CYP19A1, PYGL, MIR22HG, LMTK2, NAIP, ZNF547, CCDC36, SFN, CTRL, DDN, LSMEM2, ADGRD1, SORT1, MIR221, MLK7-AS1, ACKR3, TMEM253, MIR4537, CRYBA1, RAI14, IFITM10, PELI1, SLC35F3, SNORD35B, ST6GALNAC3, HSDL2, OPLAH, LINC01545, RPA4, LINC01315, PDE1B, SRGN, LGSN, MIR4772, ZNF772, PIM3, SEMA3B-AS1",6.32,42.7,0,0,0
"959","BNT-I (D4)","BNT-I (D10, mild)",50,4158,94,4208,144,"GSTM1, LOC102723766, INHBB, KEL, SALL2, ZNF84, TMEM119, LRRN3, CDKN2D, LINC00920, FAM209B, DDIT3, SERPINA9, CYP26B1, INCA1, HSD17B8, N6AMT1, AHSP, SLED1, CA1, HBD, CIDECP, BPGM, DMRTC2, EIF1, WNT7A, ZNF785, RUNDC3A, ZFP37, TMEM45A, KLF1, TMIGD2, CD248, FAM209A, OR52K2, CPEB2, COQ10B, PPP4C, AGBL2, MIR22HG, SFN, SMARCA1, CTRL, RAI14, PELI1, SLC4A1, LGSN, ZFP2, DNAJB9, FAM86B1",1.19,34.72,1.38265898416452e-156,8.47576597474449e-157,156.071821043146
"960","BNT-I-BNT (D51, mild)","BNT-I (D10, mild)",261,3947,73,4208,334,"LOC339260, P2RY10, PTCH1, PIK3C2B, FCRL3, LY9, CHCHD2, GSTM1, ZBTB4, SVBP, IL21R, PRDM11, FCMR, XIST, SLAMF6, AP3S1, DZIP3, AMIGO1, PRKACB, CKAP2L, CXorf57, TIGIT, POLE4, BRI3, SLC29A2, BCL7A, ZNF600, C10orf2, CDC25B, TRAF5, ASGR2, ADAMTS2, GCSAM, THEM4, COX8A, ADD2, DUOX1, GPA33, SIRPG-AS1, BLOC1S2, GDF11, MDN1, HOOK1, MSTO2P, CRIPAK, CBWD6, PJA1, CKMT2-AS1, GSTM4, CRYZ, RNF175, COX5B, C14orf169, ZCCHC18, ZNF287, PTPRK, NSG1, ESYT1, CD63, GPR75, CAD, CMTM4, NIPAL3, CST3, MKS1, GOLGA8O, AP2S1, CCDC66, ZFP62, CNEP1R1, COL19A1, PDE4DIP, PRRG1, NPR2, CCDC65, ZNF248, GYLTL1B, NT5E, IL18, TYSND1, ZNF23, HCG18, HMGN2, MAP1LC3B, COX5A, AARS2, SALL2, TTC28, ASB9P1, CHIT1, C3orf58, RRP1B, ZNF506, ANKRD46, FCRLA, ZNF251, DCP1B, MMP8, VDAC2, MIR600HG, GAPDH, C8orf37, C8orf76, PRPF40B, ST6GAL1, LOC100996286, LOC389906, SLC38A11, LRRN3, NNT-AS1, PMEL, TAMM41, C21orf62-AS1, ABCB4, RECK, ZNF420, ATIC, LDLRAP1, SLC22A23, LARGE, ZNF354B, ANKEF1, PPP1R2P3, CREG1, DNAJC11, LAPTM4A, KIF2A, ZFAS1, CNTLN, FNDC8, UBALD2, ZNF320, FCRL1, FAM153B, LINC00926, DNAJA3, CSRP2BP, UBA6-AS1, FHOD3, ZNF19, NVL, ALDH18A1, LBH, DENND2D, ZNF510, HKDC1, EAPP, RABL2A, ARSK, ARHGEF34P, ASF1A, SNORA61, PPT2, GPER1, ZNF836, S100B, RNF144A, DDX11, ABCA13, GOLGA8R, WDR83OS, HLA-L, LTF, PLEKHF2, SFRP2, LINC00494, YAE1D1, CSTA, SCN3A, C1D, SNX22, COL17A1, ABCA11P, KCNH8, EXD2, MYEOV2, VPREB3, HAVCR1, SDAD1, CNTNAP2, STK17B, NXF3, PREPL, RBM6, ZNF485, PRR3, CLP1, HIRIP3, ELP3, ERCC6L, LOC202181, CEACAM6, ERG, TRUB2, SLC30A1, FCER2, TLR2, MPC2, IL21R-AS1, UVSSA, FBN2, ZNF680, RAD51D, TMEM63A, ZNF470, C6orf1, NINL, LCN10, CHI3L2, ANLN, HIST1H1C, SNORD1B, MPO, CEACAM8, NCR1, SF3B3, ZNF721, LOC100506497, LRRC1, RARG, ANKRD16, LPAR5, C5orf66, PTGER2, BNIP3L, PRMT2, CPVL, ZNF181, ZNF860, AHR, ZNF782, CD200, DEPDC7, MACROD2, CASP8AP2, FAM46A, PFKFB2, IRS2, CORO2B, ROMO1, C1orf74, CLEC2D, HHLA3, CDK2AP1, LIMA1, RAD54B, OLR1, ZNF232, SYNPO, SPRN, MARCH3, SERPINB9P1, GTSF1, SNORD12B, MIR3064, PCDH9, PPFIBP1, ZNF792, ZNF45, SNORD12, FCRL2",6.2,78.14,5.05233190937722e-85,2.3364115813633e-85,84.6314506496718
"961","BNT-I-BNT (D51, severe)","BNT-I (D10, mild)",32,4176,76,4208,108,"FCMR, COX8A, SIRPG-AS1, S100A4, MKS1, NEDD8, TMEM9B-AS1, LRRN3, LBH, DENND2D, WDR83OS, TUBA1C, MYEOV2, PREPL, RAD52, TPTEP1, SNORA53, ZNF721, FLVCR2, ZNF181, AHR, CREB5, ZNF786, KRT10, C1orf74, GPX1, ZNF696, STEAP4, MIR3064, PCDH9, SNORD35B, SNORD12",0.76,29.63,9.37565018007432e-138,5.16657907792742e-138,137.286796919058
"962","BNT-MO (V3, D1)","BNT-I (D10, mild)",216,3992,647,4208,863,"FCRL3, KIAA1217, LINC00487, SIGLEC1, NRIR, IFI44, CACNA1E, SLC26A8, LY6E, VAMP5, RSPH9, PRR16, HERC5, FBXO6, NMUR1, JAK2, DRAM1, EPSTI1, OASL, GSTM2, FGF13, NT5C3A, ASPRV1, IFI44L, SLC38A11, TIMM10, GALM, ZBP1, OAS1, CMPK2, ZCCHC2, PLSCR1, PXT1, TDRD7, TRIM69, CYP4F35P, PSTPIP2, TCN2, HESX1, SNX10, EFCAB2, LHFPL2, ZDHHC19, NRCAM, ZNF438, USP51, C14orf132, FOXC1, GSDMC, CACNA1A, NMI, RMI2, FAM8A1, DDX60L, KPTN, RSAD2, USP18, SPATS2L, GALNT14, VPS9D1, LY6G6C, KCNJ2-AS1, HP, SNORA31, NFIL3, NTNG2, KIAA1958, DUSP13, ALPK1, GPR84, SMTNL1, ACOT9, OAS3, LINC00861, ANKRD22, PRRG4, FFAR3, PARP12, RTP4, TFEC, FAP, C3AR1, SLC7A8, ATF3, SERPING1, XKRX, LYSMD2, LACTB, TRAFD1, UBE2L6, FAM225A, CARD16, MT2A, ZNF667, PSMB9, LAP3, SDK2, GSG1L, PTTG2, TIFA, GADD45G, FBXO39, ISG15, BCL2A1, RBCK1, DMXL2, TNFSF13B, DMRTC2, TYMP, ZNF285, CEACAM1, NOG, GBP1P1, TRIM6, XAF1, NRN1, SNORA53, AK4, MTHFD2, NOD2, SMCO4, PRDM5, LINC01252, AP5B1, NRAV, KLF5, MUC1, LMNB1, ATG9B, IFIH1, RAB20, FLVCR2, REC8, AIM2, IFIT3, SPATA6L, IFI16, MMP28, ARVCF, PSME2, RAB39A, NPC2, LINC00968, KCNMA1, NAPA, XXYLT1-AS2, MIR497HG, PARP14, HORMAD1, CD274, LIM2, SAMD4A, APOL4, CCL4L2, CXCL10, BISPR, HELZ2, FAT4, TNFAIP6, OR52K2, PLSCR2, SLC1A3, METTL7B, TRIB1, GK, FZD6, GADD45B, CXCL11, POLB, C1QC, KCNJ15, LGALS3BP, HTR3A, STX11, SAT1, NBN, DTX3L, LPCAT2, RUFY4, AGRN, APOL2, ADAMTS1, SIAH3, LIMK2, DHRS12, IRF9, PRRT1, EFHD1, KRT73-AS1, ETV7, APOL6, IL36A, IFIT5, DCST1, FBXO15, ODF3B, CHL1, C1QB, LAMP3, WDFY1, SFN, CTRL, PFN4, DDN, TOR1B, SORT1, FRMD3, PELI1, PLEKHH2, MST1L, PPP1R17, RIPK2, TREM2, XRN1, FANCA, ZFP2",5.13,25.03,0,0,0
"963","ChAd (V1, D3)","BNT-I (D10, mild)",162,4046,432,4208,594,"LOC339260, ADAMTS2, SIRPG-AS1, LINC00487, SIGLEC1, NRIR, CAPN13, STAC3, CST3, IFI44, LY6E, VAMP5, ASB9P1, FBXO6, EPSTI1, OASL, IFI44L, LOC344887, OAS1, NSUN7, CMPK2, EPCAM, PLSCR1, PSTPIP2, TCN2, HESX1, NRCAM, SEPT4, S100A11, NEXN, RSAD2, USP18, SPATS2L, E2F2, LOC100128770, ALOX15, LINC00494, HERC6, ANAPC1P1, GPR84, CYP26B1, LMO2, OAS3, ANKRD22, CPAMD8, SIGLEC8, FFAR3, RTP4, C3AR1, SERPING1, UBE2L6, FAM225A, ANKRD45, GLDN, MT2A, MT1X, ZNF667, PSMB9, PLIN5, LAP3, BTN1A1, SDK2, RASSF6, FAM26F, FBXO39, LINC01305, ISG15, PYCARD, TYMP, LCN10, ASIC1, GBP1P1, XAF1, CDC45, SMCO4, FABP6, DSC1, FLVCR2, KIAA0319, MMP19, AIM2, IFIT3, MAFA-AS1, ADAP2, CNGB1, ZNF860, PSME2, RAB39A, LINC00638, LOC100419583, IL1R1, LRRC25, KCNMA1, OSBPL10, LOC101928140, RGL1, SAMD4A, KLHDC7B, IL1R2, APOL4, BLVRA, CEBPA, MIR6503, CCL4L2, CXCL10, HERC2P10, HTRA1, SERPINA1, WARS, METTL7B, CXCL11, LINC00642, ELOVL3, EPB41L3, MS4A4A, C1QC, ZCCHC12, LGALS3BP, IRG1, ROBO1, HTR3A, RUFY4, AGRN, CBS, ZNF229, CCNJL, FCGR1B, HMOX1, MUC16, IGF2BP3, LIPM, CA4, TCF7L2, LRRN1, CDK15, WASIR2, CLEC9A, LOC100128233, ETV7, LOC284798, CCR3, CLSPN, IL36A, COL4A3, ATF5, ODF3B, RPS6KA6, CHL1, C1QB, LIFR, LAMP3, SYBU, E2F1, PKD2L1, TSPEAR, FRMD3, MIR4537, ENAM, EFCAB1, FBXL13, PHGR1, GPR82",3.85,27.27,0,0,0
"964","ChAd (V1, D6)","BNT-I (D10, mild)",12,4196,113,4208,125,"EPSTI1, VSIG4, CDC6, BIRC5, GGH, CDC20, CDCA5, CDC45, RRM2, UCHL1, CDC25A, SHCBP1",0.29,9.6,2.60029868495323e-210,2.01593558866988e-210,209.695523348185
"965","ChAd (V1, D7)","BNT-I (D10, mild)",55,4153,195,4208,250,"CKAP2L, OR2B6, HIST1H2BO, LOC102723766, AURKB, LOC200772, SLPI, CDC6, GALNT14, PRSS33, HIST1H4H, ANKRD22, BIRC5, AHSP, GGH, CA1, CEACAM6, CDCA8, CLEC4F, CDC20, ANKRD45, BTN1A1, HBD, CDCA5, CDC25C, HJURP, ESPL1, GBP1P1, ANLN, CDC45, RRM2, UCHL1, KIAA0101, PPAP2B, APOL4, MIR6503, CXCL10, E2F8, KIF14, CENPA, CDCA2, DLGAP5, CDC25A, SHCBP1, NEK2, UBE2C, CLSPN, TPX2, KIF4A, FAM64A, SKA1, PPP1R17, SLC4A1, HMMR, LOC283710",1.31,22,5.87094675881496e-290,6.10869071065151e-290,289.214051863092
"966","ChAd (V2, D1)","BNT-I (D10, mild)",157,4051,524,4208,681,"LINC00487, SIGLEC1, CDHR1, INHBB, NRIR, LINC00482, COLGALT2, IFI44, CACNA1E, LY6E, VAMP5, RSPH9, HERC5, FBXO6, PHF11, NMUR1, EPSTI1, OASL, IFI44L, TIMM10, GALM, ZBP1, OAS1, SNORD9, CMPK2, ZCCHC2, FGFBP2, PLSCR1, ERBB2, TDRD7, PDGFD, RAB24, PSTPIP2, TCN2, HESX1, PRSS23, NKG7, LHFPL2, CACNA1A, NMI, RMI2, SIT1, NEXN, DDX60L, SH2D1B, KPTN, RSAD2, USP18, SPATS2L, CLEC4A, HERC6, NTNG2, KIAA1958, HOPX, GPR84, ACOT9, CIR1, OAS3, ANKRD22, PRRG4, FXYD7, PARP12, RTP4, TFEC, FAP, PLEKHF1, ATF3, SERPING1, ZNF684, DPRXP4, CHMP5, LACTB, TRAFD1, FAM72B, UBE2L6, FAM225A, CARD16, MT2A, SCUBE2, LAP3, FBXO39, ISG15, TNFSF13B, PRSS30P, SP110, TYMP, CEACAM1, NOG, OMG, GBP1P1, TRIM6, MLKL, XAF1, PTGDR, NRN1, SNORA53, SPON2, WNT1, IFIH1, REC8, AIM2, IFIT3, IFI16, PSME2, RAB39A, PODN, ASTN2, KCNMA1, XXYLT1-AS2, BOK, TNFSF11, PARP14, HORMAD1, CD274, LIM2, SAMD4A, LINC00469, CXCL10, BISPR, HELZ2, FAT4, TNFAIP6, RNU6-2, PLSCR2, SLC1A3, TMEM123, RBFOX2, CXCL11, EPB41L3, C1QC, LGALS3BP, SAT1, NBN, DTX3L, RUFY4, AGRN, KRT2, APOL2, ADAMTS1, IRF9, EFHD1, UNC93B1, ETV7, APOL6, IFIT5, ODF3B, C1QB, LAMP3, WDFY1, SRGAP2, HSPA7, DBNDD1, CTRL, TOR1B, FRMD3, XRN1, WNT3",3.73,23.05,0,0,0
"967","ChAd (V2, D3)","BNT-I (D10, mild)",48,4160,148,4208,196,"A2M, C10orf131, LOC644656, SMTNL1, ZBED2, LOC285819, SLC5A9, PCP4L1, SLC30A1, TSPO, MIR25, MIR181A1HG, LINC00476, TYMP, KANTR, ZNF787, N4BP3, LOC105747689, FABP6, ST20, FGF9, NPAS2, LOC100190986, ARGFXP2, SCARNA27, HORMAD1, LOC102467147, RASGEF1B, HELZ2, C20orf24, DISP2, RNF24, HIST2H2BC, MXD3, FBLN2, ROBO1, WDR17, AGRN, MZT2A, SHCBP1, SNORD12B, ALS2CR11, CRYBA1, NTN4, CLDN20, PHGR1, KLHL13, MIR4454",1.14,24.49,1.33031083296243e-233,1.13727366368568e-233,232.944135017874
"968","ChAd (V2, D7)","BNT-I (D10, mild)",4,4204,4,4208,8,"GSTM1, LINC00342, ANKRD36C, RASGEF1B",0.1,50,5.34533165142934e-12,1.5204895774614e-12,11.8180165524791
"969","ChAd-BNT (V2, D3)","BNT-I (D10, mild)",198,4010,642,4208,840,"ANK2, OR2B6, HIST1H2BO, ADAMTS2, PLSCR4, RABAC1, LINC00487, SIGLEC1, CDHR1, NRIR, STAC3, PTPRCAP, IFI44, PRRG1, ZNF571, LY6E, CDKN1A, VAMP5, EREG, HERC5, FBXO6, RPH3A, JAK2, DRAM1, FAM151B, EPSTI1, OASL, LINC01093, NT5C3A, IFI44L, LOC344887, ZBP1, OAS1, C9orf66, CMPK2, PLSCR1, PSTPIP2, TCN2, HESX1, SNX10, XCL2, SEPT4, LINC01237, C14orf132, NMI, NEXN, DDX60L, CR1L, RSAD2, USP18, SPATS2L, GALNT14, KCNJ2-AS1, HERC6, KIAA1958, KLF4, GPR84, SMTNL1, OAS3, ANKRD22, NHSL1, FFAR3, PARP12, TFEC, ATF3, SERPING1, MARCKS, DPRXP4, FIGNL2, FAM72B, UBE2L6, FAM225A, MT2A, SCUBE2, LAP3, KLF10, HIST1H2BN, FAM26F, GADD45G, TSPO, FBXO39, ATP1B2, DDX58, ISG15, HIST1H2BH, DMXL2, TNFSF13B, GMPR, MIR25, SP110, LINC01537, MIR181A1HG, TYMP, ZNF331, TRIM25, GBP1P1, VSIG10L, XAF1, LOC100131635, NRN1, AK4, CDC45, SMCO4, MUC1, IFIH1, CACNG6, FLVCR2, HIST1H2BJ, KIAA0319, AIM2, IFIT3, ADAP2, IFI16, PSME2, RAB39A, ARGFXP2, RRAD, IL1R1, KIR2DS4, KCNMA1, SIGLEC17P, PPAP2B, TNFSF11, SCARNA27, PARP14, HORMAD1, CD274, RGL1, SAMD4A, KLHDC7B, IL1R2, APOL4, BLVRA, RNF217, AGPAT2, FAM46A, C19orf66, LINC00469, CCL4L2, CXCL10, BISPR, HIST1H1E, HELZ2, HTRA1, WARS, SLC1A3, C20orf24, METTL7B, CXCL11, ELOVL3, EPB41L3, MS4A4A, TAS2R4, C1QC, MXD3, ZCCHC12, LGALS3BP, KLF6, MIR378I, IRG1, DTX3L, LPCAT2, RUFY4, MIR4489, AGRN, FCGR1B, LOC100996385, HRASLS, IGF2BP3, MZT2A, ADAMDEC1, DYSF, RHPN1, CLEC9A, ETV7, APOL6, LY6G6E, ODF3B, GATA1, C1QB, LIFR, LAMP3, HGD, ABLIM3, SORT1, FRMD3, CRYBA1, GPT, EGF, ENAM, HIST1H2BC, PPP1R17, OPLAH, PHGR1, TMEM40, NLRP3, LVRN, TAS2R3",4.71,23.57,0,0,0
"970","ChAd-BNT (V2, D7)","BNT-I (D10, mild)",133,4075,594,4208,727,"CKAP2L, OR2B6, HIST1H2BO, LOC284648, SIRPG-AS1, LOC102723766, LGALSL, CACNA1E, HMP19, CFAP58-AS1, LOC101928100, AURKB, SYN2, LINC01093, SNORD9, TMEM132D, NAT8B, LOC285696, CDC6, SSBP3-AS1, CPXM2, SCN1B, RSAD2, S100P, ZNF208, KCNJ2-AS1, ANAPC1P1, GPR84, ACSL1, ANKRD22, BIRC5, FFAR3, AHSP, SERPING1, HIST1H2AC, CA1, SHROOM4, MARCKS, NSUN5P2, PGLYRP4, CDC20, PCP4L1, HIST1H2BF, ESAM, LINC00672, PLIN5, BASP1, BTN1A1, HBD, CDCA5, BCL2A1, HIST1H2BH, CDC25C, GMPR, DMRTC2, HJURP, ESPL1, ZNF331, GBP1P1, FAM26E, CDC45, C19orf84, RRM2, UCHL1, WDR11-AS1, HIST1H2BJ, IFIT3, LINC01506, KIAA0101, CNGB1, NAMPT, ADM, IL1R2, APOL4, RASGEF1B, CCL4L2, CXCL10, TNFAIP6, LOC731424, DISP2, E2F8, CXCL11, KIF14, KCNJ15, CENPA, IRG1, STEAP4, CDCA2, LINC01355, PCAT18, PEAR1, FCGR1B, HRASLS, DLGAP5, CDC25A, SHCBP1, CA4, SNORD12B, OR10G2, LYPD4, NEK2, ETV7, UBE2C, CLSPN, TPX2, KIAA1211, KIF4A, CP, RHOXF1P1, PLAC4, IER3, SPDYC, LY6G6E, GATA1, HGD, ITGA9-AS1, SFN, FAM64A, ABLIM3, EGF, ENAM, SKA1, SLC4A1, HMMR, GCKR, MAFB, LOC101409256, PHGR1, TMEM40, LOC283710, TAS2R3, PTCRA, MIR4454",3.16,18.29,0,0,0
