"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","-log(p)"
"71","BNT (V3, D1) UP","BBIBP (V3, D28) UP",8,441,468,449,492,"FCGR1A, CSNK1G2P1, CDHR5, DPYD-IT1, TSNAX-DISC1, DISC1-IT1, LINC00513, SMTNL1",1.78,1.63,2.56985428944538e-258,257.590091500437
"72","BNT (V3, D1) UP","ZF2001 (V3, D07) UP",11,438,461,449,476,"FCGR1A, CXCL10, DDX60, TLR7, CCL2, C15orf48, KCNJ15, NASPP1, MARCO, LINC01703, OR52I2",2.45,2.31,2.72865954549314e-251,250.564050647818
"73","BNT (V3, D1) UP","ZF2001 (V3, D14) UP",4,445,387,449,395,"DHRS12, RTEL1P1, CCL2, LINC01703",0.89,1.01,7.55458065639927e-241,240.1217896377
"74","BNT (V3, D1) UP","ZF2001 (V3, D28) UP",3,446,129,449,133,"CXCL10, KCNJ15, LINC01703",0.67,2.26,5.05672158039046e-127,126.296130957664
"75","BNT (V3, D1) UP","ChAd (V1, D3) UP",123,326,227,449,350,"ANKRD22, SERPING1, GBP1P1, BATF2, GBP5, GBP1, GBP4, IDO1, RTP4, VAMP5, FBXO6, LAMP3, MYOF, FCGR1A, UBE2L6, STAT1, PSME2, EPSTI1, PDCD1LG2, IFI35, APOL4, AIM2, LAP3, SAMD4A, CXCL10, ETV7, SPATS2L, LGALS3BP, ODF3B, DDX60, PARP9, C2, XAF1, OAS1, PSTPIP2, PLSCR1, CMPK2, IRF7, OAS3, OAS2, IFIT3, FLVCR2, TNFSF10, TYMP, ISG15, SDC3, PSMB9, RSAD2, IFI44, IFI44L, IFITM3, LY6E, TCN2, SLC6A12, RAB39A, C1QC, IFI6, SECTM1, SLAMF8, IL4I1, GPR84, FBXO39, C1QB, TLR7, FRMD3, OASL, IFITM1, RUFY4, SMCO4, CASP5, DHRS9, MX1, CTSL, OTOF, USP18, EXOC3L1, TRPV4, CXCL9, CLEC6A, SIGLEC1, NGFR, IFI30, IFIT1, AGRN, KCNJ10, FAM225A, IL31RA, C3AR1, CCL2, C1QA, IL27, NRIR, P2RY6, MT2A, HES4, CXCL11, IDO2, MSR1, KCNMA1, SIGLEC11, MARCO, FAM20A, LYPD5, CDC45, HESX1, GBP7, FCN2, CCL8, LINC00487, IFI27, BCL2L14, PTPRU, FFAR3, SYCE3, CFB, SLIT2, METTL7B, FAM225B, EXOC3L4, APOBEC3B, SPDEF, EDNRB, GLDN",27.39,35.14,2.16063423499014e-89,88.6654187468466
"76","BNT (V3, D1) UP","ChAd (V1, D7) UP",7,442,218,449,225,"CDT1, CDC45, OLFM4, IFI27, CEACAM6, PRTN3, APOBEC3B",1.56,3.11,1.42783884926221e-169,168.845320805743
"77","BNT (V3, D1) UP","ChAd (V2, D2) UP",17,432,298,449,315,"SCO2, ODF3B, TYMP, HELZ2, FBXO39, DOCK4, EXOC3L1, SIGLEC1, AGRN, CDHR5, TRIM6, NRIR, MT2A, PTGS2, MIR3161, SMTNL1, AGRP",3.79,5.4,1.14742000973118e-189,188.940277580774
"78","BNT (V3, D1) UP","ChAd (V2, D7) UP",0,449,6,449,6,"",0,0,8.38763560226436e-14,13.0763604455605
"79","BNT (V3, D1) UP","ChAd-BNT (V2, D3) UP",157,292,554,449,711,"ANKRD22, SERPING1, GBP1P1, BATF2, GBP5, GBP1, GBP4, IDO1, VAMP5, FBXO6, LAMP3, MYOF, CD274, GCH1, FCGR1A, ATF3, UBE2L6, APOL6, STAT1, PSME2, EPSTI1, PDCD1LG2, IFI35, APOL4, AIM2, STAT2, TRIM22, LAP3, RNF213, SAMD4A, SCO2, APOL1, CXCL10, SCARF1, ETV7, SAMD9L, SPATS2L, LGALS3BP, ODF3B, CYBB, IFIH1, DDX60, PARP9, C2, XAF1, OAS1, PSTPIP2, TAP1, PARP14, PLSCR1, ZBP1, PARP12, CMPK2, SORT1, IRF7, OAS3, OAS2, IFIT3, DTX3L, FLVCR2, TNFSF10, TYMP, GBP2, ISG15, SDC3, RSAD2, P2RX7, TRIM5, IFI44, HELZ2, IFI44L, IFITM3, DHX58, LY6E, TCN2, SLC6A12, RAB39A, C1QC, IFI6, BISPR, SECTM1, SLAMF8, IL4I1, TFEC, GPR84, FBXO39, C1QB, TLR7, EIF2AK2, IFI16, FRMD3, OASL, DDX60L, IFIT2, RUFY4, SMCO4, HERC5, CASP5, TNFSF13B, DHRS9, MX1, CTSL, OTOF, USP18, EXOC3L1, TRPV4, CXCL9, CLEC6A, SIGLEC1, LPCAT2, IFIT1, AGRN, NRN1, KCNJ10, FAM225A, IL31RA, CDHR5, CCL2, IL27, C15orf48, NRIR, P2RY6, MT2A, KCNJ2, KCNJ2-AS1, HES4, CXCL11, IDO2, MSR1, KCNMA1, SLC1A3, SIGLEC11, MARCO, KREMEN1, GADD45G, FAM20A, LYPD5, CDC45, HESX1, GBP7, CCL8, EGR2, LINC01093, LINC00487, IFI27, BCL2L14, ADAMDEC1, PTPRU, FFAR3, CFB, SLIT2, METTL7B, SMTNL1, PLA1A, FAM225B, EXOC3L4, APOBEC3B",34.97,22.08,4.2671171454488e-137,136.369865434262
"80","BNT (V3, D1) UP","ChAd-BNT (V2, D7) UP",2,447,322,449,324,"CDC45, APOBEC3B",0.45,0.62,5.29358347699766e-222,221.276250233937
"81","BNT-MO (V3, D1) UP","ChAd-BNT (V3, D1) UP",438,327,704,765,1142,"ANKRD22, IDO1, GBP1P1, SERPING1, ALMS1P1, RIPK2, BATF2, ATF3, SEPTIN4, GBP4, GBP5, WARS1, FBXO6, GBP1, APOL6, PDCD1LG2, PSME2, APOL4, P2RY14, ASPHD2, UBE2L6, GBP6, RMI2, VAMP5, ODF3B, TRIM69, SCARF1, WDFY1, STAT1, MYOF, SIMALR, GCH1, CD274, AIM2, APOL1, MOV10, TRIM22, EPSTI1, STAT2, DMXL2, SCO2, FGL2, LAP3, TMEM268, PIK3AP1, LAMP3, TAP1, NBN, ETV7, SOCS1, RNF213, FCGR1A, MTHFD2, CALHM6, POLB, ZBP1, TDRD7, PML, SAMD9L, GRAMD1B, PARP9, IFI35, IFIH1, PSTPIP2, APOL2, PLAUR, DTX3L, CASP1, PLSCR1, SAT1, CXCL10, FCGR1CP, SQOR, MICB, TIFA, RHBDF2, TFEC, SP140, STX11, PARP14, GRIN3A, LINC02555, NUB1, LGALS3BP, CEACAM1, FBXO39, IRF7, LHFPL2, IRF1, PRRG4, GADD45B, OAS3, FLVCR2, IFITM1, DDX60, RTP4, KIAA1958, TRAFD1, TYMP, SLC6A12, TNFAIP6, ICAM1, JAK2, RIGI, FRMD3, REC8, SPATS2L, XAF1, CMPK2, PSMB9, FANCA, IFIT3, HELZ2, KPTN, TRIM5, TNFSF10, OASL, SAMD4A, OAS2, IFITM3, CACNA1E, GBP2, IFIT5, OAS1, CARD17P, VPS9D1, DHRS9, ISG15, DISC1, CMTR1, RSAD2, FCGR1BP, C1QC, GALNT3, PDE4B, LACTB, RSPH9, ZCCHC2, PARP12, ISG20, TAP2, EXOC3L1, SLAMF8, BST2, TRANK1, RPS2P36, SORT1, BACH1-IT2, KLHDC7B-DT, TNFAIP3, IRF2-DT, TRIM21, TOR1B, XRN1, MAFF, DDX60L, SIPA1L1, CLEC6A, DOCK4, IFI44, LINC02471, LYSMD2, FDPSP3, ENSG00000234290, DAPP1, DHX58, IFIT2, SECTM1, FAS, C15orf48, CFAP58-DT, IFI30, LINC01232, IRF1-AS1, TNFSF13B, LY6E, CASP5, HERC5, RN7SL368P, IFI44L, P2RX7, RUFY4, SMCO4, C1QB, IGHEP2, RTEL1P1, IFI6, TCN2, GBP3, SAMD9, NMI, LRRK2-DT, PSME2P2, TASL, DUSP5, LINC02033, RAB1AP1, PTGES3P1, DYNLT1, LINC02068, EIF2AK2, TCF3P1, IFI16, SDC3, GK4P, IRF9, DHRS12, RN7SL473P, IL27, RAB39A, LPCAT2, BISPR, TRIM6, GPR84, LMNB1, LINC01703, CALM2P2, ASPRV1, SIGLEC16, CXCL9, IER2, USP18, C3AR1, MX1, OR52K2, RNU6-611P, RPS16P5, SLC26A8, PSME2P1, BMAL2, FMNL2, OR52K3P, P2RY6, BACH1-IT1, TMEM140, ALPK1, GK, CSRNP1, LINC02363, LMNB1-DT, PCBP1-AS1, FAM225A, ETV7-AS1, TRD-AS1, TMEM150B, RN7SL600P, AGRN, KCNJ2-AS1, MTCO1P11, MIR4736, IL1RN, LIMK2, KLF5, ALDH1A1, KCNJ15, LINC02287, IFIT1, RPL17P28, SEMA3B, MX2, ADAMTSL4-AS1, C2, BTBD19, LINC02362, BNIP5, FAP, NCF1C, ADAMTSL4-AS2, TMSB4XP6, RN7SL364P, RAB20, H4C14, KCNJ2, RGS1, GAS6, XXYLT1-AS2, ADPGK-AS1, MTCO2P11, H2BP2, OR52K1, EGR3, IL31RA, PRAL, GARIN4, FAM20A, PTTG2, MTND5P14, CDCA4P4, VWA3B, MSR1, OR51R1P, HES4, TRPV4, SIGLEC11, SUCNR1, APOBEC3A, C1QA, LILRB5, MT2A, IDO2, DNM1P33, TRIB1, CSNK1G2P1, LINC00968, LINC02574, RNU7-181P, LAP3P2, CACNA1A, CTRL, ENSG00000272567, CCDC194, MTCO3P11, FFAR3, H3P47, RPL7AP42, FGF13, CAPNS2, DISC1-IT1, DDX10P1, KCTD14, TATDN2P2, RN7SKP26, TMSB4XP1, AK4, IL1B, HORMAD1, SIGLEC1, LINC02773, TOX4P1, CCL3L1, CCL3L3, MTND4P14, RNF213-AS1, CDCP1, RN7SL288P, MIR222HG, LINC01841, HMGB1P20, SLC8A2, NAIPP3, SLC30A4-AS1, NRN1, LYPD5, CCL2, STAT4-AS1, GK-IT1, RPS15AP30, TSNAX-DISC1, CPNE9, PLSCR2, NR4A3, RPL35AP2, MIR601, MUC1, SLC1A3, CXCL11, FOSL1, RN7SL124P, HMGB1P3, RPS29P14, CDHR5, EGR1, OR7E140P, ACOD1, LINC01270, MIR4433A, TTC26, LIF, PPP1R35-AS1, SCARNA20, SLC2A3P2, HYMAI, CLEC18B, PRUNE2, DDN, LINC02321, RPS14P4, RNU6-275P, MIR3183, RNU1-100P, ANAPC1P4, CCL3, METTL7B, DCST1, RPS3AP32, EGR2, CCL8, CXCL2, OR52P1, RNU5A-5P, SOD1P1, RNU7-195P, RNU7-41P, MIR4308, LINC00487, RNF138P1, F3, RNU6-190P, FAM225B, RPS26P21, SLIT2, CIBAR1, SPATA20P1, RNU7-40P, HBEGF, HESX1, TJP1, RNA5SP237, NEK5, BCL2L14, CNDP1, NASPP1, ID1, TCAF2C, LINC03019, AREG, AMHR2, LINC01415, ADORA2A-AS1, GSG1L, DAPK1-IT1, RPL9P33, RNU6-789P, COL1A1, GSDMC, RNU6-1294P, PADI6, HLA-DQB1, GPR42, GLDN, RPL21P57, HCAR1, TEX12, CYP4F8, HNRNPA1P24, RPS3AP43, PTPRU, PDE1C",57.25,38.35,4.09774762023008e-112,111.387454793255
"82","BNT-MO (V3, D1) UP","BBIBP (V3, D07) UP",2,763,93,765,95,"TSNAX-DISC1, ITPRIP-AS1",0.26,2.11,1.40104910915025e-123,122.853546641688
"83","BNT-MO (V3, D1) UP","BBIBP (V3, D14) UP",16,749,471,765,492,"EPSTI1, CMPK2, KPTN, SIPA1L1, DHX58, IFIT2, BACH1-IT1, FAM225A, CADM4, NABP1, CCIN, CCDC194, TATDN2P2, MIR222HG, ACVRL1, CDC42EP2",2.09,3.25,0,0
"84","BNT-MO (V3, D1) UP","BBIBP (V3, D28) UP",15,750,461,765,492,"FCGR1A, SIPA1L1, BACH1-IT1, ADAMTSL4-AS1, CADM4, MTCO2P11, LINC00513, CSNK1G2P1, DISC1-IT1, TSNAX-DISC1, CDHR5, SMTNL1, CHRNA2, AREG, ITPRIP-AS1",1.96,3.05,9.88131291682493e-324,323.005185347452
"85","BNT-MO (V3, D1) UP","ZF2001 (V3, D07) UP",15,750,457,765,476,"FCGR1A, CXCL10, DDX60, B3GNT5, C15orf48, LINC01703, IL1RN, ALDH1A1, KCNJ15, BTBD19, CCIN, CTRL, CCL2, NASPP1, AREG",1.96,3.15,5.03946958758071e-322,321.297615171354
"86","BNT-MO (V3, D1) UP","ZF2001 (V3, D14) UP",8,757,383,765,395,"RTEL1P1, DHRS12, LINC01703, ADAMTSL4-AS1, BTBD19, CCIN, CCL2, CLEC18B",1.05,2.03,1.80340218226539e-300,299.743907409128
"87","BNT-MO (V3, D1) UP","ZF2001 (V3, D28) UP",5,760,127,765,133,"CXCL10, LINC01703, KCNJ15, BTBD19, AREG",0.65,3.76,2.32787230636749e-149,148.633040846256
"88","BNT-MO (V3, D1) UP","ChAd (V1, D3) UP",130,635,220,765,350,"ANKRD22, IDO1, GBP1P1, SERPING1, BATF2, GBP4, GBP5, FBXO6, GBP1, PDCD1LG2, PSME2, APOL4, UBE2L6, VAMP5, ODF3B, STAT1, MYOF, AIM2, EPSTI1, LAP3, LAMP3, ETV7, FCGR1A, PARP9, IFI35, PSTPIP2, PLSCR1, CXCL10, LGALS3BP, FBXO39, IRF7, OAS3, FLVCR2, IFITM1, DDX60, RTP4, TYMP, SLC6A12, FRMD3, SPATS2L, XAF1, CMPK2, PSMB9, IFIT3, TNFSF10, OASL, SAMD4A, OAS2, IFITM3, OAS1, DHRS9, ISG15, RSAD2, C1QC, EXOC3L1, SLAMF8, CLEC6A, IFI44, SECTM1, IFI30, LY6E, CASP5, IFI44L, RUFY4, SMCO4, C1QB, IFI6, TCN2, SDC3, IL27, RAB39A, GPR84, CXCL9, USP18, C3AR1, MX1, FMNL2, P2RY6, FAM225A, AGRN, IFIT1, MX2, C2, NGFR, LILRA5, IL31RA, OTOF, FAM20A, MSR1, HES4, TRPV4, SIGLEC11, APOBEC3A, C1QA, LILRB5, MT2A, GBP7, IDO2, CES1, FFAR3, NRIR, SIGLEC1, LYPD5, CCL2, CXCL11, SYCE3, KCNMA1, FAM124A, SCARNA20, ACVRL1, DDO, FCN2, METTL7B, CCL8, LINC00487, APOBEC3B, SLC12A8, FAM225B, SLIT2, SPDEF, KCNJ10, HESX1, LINC00900, BCL2L14, PADI6, GLDN, IFI27, PLEKHS1, EDNRB, PTPRU",16.99,37.14,1.72783035651357e-127,126.762498900079
"89","BNT-MO (V3, D1) UP","ChAd (V1, D7) UP",4,761,221,765,225,"SEMA6B, APOBEC3B, TMSB15A, IFI27",0.52,1.78,4.81151753587233e-219,218.317717927054
"90","BNT-MO (V3, D1) UP","ChAd (V2, D2) UP",26,739,289,765,315,"ODF3B, SCO2, FBXO39, TYMP, HELZ2, DISC1, EXOC3L1, BACH1-IT2, DOCK4, PTGS2, TRIM6, RPS16P5, SLC26A8, AGRN, ADAMTSL4-AS1, JUNB, MT2A, NRIR, HORMAD1, SIGLEC1, MIR3128, CHRM4, CDHR5, MIR3161, SMTNL1, GSN-AS1",3.4,8.25,3.76987025577799e-230,229.423673596258
"91","BNT-MO (V3, D1) UP","ChAd (V2, D7) UP",0,765,6,765,6,"",0,0,3.49522952091059e-15,14.4565243002067
"92","BNT-MO (V3, D1) UP","ChAd-BNT (V2, D3) UP",186,579,525,765,711,"ANKRD22, IDO1, GBP1P1, SERPING1, BATF2, ATF3, GBP4, GBP5, FBXO6, GBP1, APOL6, PDCD1LG2, PSME2, APOL4, UBE2L6, VAMP5, ODF3B, SCARF1, STAT1, MYOF, GCH1, CD274, AIM2, APOL1, TRIM22, EPSTI1, STAT2, DMXL2, SCO2, FGL2, LAP3, LAMP3, TAP1, ETV7, RNF213, FCGR1A, ZBP1, SAMD9L, PARP9, IFI35, IFIH1, PSTPIP2, PARP10, DTX3L, PLSCR1, CXCL10, TFEC, PARP14, CYBB, LGALS3BP, FBXO39, IRF7, NT5C3A, OAS3, FLVCR2, DDX60, KIAA1958, TYMP, SLC6A12, JAK2, FRMD3, SPATS2L, XAF1, CMPK2, IFIT3, HELZ2, TRIM5, TNFSF10, OASL, SAMD4A, DRAM1, OAS2, IFITM3, GBP2, OAS1, DHRS9, ISG15, DISC1, RSAD2, C1QC, PARP12, EXOC3L1, SLAMF8, BST2, SORT1, BACH1-IT2, DDX60L, CLEC6A, IFI44, DHX58, IFIT2, SECTM1, C15orf48, TNFSF13B, LY6E, CASP5, HERC5, SNX10, IFI44L, P2RX7, RUFY4, SMCO4, C1QB, IFI6, TCN2, NMI, GADD45G, EIF2AK2, IFI16, SDC3, IL27, RAB39A, LPCAT2, BISPR, GPR84, CXCL9, USP18, MX1, FMNL2, P2RY6, FAM225A, TMEM150B, AGRN, KCNJ2-AS1, IL1RN, IFIT1, MX2, ADAMTSL4-AS1, C2, BTBD19, JUNB, KCNJ2, ADPGK-AS1, IL31RA, OTOF, FAM20A, MSR1, HES4, TRPV4, SIGLEC11, SUCNR1, APOBEC3A, MT2A, GBP7, IDO2, CES1, FFAR3, AK4, NRIR, HORMAD1, SIGLEC1, FOS, MIR3128, NRN1, LYPD5, CCL2, MUC1, SLC1A3, CXCL11, CDHR5, KREMEN1, KCNMA1, FAM124A, MIR3198-1, CLEC4G, DNAAF1, ACVRL1, METTL7B, EGR2, CCL8, LINC00487, APOBEC3B, SLC12A8, FAM225B, SLIT2, SMTNL1, KCNJ10, MAPK8IP2, HESX1, BCL2L14, APOBEC3B-AS1, APOE, IFI27, PLEKHS1, GSN-AS1, PTPRU",24.31,26.16,2.03355160527864e-201,200.691744802063
"93","BNT-MO (V3, D1) UP","ChAd-BNT (V2, D7) UP",2,763,322,765,324,"APOBEC3B, OSMR",0.26,0.62,2.78388902203428e-281,280.55534808159
"94","ChAd-BNT (V3, D1) UP","BBIBP (V3, D07) UP",5,1137,90,1142,95,"HLA-DMB, TSNAX-DISC1, RSPH6A, DPYD-IT1, COX6CP1",0.44,5.26,1.68752484644033e-131,130.772749824072
"95","ChAd-BNT (V3, D1) UP","BBIBP (V3, D14) UP",30,1112,457,1142,492,"PDIA3P1, EPSTI1, NLRC5, MIR222HG, KPTN, CMPK2, IFIT2, DHX58, PAIP1P1, CD83, FAM225A, MARCO, SIPA1L1, CCDC194, BACH1-IT1, BMS1P7, AATBC, TATDN2P2, TTC21A, TMEM132A, TXLNB, DCLRE1A, DUOX1, ARHGAP26-IT1, TUBA4B, UBQLNL, DLL4, ESPNL, MUC2, NAALAD2",2.63,6.1,0,0
"96","ChAd-BNT (V3, D1) UP","BBIBP (V3, D28) UP",34,1108,442,1142,492,"FCGR1A, CD83, HLA-DMB, SIPA1L1, BACH1-IT1, CSNK1G2P1, ADAMTSL4-AS1, CDHR5, PSMD6-AS2, MIR181A1HG, MYH7B, MTCO2P11, HSPE1P11, DISC1-IT1, ZEB2-AS1, MIR194-2HG, FAR1-IT1, TXLNB, BLZF2P, BRSK2, PRKCG, CHRNB2, RIBC1, AREG, CNIH2, ADRA2B, TSNAX-DISC1, GGN, TLDC2, RSPH6A, DPYD-IT1, ASTL, MMP21, COX6CP1",2.98,6.91,0,0
"97","ChAd-BNT (V3, D1) UP","ZF2001 (V3, D07) UP",22,1120,450,1142,476,"PDIA3P1, CASP7, CXCL10, DDX60, FCGR1A, TLR7, MARCO, ALDH1A1, FCGR2C, C15orf48, CCL2, LINC01703, CTRL, NASPP1, IL1RN, AREG, AHNAK2, BTBD19, LINC01635, CD300H, KCNJ15, P2RY4",1.93,4.62,0,0
"98","ChAd-BNT (V3, D1) UP","ZF2001 (V3, D14) UP",11,1131,380,1142,395,"CD83, RTEL1P1, CCL2, ADAMTSL4-AS1, DHRS12, LINC01703, CLEC18B, DDT, MIR7150, BTBD19, CD300H",0.96,2.78,0,0
"99","ChAd-BNT (V3, D1) UP","ZF2001 (V3, D28) UP",7,1135,125,1142,133,"CXCL10, CD83, LINC01703, AREG, AHNAK2, BTBD19, KCNJ15",0.61,5.26,1.76638579394193e-165,164.752914436726
"100","ChAd-BNT (V3, D1) UP","ChAd (V1, D3) UP",137,1005,213,1142,350,"GBP1, GBP1P1, SAMD4A, STAT1, SERPING1, ANKRD22, C1QB, RGL1, CXCL10, C2, BATF2, DDX60, PSME2, XAF1, APOL4, PARP9, GBP5, GBP4, EPSTI1, MYOF, EXOC3L1, ODF3B, LAP3, C1QC, TNFSF10, UBE2L6, IFI44, PLSCR1, PSTPIP2, LILRB4, TYMP, EPB41L3, AIM2, OAS3, IFIT3, MX1, RUFY4, CMPK2, SLAMF8, RAB39A, FCGR1A, IRF7, IFI35, PDCD1LG2, SDC3, RSAD2, IFI44L, PLEKHO1, FBXO39, SPATS2L, FBXO6, KLHDC7B, IL15, ETV7, CXCL9, TLR7, LILRB1, OASL, LAMP3, DHRS9, RTP4, VAMP5, SCIMP, OAS2, FAM225A, SIGLEC1, ISG15, IFIT1, CD300E, IDO1, MARCO, AGRN, MSR1, IL4I1, MX2, LGALS3BP, PTPRU, TCN2, SLIT2, IFI30, SLC6A12, IL31RA, LINC00487, OAS1, C1QA, GPR84, IDO2, JPH4, HERC6, CCL2, SMCO4, IFI6, FLVCR2, FMNL2, FAM20A, USP18, CLEC6A, PSMB9, P2RY6, SECTM1, FRMD3, CXCL11, HESX1, LYPD5, TRPV4, GLDN, HES4, FAM225B, NEXN, C3AR1, EPHB2, IFITM1, BATF3, APOBEC3A, CFB, CCL8, MS4A4A, SIRPD, IL27, CASP5, SPIC, FFAR3, METTL7B, IFITM3, SIGLEC11, MIR3174, PKN2-AS1, MT2A, SSC4D, LY6E, BCL2L14, SCARNA20, LILRB5, CYP4F22, GGT5, PADI6, TKTL2",12,39.14,8.63823144986623e-155,154.063575163792
"101","ChAd-BNT (V3, D1) UP","ChAd (V1, D7) UP",5,1137,220,1142,225,"C1orf167, FER1L4, NES, LINC00887, PHKA1",0.44,2.22,4.29511429434941e-251,250.367025274965
"102","ChAd-BNT (V3, D1) UP","ChAd (V2, D2) UP",28,1114,287,1142,315,"SCO2, EXOC3L1, ODF3B, TYMP, FBXO39, HELZ2, SIGLEC1, BACH1-IT2, AGRN, ADAMTSL4-AS1, CDHR5, HORMAD1, MIR181A1HG, DISC1, RPS16P5, LINC01359, DOCK4, TRIM6, MIR5194, ARHGAP26-IT1, CHRNB2, PKN2-AS1, MT2A, SLC26A8, PPL, POU5F1P5, P2RY4, PLEKHG6",2.45,8.89,1.72487352786836e-270,269.763242743004
"103","ChAd-BNT (V3, D1) UP","ChAd (V2, D7) UP",0,1142,6,1142,6,"",0,0,3.18687354704376e-16,15.4966351686915
"104","ChAd-BNT (V3, D1) UP","ChAd-BNT (V2, D3) UP",211,931,500,1142,711,"GBP1, GBP1P1, SAMD4A, STAT1, TRIM22, SERPING1, ANKRD22, C1QB, APOL6, ATF3, STAT2, RGL1, CXCL10, RNF213, SCO2, C2, BATF2, DDX60, PSME2, XAF1, APOL4, SCARB2, PARP14, PARP12, PARP9, GBP5, IFIH1, GBP4, EPSTI1, MYOF, EXOC3L1, ODF3B, LAP3, SAMD9L, CD274, C1QC, GBP2, EIF2AK2, DTX3L, EREG, TMEM106A, TNFSF10, UBE2L6, IFI44, PLSCR1, PSTPIP2, EGR2, TYMP, EPB41L3, AIM2, OAS3, NFKBIZ, IFI16, IFIT3, BISPR, MX1, RUFY4, ZBP1, HERC5, APOL1, CMPK2, FGL2, SLAMF8, RAB39A, FCGR1A, IFIT2, DDX60L, IRF7, P2RX7, TRIM5, IFI35, DHX58, PDCD1LG2, SDC3, RSAD2, SP110, IFI44L, CXCL3, JAK2, TAP1, GCH1, FBXO39, SPATS2L, FBXO6, HELZ2, KLHDC7B, DMXL2, ETV7, CXCL9, TLR7, OASL, LAMP3, DHRS9, SCUBE2, VAMP5, SCIMP, OAS2, FAM225A, SIGLEC1, ISG15, IFIT1, KIAA1958, TNFSF13B, IDO1, TFEC, BACH1-IT2, MARCO, AGRN, NMI, MSR1, IL4I1, MX2, LGALS3BP, PTPRU, TCN2, PLEKHH1, SLIT2, SLC6A12, IL31RA, KLF4, PHLDA2, LINC00487, FCGR2C, OAS1, BST2, GPR84, IDO2, CDKN1A, C15orf48, JPH4, HERC6, CCL2, SMCO4, IFI6, RIN2, SORT1, FLVCR2, SCARF1, KIF1A, FMNL2, FAM20A, USP18, ANO5, TRIM25, CLEC6A, LINC00937, ADAMTSL4-AS1, CDHR5, P2RY6, HORMAD1, SECTM1, MIR181A1HG, FRMD3, CXCL11, HESX1, TMEM150B, PGAP1, LYPD5, TRPV4, DISC1, ADPGK-AS1, HES4, FAM225B, MUC5B, NEXN, NRN1, EPHB2, SLC1A3, KLF10, APOBEC3A, ZEB2-AS1, CFB, VSIG10L, CCL8, LPCAT2, FPR3, MS4A4A, MIR5194, SIRPD, IL27, AK4, CASP5, SPIC, FFAR3, IL1RN, METTL7B, IFITM3, SUCNR1, PRLR, MSANTD1, ABTB2, SIGLEC11, PKN2-AS1, MUC1, MT2A, UNC5A, SLC26A1, KCNJ2-AS1, FN1, ZNF702P, LY6E, KCNJ2, OR56B1, ADRB1, BCL2L14, BTBD19, GGN, POU5F1P5, GPT, PLEKHG6, LINC01474",18.48,29.68,4.49252935734536e-251,250.347509076224
"105","ChAd-BNT (V3, D1) UP","ChAd-BNT (V2, D7) UP",8,1134,316,1142,324,"UNC13A, GRM4, MIR4518, C1orf167, FER1L4, PSORS1C3, NES, LINC00887",0.7,2.47,1.08233805019644e-314,313.965637073421
"106","BBIBP (V3, D07) UP","BBIBP (V3, D14) UP",2,93,485,95,492,"LOC401218, LOC101927552",2.11,0.41,1.26732056784776e-106,105.897113516736
"107","BBIBP (V3, D07) UP","BBIBP (V3, D28) UP",61,34,415,95,492,"MCM8, LOC107985930, RPS20P33, LOC105376505, UBXN7-AS1, RNU6-786P, HLA-DMB, ALKBH7, ETFB, VIRMA, ARHGAP39, EAF1-AS1, TBK1, RPL36AP13, ACBD3-AS1, COX6CP1, RNU2-15P, MIR589, BAG5, AHNAK, RSPH6A, ARF4-AS1, TAS2R19, RC3H1-IT1, ACTR3-AS1, DCUN1D2-AS, LOC100422296, DPYD-IT1, SPIN2A, JOSD1, COCH, RPL9P29, UQCRHL, TRARG1, BTBD1, TRA-AGC14-1, FAM71A, LOC102546229, HIST1H1T, NYAP1, GPR152, LOC100420571, AOAH-IT1, ABHD3, ITPRIP-AS1, TSNAX-DISC1, CELF2, NNAT, IL16, NXPH2, LOC101929309, LOC100133244, LOC401218, RNU6-435P, NEU3, FOXN3, MT-ND6, AC104316.1, LOC100294362, JARID2-AS1, PTPRC",64.21,12.4,5.4922495196128e-28,27.2602497404576
"108","BBIBP (V3, D07) UP","ZF2001 (V3, D07) UP",5,90,467,95,476,"ALKBH7, EAF1-AS1, RBPMSLP, NNAT, MIR3619",5.26,1.05,5.39946423069594e-99,98.2676493315096
"109","BBIBP (V3, D07) UP","ZF2001 (V3, D14) UP",4,91,387,95,395,"ALKBH7, BAG5, DCUN1D2-AS, NNAT",4.21,1.01,2.64063316788562e-94,93.5782919260283
"110","BBIBP (V3, D07) UP","ZF2001 (V3, D28) UP",2,93,130,95,133,"RBPMSLP, LOC100133244",2.11,1.5,4.58624883773904e-62,61.3385423852962
"111","BBIBP (V3, D07) UP","ChAd (V1, D3) UP",0,95,350,95,350,"",0,0,1.32911306039105e-99,98.8764380744256
"112","BBIBP (V3, D07) UP","ChAd (V1, D7) UP",0,95,225,95,225,"",0,0,6.14770094002612e-84,83.2112872672711
"113","BBIBP (V3, D07) UP","ChAd (V2, D2) UP",2,93,313,95,315,"AOAH-IT1, LOC100294362",2.11,0.63,7.32462720384492e-91,90.1352144743777
"114","BBIBP (V3, D07) UP","ChAd (V2, D7) UP",0,95,6,95,6,"",0,0,7.89054289396963e-10,9.10289311494723
