genes,cos2,dimension
IL15RA,0.5125946399084805,PC2
IL4I1,0.5994427866928083,PC2
IRF7,0.7370002117949599,PC2
IRF9,0.6087549165372503,PC2
JUP,0.7560571575357918,PC2
KIT,0.623991192169906,PC2
LAIR1,0.5213090570407094,PC2
LAMP3,0.6701633893551994,PC2
LILRB1,0.802995089613068,PC2
LILRB2,0.5593331322812034,PC2
LILRB4,0.7729154758739962,PC2
LTBR,0.6071682440813841,PC2
MARCO,0.7145762506783079,PC2
MSR1,0.6762999170839892,PC2
MX1,0.5850928375649713,PC2
MX2,0.6667831651764933,PC2
MYO1G,0.5109317753380145,PC2
MYOF,0.6229101692927104,PC2
OAS1,0.5137201686924271,PC2
OAS2,0.5206237731219384,PC2
OAS3,0.5928689409460413,PC2
OASL,0.5794411200381291,PC2
P2RY6,0.5974014458625262,PC2
PILRA,0.5018687217730144,PC2
PLXNB2,0.5563543525505488,PC2
PML,0.6386837608989153,PC2
POU2F2,0.5465288465977277,PC2
PSEN2,0.545980985329679,PC2
RIN2,0.6924213577655998,PC2
RPL30,0.5586564604225417,PC2
RSAD2,0.521033651460865,PC2
SCARB2,0.5594360230800939,PC2
SERINC5,0.560096865520464,PC2
SERPING1,0.6165778157600161,PC2
SLC27A3,0.6902379529619653,PC2
SP140,0.5071356864103502,PC2
SRC,0.7327131387044326,PC2
STAB1,0.6020061704191825,PC2
STAT2,0.554155499591237,PC2
TFEC,0.5127916041606156,PC2
TLR7,0.6250023878276569,PC2
TMEM51,0.5905003177985495,PC2
TNFSF10,0.6135333559483784,PC2
TNFSF15,0.5289701127418619,PC2
TNS3,0.5693654976041796,PC2
TRIM26,0.5935567744871842,PC2
TTYH3,0.5517574181517335,PC2
TYMP,0.7455143810265148,PC2
UNC93B1,0.7357161652924622,PC2
