genes,cos2,dimension
MS4A2,0.72301565559928,NA
GAB1,0.7222765242736691,NA
ANO10,0.7217892710279975,NA
CAMK4,0.7215342291171064,NA
SLC15A4,0.7211796745382388,NA
BST1,0.7207802141604837,NA
TLR5,0.7197335773185537,NA
CMTM2,0.719104855662255,NA
LEF1,0.719036166968416,NA
FCGR1A,0.7183297543698743,NA
TRAT1,0.7178555830922965,NA
C1R,0.7168990709004321,NA
SKAP1,0.7159679389538022,NA
CCDC150,0.7158509427973087,NA
CD40LG,0.7156215404885731,NA
DBH,0.71535189599928,NA
IL10RB,0.7151679890143507,NA
PIK3CA,0.7150374076314426,NA
GPM6B,0.7127663020793996,NA
KCNN3,0.7113351521287975,NA
LIME1,0.7111937794869324,NA
CORO2A,0.711009413191689,NA
RGL4,0.7076456245171606,NA
PURA,0.7064454707587697,NA
CSF1R,0.7062105793650004,NA
JAG1,0.7048702011292415,NA
SPNS1,0.7042612098821674,NA
RASGRP1,0.7028911977821753,NA
ASPH,0.7025408146376156,NA
DENND5B,0.7009765904773202,NA
CIITA,0.6997378979848626,NA
EFNB1,0.6989618594466246,NA
NELL2,0.6948048422974628,NA
NRBP1,0.6932974547660314,NA
PTPN2,0.6929232662093732,NA
ADAMTS13,0.6919810927489444,NA
SH2B1,0.6911144845303763,NA
CEACAM6,0.6906986581142553,NA
CAV1,0.6869387936069535,NA
MYO1G,0.6861795848666485,NA
TNFRSF13B,0.6857428594873145,NA
PRKCQ,0.6851177541803395,NA
LCN2,0.6849475857379614,NA
PLXND1,0.6836840318580129,NA
ITGB8,0.6831392158531651,NA
S1PR1,0.6828438911677709,NA
HHEX,0.6786505048174657,NA
RPL22,0.6738468269774661,NA
F12,0.6731254696139654,NA
SKIL,0.6726762604658227,NA
ABHD12,0.671642038876679,NA
ZBTB7A,0.669610847323707,NA
CEACAM8,0.6669049596203963,NA
SFTPD,0.6667093654856034,NA
LTF,0.6663933277962664,NA
CD177,0.6654572363586982,NA
ANXA1,0.6633959505312514,NA
ABCA1,0.6626453914907929,NA
TNFRSF9,0.6625732284382453,NA
ATP1B1,0.6624563296789636,NA
CD8B,0.6623039800711638,NA
CRK,0.6618915961842944,NA
CD163,0.6612425595278775,NA
ZC3H8,0.6611006673378422,NA
SUSD4,0.6596061514932027,NA
TMEM154,0.656243933747738,NA
THEMIS,0.6549211467627107,NA
ABCA13,0.6531892384978296,NA
RAB27A,0.6523803314015044,NA
LAT2,0.6514541250968721,NA
ITPKB,0.649730837406891,NA
MAP2K6,0.6481557715621101,NA
BPI,0.6458437844907746,NA
LTB,0.6449744781295957,NA
APBB1,0.6442856996056574,NA
ETS1,0.6419950883268468,NA
CD46,0.6414183546540547,NA
NOG,0.6403387367490587,NA
P2RX5,0.6396027784786122,NA
IGLL5,0.6369684729704181,NA
PRF1,0.6367731327571758,NA
STXBP2,0.6361505590630724,NA
TSC2,0.6358673257392389,NA
BCL10,0.6356111207152986,NA
AP3B1,0.634898992882495,NA
NFKBIA,0.6333041191621357,NA
DEFA4,0.6327280045232812,NA
PTGDS,0.6293025130393498,NA
LILRA6,0.6292064485671727,NA
SAMD3,0.6279308802694817,NA
STXBP4,0.6271861464623681,NA
CDKN2B,0.6258599568397236,NA
ANKHD1,0.6211354839325849,NA
NLRP6,0.6171899547655185,NA
FCAR,0.615541991462199,NA
TNFRSF4,0.6155153534217894,NA
SERPINB10,0.6143962068589414,NA
FAS,0.6134416197554226,NA
EOMES,0.6130531101988911,NA
LAPTM5,0.6115258239117087,NA
GRINA,0.6104193180801819,NA
VANGL1,0.6103557475925612,NA
CAMP,0.6086204165497594,NA
SLC40A1,0.6073355401340268,NA
TLR4,0.6020159230825565,NA
IQGAP3,0.6013677769952412,NA
VEGFA,0.6005051242549321,NA
LBH,0.5998386422010821,NA
HRH4,0.5988632758569983,NA
THBS1,0.5987982552044592,NA
ELOVL7,0.5980216836952845,NA
DPP4,0.5972620743377867,NA
PRKCE,0.5965632628410794,NA
GPR137B,0.5934725403420019,NA
IPO7,0.5905805801581734,NA
RNASE3,0.590459646012298,NA
SDC1,0.5892279438493729,NA
VAV2,0.5882780104923435,NA
MANSC1,0.5865864663541297,NA
FCGR3B,0.585424678017495,NA
CRKL,0.5840804790891119,NA
TMEM200A,0.58396903156526625,NA
GPR18,0.583831684527942,NA
PAG1,0.583826483779379,NA
DENND1B,0.5838107292668714,NA
GZMK,0.5837538696126171,NA
CXCR4,0.581220168152211,NA
CRTC3,0.5808344875060569,NA
SCG2,0.5806471080104509,NA
SLCO4C1,0.5799978658064475,NA
CD34,0.5775829687816423,NA
BEST1,0.5772276104995158,NA
XCL2,0.5742077022245123,NA
PVRIG,0.5740690350596692,NA
PTH2R,0.5736102505204534,NA
GPR157,0.5734337846775918,NA
IL23R,0.572411724385878,NA
BCL3,0.5714988235329236,NA
P2RY2,0.5704648978017741,NA
NCAPD3,0.5701147123263481,NA
INHBA,0.5696116064723891,NA
DGKZ,0.5686089707049198,NA
GNLY,0.5659339695704239,NA
NR3C2,0.5653686022451186,NA
MARCKS,0.563486998622079,NA
ITM2A,0.5629872742253653,NA
POU2AF1,0.5617873329690007,NA
ITK,0.5600855003687342,NA
IFNL1,0.5593737983014375,NA
AIM2,0.5591763251487417,NA
LRRN3,0.5588921981640522,NA
CARD9,0.5575194707295172,NA
NLRC4,0.5564985225327479,NA
HLX,0.5542446060885166,NA
FLT1,0.5541797529872484,NA
TIMP2,0.5534540016843323,NA
MAL,0.5523102539177352,NA
PAFAH1B1,0.5507000279269454,NA
GLP2R,0.547202878463576,NA
CCR9,0.5459785965576263,NA
RORC,0.5458332981780439,NA
LBP,0.5445341206518218,NA
LRRC25,0.5435943302834377,NA
THEM4,0.5427203773076577,NA
LTA,0.5408139290891887,NA
PELI3,0.5364559350940517,NA
HLA-DOA,0.5351225908431716,NA
KLRD1,0.5343640376066712,NA
LAG3,0.5334034764195121,NA
GPR87,0.532866085663792,NA
OSCAR,0.5327417702110037,NA
SLC19A2,0.5321813741360831,NA
RAP1GAP,0.5313239363299384,NA
KIAA0513,0.529924493013818,NA
TRIM64B,0.5240278632674519,NA
ADGRG3,0.5204087197459202,NA
BCL2,0.5199585356783833,NA
MMP9,0.5196943127553738,NA
PSMB8,0.5194568524230195,NA
DOK3,0.519291933449267,NA
PTPRJ,0.5177017133978192,NA
KIF5B,0.5172930130993894,NA
APLP2,0.5162600667647473,NA
ARL4C,0.5152384446062391,NA
JUN,0.5140707611632349,NA
STX11,0.5137892011654731,NA
CLEC4A,0.5136807590910172,NA
RORA,0.5112694282762082,NA
EPS8,0.5107649791258766,NA
GRB2,0.5105778218280914,NA
PLXDC2,0.5080998863653797,NA
ABLIM1,0.5049124720414496,NA
RFPL4A,0.503276996150607,NA
SLAMF1,0.5013023035651631,NA
ADAP2,0.717896908790181,PC2
ADAR,0.7190816616435654,PC2
AGPAT3,0.6001690117319411,PC2
ANXA5,0.638858366934667,PC2
APEH,0.5284764056040473,PC2
APOBEC3F,0.5729091098178303,PC2
ASGR2,0.5056293163231469,PC2
ASXL1,0.7738099381469062,PC2
ATF3,0.5832508568524095,PC2
BATF2,0.6874055992479771,PC2
BCL11B,0.6545947741143725,PC2
BLVRB,0.8499083506320576,PC2
BRCA2,0.7665876988941813,PC2
BST2,0.7964856627727382,PC2
BTK,0.7828862673128886,PC2
C1QB,0.8168804621593792,PC2
C1QC,0.8455333155549241,PC2
C2,0.7644995094536683,PC2
CACNB4,0.5605862456986881,PC2
CALR,0.6114221032787606,PC2
CAMLG,0.5381357988725495,PC2
CAPG,0.6202096693159346,PC2
CASP4,0.6333666577455036,PC2
CCL2,0.5685387731645041,PC2
CCL8,0.5257850093861293,PC2
CCRL2,0.6371354952444039,PC2
CD300C,0.6490520540895962,PC2
CD33,0.6071617369413761,PC2
CD68,0.7179925917548591,PC2
CD86,0.542109047321973,PC2
CEACAM1,0.6880332312576392,PC2
CFB,0.7532024580389813,PC2
CHAF1A,0.6946984365095025,PC2
CHAF1B,0.5065971770756197,PC2
CHRNB2,0.5309559338638973,PC2
CISH,0.8340064084047657,PC2
CLDND1,0.6785679424534409,PC2
CLPTM1,0.5206042143358257,PC2
CNOT3,0.6183148727135295,PC2
CSK,0.5254137035439767,PC2
CST3,0.8186635370297943,PC2
CTLA4,0.7380096400286262,PC2
CTSB,0.62114405130884,PC2
CXCL10,0.6383178532208547,PC2
CXCL11,0.5746340699065544,PC2
CYBA,0.6254813469440136,PC2
CYBB,0.612338362035067,PC2
CYFIP1,0.6788578454101954,PC2
DAB2,0.5708408937787612,PC2
DDX60,0.7070140972125412,PC2
DEFB1,0.7226404094264721,PC2
DHCR24,0.5193890258804058,PC2
DHX58,0.7259229114258204,PC2
EIF2AK2,0.8222419982899162,PC2
EMILIN2,0.5494067121596444,PC2
EPB41L3,0.6756777277969949,PC2
EPHB2,0.8460696366140291,PC2
EPX,0.7701307876339818,PC2
EVI2B,0.8047880736160251,PC2
FCGR2C,0.6195917803024834,PC2
FCN1,0.642619177222864,PC2
FES,0.558383293686967,PC2
FGR,0.5941699668218589,PC2
FKBP14,0.6217937921053994,PC2
FOXO1,0.5112843231247963,PC2
FXYD6,0.6385761018919756,PC2
GBP1,0.5655827535928422,PC2
GP5,0.6057923542493922,PC2
GPBAR1,0.6603395564639691,PC2
GPR183,0.6303875540822328,PC2
GRAMD1C,0.5859229263982207,PC2
GRN,0.682829625156456,PC2
HERC5,0.7959849393782664,PC2
HESX1,0.7380530790649361,PC2
HK1,0.6018643962876289,PC2
HK3,0.6318707636183015,PC2
HMOX1,0.6140894782034376,PC2
HSPA6,0.5240918173862942,PC2
HYAL2,0.6203643735663539,PC2
IFI27,0.5671743316581226,PC2
IFI30,0.6478610183571408,PC2
IFI35,0.7579644247032578,PC2
IFI6,0.7321680190524298,PC2
IFIH1,0.662445896920015,PC2
IFIT1,0.8016683857816557,PC2
IFIT2,0.809251293844692,PC2
IFIT3,0.812086879193593,PC2
IFITM3,0.6796956655487323,PC2
IL11,0.6167467635472247,PC2
IL15RA,0.838746113566386,PC2
IL1RN,0.5383659851509738,PC2
IRF2,0.6061079174129368,PC2
IRF7,0.8448452805372021,PC2
IRF9,0.800486499129596,PC2
ISG15,0.863091169088235,PC2
JAK1,0.6187711952734408,PC2
JUNB,0.5783154759944462,PC2
JUP,0.5080356791282787,PC2
KDELR1,0.71108894205950135,PC2
KIT,0.5975065053296236,PC2
KLRB1,0.602721744866809,PC2
LACC1,0.6253548663513627,PC2
LAIR1,0.673827759235388,PC2
LAMP3,0.8679994286658692,PC2
LCP2,0.6307168290209353,PC2
LGALS1,0.5760437672231605,PC2
LGALS9,0.8202058693708411,PC2
LGR4,0.611115329052133,PC2
LIF,0.630303311688291,PC2
LILRB2,0.7342461996168163,PC2
LILRB4,0.6542872719709849,PC2
LTBR,0.634157096054108,PC2
LYL1,0.5745463447495892,PC2
MAP2K2,0.5851309150788515,PC2
MARCO,0.7189608765727987,PC2
MASP2,0.5389642196276193,PC2
MCM7,0.6128598139659581,PC2
MERTK,0.6174886512479021,PC2
METTL3,0.5399183350651424,PC2
MNDA,0.6307078639065907,PC2
MS4A14,0.6181648427845533,PC2
MS4A4A,0.5259717068601157,PC2
MS4A6A,0.5843654835319277,PC2
MSR1,0.501951320490562,PC2
MX1,0.8373715383225753,PC2
MX2,0.805752502488637,PC2
MYD88,0.6362247988915942,PC2
MYOF,0.6199074691220945,PC2
NCAPH2,0.6213870613102659,PC2
NCF1,0.6039437204962886,PC2
NCF4,0.5260972510517753,PC2
NFE2,0.5910369807599836,PC2
NKAP,0.5778459150004945,PC2
OAS1,0.7815822988054472,PC2
OAS2,0.7824689589163724,PC2
OAS3,0.8518435450618269,PC2
OASL,0.8154880033997993,PC2
PARP9,0.5512655133785204,PC2
PDE4D,0.6420850559495651,PC2
PDIA3,0.6114472697889717,PC2
PF4,0.6186200046067171,PC2
PIK3AP1,0.6805028784963603,PC2
PILRA,0.5703662926356177,PC2
PKIA,0.537275711284676,PC2
PLD3,0.6218199507386808,PC2
PLSCR1,0.6028953864087275,PC2
PML,0.8756338866231402,PC2
POU2F2,0.7075428712399037,PC2
PPIB,0.6195196843554622,PC2
PRAM1,0.5568415922048454,PC2
PRKCD,0.604159549392062,PC2
PSEN2,0.5797949537120536,PC2
PTGFRN,0.6118521216121316,PC2
PTPN6,0.6947680998959649,PC2
RAB10,0.7006262521097231,PC2
RAC2,0.6807659824666235,PC2
RARA,0.5357298846020457,PC2
RASSF4,0.6601381930460517,PC2
RGL1,0.5867241439812234,PC2
RGS1,0.6202433235684993,PC2
RHOH,0.716713025050368,PC2
RHOU,0.6203535385436285,PC2
RIN2,0.6086946397332524,PC2
RNF168,0.6048885099999691,PC2
RNF213,0.8387188548871756,PC2
RPL13A,0.6838969158949872,PC2
RPL30,0.7216757800057833,PC2
RPL39,0.5873088333732347,PC2
RPS19,0.5564758933481698,PC2
RSAD2,0.7678577719204519,PC2
SAC3D1,0.6187117871416521,PC2
SCARB2,0.519116152468296,PC2
SERINC5,0.7130235139340201,PC2
SERPING1,0.8835961601309433,PC2
SIGLEC1,0.7506626715693582,PC2
SIGLEC16,0.5510074350516391,PC2
SIGLEC7,0.5289799940571643,PC2
SLC16A3,0.5700209378773377,PC2
SLC27A3,0.864698372115311,PC2
SLC38A11,0.6008941157872366,PC2
SLCO2B1,0.7852220570596413,PC2
SMPD1,0.5860292321503501,PC2
SOS1,0.632572295213924,PC2
SP100,0.5413601683012573,PC2
SP140,0.6740683909720668,PC2
SP2,0.6785352483480034,PC2
SPI1,0.5594386480882155,PC2
SSPN,0.583132461956134,PC2
ST14,0.6038459727515464,PC2
STAB1,0.7068685187614834,PC2
STAT2,0.7057778064406086,PC2
TAP2,0.8610161906633663,PC2
TBKBP1,0.6270275966268196,PC2
TFEB,0.5679596056288624,PC2
TFEC,0.6661802272490861,PC2
TGFB1,0.596992359906355,PC2
TICAM1,0.5393040794921554,PC2
TLR7,0.5070143528630847,PC2
TMEM140,0.5919558324291275,PC2
TNFRSF1B,0.613076106900637,PC2
TNFSF10,0.7438749907866061,PC2
TNFSF13B,0.5444633029789283,PC2
TNFSF14,0.5232516706305653,PC2
TNFSF15,0.5594923727969391,PC2
TNS3,0.5424393481240121,PC2
TPD52,0.6062984544506228,PC2
TRIM21,0.7049798678885011,PC2
TRIM26,0.7049262622037947,PC2
TRIM58,0.5872303282613408,PC2
TRIM59,0.5869778768767278,PC2
TSPAN2,0.56684964917107306,PC2
TUBG1,0.7025554394348094,PC2
TYMP,0.896226433761329,PC2
UNC93B1,0.6973114954772265,PC2
USP18,0.8156937504114542,PC2
YY1,0.6218024341099935,PC2
ZBP1,0.8211843506751455,PC2
ZNF467,0.5230972293252014,PC2
