"","vaccine","study","gse_id","genes","process","gene_set_short","immune_system","immune_sub_system","immune_tissue","go_term","set_size","base_mean","l2fc","lfcse","stat","pvalue","padj","direction","filter"
"396","BNT","BNT-MO (V3, D1)","GSE199750","LILRA5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1052.32975494437,1.01037291528952,0.198570852245219,5.0882236937866,3.61432894768104e-07,8.77682322110841e-06,"UP","p<0.05"
"397","ChAd","ChAd-BNT (V2, D3)","GSE201533","LILRA5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,7056.33963258574,0.596260911046296,0.176705877180978,3.37431284436352,0.00074000216207428,0.00632586737126076,"NEUTRAL","p<0.05"
"398","BNT","BNT (V2, D1)","GSE199750","LILRA5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1052.32975494437,0.349532115669889,0.106284346473298,3.28865093748967,0.0010066879008718,0.00453633658302713,"NEUTRAL","p<0.05"
"399","ChAd","ChAd (V1, D3)","GSE201533","LILRA5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,7056.33963258574,1.12421139373642,0.133378493465626,8.42873063359461,3.49434909357879e-17,4.21379912781501e-15,"UP","p<0.05"
"400","ChAd","ChAd-BNT (V2, D7)","GSE201533","LILRA5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,7056.33963258574,-0.618480258361753,0.137978968654631,-4.48242412878041,7.37998845702113e-06,0.00011265610950979,"NEUTRAL","p<0.05"
"401","ChAd","ChAd-BNT (V2, D7)","GSE201533","LY86","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,3253.91080605687,-0.401545791008467,0.137097763447384,-2.92890110612616,0.00340162629808145,0.0166650229794444,"NEUTRAL","p<0.05"
"402","ChAd","ChAd (V1, D3)","GSE201533","LY86","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,3253.91080605687,0.572137779127957,0.132512008915458,4.31762965342241,1.57713767796278e-05,0.00014602081110709,"NEUTRAL","p<0.05"
"403","BNT","BNT (V2, D1)","GSE199750","LY86","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,219.330264966071,0.186346278731824,0.0758796826446904,2.45581257376098,0.0140566448685956,0.0421078876364622,"NEUTRAL","p<0.05"
"404","BNT","BNT (V2, D1)","GSE199750","MAP4K2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,711.46432853724,-0.24294242828642,0.0396853553669383,-6.12171482503127,9.25735987590313e-10,1.7856487929122e-08,"NEUTRAL","p<0.05"
"405","BBIBP","BBIBP (V3, D14)","GSE206023","MAP4K2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,108.380055647122,-0.366962650929836,0.176278475355481,-2.08172126625117,0.0373679369855055,1,"NEUTRAL","p<0.05"
"406","ChAd","ChAd-BNT (V2, D3)","GSE201533","MASP2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,622.979369685025,0.533605851048495,0.169449543284466,3.14905452505526,0.00163799630355815,0.0116729236393618,"NEUTRAL","p<0.05"
"407","BBIBP","BBIBP (V3, D14)","GSE206023","MASP2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,5.33383771634929,1.03981916678546,0.509437562158765,2.04111208914235,0.0412396870295969,1,"UP","p<0.05"
"408","ChAd","ChAd-BNT (V2, D7)","GSE201533","MASP2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,622.979369685025,0.720028153091872,0.132222900580476,5.44556313566601,5.16417414430323e-08,1.80924818745953e-06,"NEUTRAL","p<0.05"
"409","ChAd","ChAd (V1, D7)","GSE201533","MATR3","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,29400.2965143845,0.142222306235826,0.0374112706111528,3.80158983943806,0.00014377058923173,0.00233751776270775,"NEUTRAL","p<0.05"
"410","ChAd","ChAd (V1, D3)","GSE201533","MAVS","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,10194.931609858,-0.314681456490532,0.0474709839352129,-6.62892214157602,3.38146868759217e-11,1.34275047521842e-09,"NEUTRAL","p<0.05"
"411","ZF2001","ZF2001 (V3, D28)","GSE206023","MAVS","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,181.42432194124,0.322702538169857,0.143485524469926,2.24902504529294,0.0245109026776796,0.320495008854212,"NEUTRAL","p<0.05"
"412","BNT","BNT-MO (V3, D1)","GSE199750","MAVS","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1690.44076879685,-0.123268737383145,0.046328397502895,-2.66075979371922,0.00779645553276127,0.0295830224517627,"NEUTRAL","p<0.05"
"413","BNT","BNT (V2, D1)","GSE199750","MAVS","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1690.44076879685,-0.109859353662684,0.0251367048224721,-4.37047554317743,1.23976240503676e-05,9.72442618215887e-05,"NEUTRAL","p<0.05"
"414","ZF2001","ZF2001 (V3, D07)","GSE206023","MAVS","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,181.42432194124,0.30936034880222,0.1432202025192,2.16003289592296,0.0307701230628077,0.147164462801233,"NEUTRAL","p<0.05"
"415","ChAd","ChAd-BNT (V2, D7)","GSE201533","MCOLN2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,632.406835093363,0.436043734255997,0.173082405732035,2.51928399314645,0.0117593767908801,0.0439525560038452,"NEUTRAL","p<0.05"
"416","ChAd","ChAd-BNT (V2, D3)","GSE201533","MCOLN2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,632.406835093363,0.591758948677509,0.22163534750688,2.66996648023005,0.00758588194585402,0.0375003768824051,"NEUTRAL","p<0.05"
"417","ChAd","ChAd (V1, D3)","GSE201533","METTL3","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,2611.60541421076,-0.231171249339428,0.0827671732646644,-2.7930306209711,0.00522167487532482,0.019188117657391,"NEUTRAL","p<0.05"
"418","BNT","BNT (V3, D1)","GSE199750","METTL3","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,360.626830638024,-0.13542203636878,0.0462781741077929,-2.92626143921213,0.00343062505054463,0.0181320749286308,"NEUTRAL","p<0.05"
"419","ChAd","ChAd-BNT (V2, D7)","GSE201533","METTL3","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,2611.60541421076,0.548547286488523,0.0852939606909778,6.43125588312077,1.26553905306564e-10,1.05832078898541e-08,"NEUTRAL","p<0.05"
"420","BNT","BNT-MO (V3, D1)","GSE199750","METTL3","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,360.626830638024,-0.222909378306122,0.0641630932900805,-3.47410585861801,0.00051255877528701,0.00330692190557078,"NEUTRAL","p<0.05"
"421","ChAd","ChAd-BNT (V3, D1)","GSE199750","MIF","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,97.7855171605326,0.891432881501038,0.21711155428383,4.10587490123012,4.02787434564193e-05,0.00153783414871195,"NEUTRAL","p<0.05"
"422","ChAd","ChAd (V2, D1)","GSE199750","MIF","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,97.7855171605326,0.803230022927668,0.163581440737352,4.91027600262638,9.09482922299864e-07,4.56073532096735e-05,"NEUTRAL","p<0.05"
"423","BNT","BNT (V3, D1)","GSE199750","MX1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4576.97865720019,2.03059147530972,0.271470653951251,7.47996678740221,7.43413967454242e-14,7.25448129907431e-12,"UP","p<0.05"
"424","BNT","BNT-MO (V3, D1)","GSE199750","MX1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4576.97865720019,2.11003564948329,0.368426646470872,5.72715266307459,1.02130256370824e-08,4.3488920076449e-07,"UP","p<0.05"
"425","ChAd","ChAd (V2, D1)","GSE199750","MX1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4576.97865720019,3.09988578738846,0.444004566620949,6.98165293879705,2.91727089720734e-12,7.8285358752356e-10,"UP","p<0.05"
"426","ChAd","ChAd (V1, D3)","GSE201533","MX1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,6706.61014016567,1.51572131846894,0.24055184648346,6.30101718455592,2.95698603977128e-10,9.38974436150959e-09,"UP","p<0.05"
"427","ChAd","ChAd-BNT (V2, D3)","GSE201533","MX1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,6706.61014016567,2.29854513822478,0.318654359025217,7.21328634968674,5.46173907159324e-13,6.86608426817153e-11,"UP","p<0.05"
"428","ChAd","ChAd-BNT (V3, D1)","GSE199750","MX1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4576.97865720019,3.20408361781488,0.567304099746452,5.64791197392525,1.62408293210971e-08,3.44257886919158e-06,"UP","p<0.05"
"429","BNT","BNT (V2, D1)","GSE199750","MX1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4576.97865720019,2.17980246049381,0.195189584615641,11.1676166778375,5.87357491961295e-29,8.15038614299746e-27,"UP","p<0.05"
"430","ChAd","ChAd (V2, D1)","GSE199750","MX2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,5879.69666387035,1.56315372994655,0.231812383086414,6.7431847649133,1.54951954346353e-11,3.41892878823319e-09,"UP","p<0.05"
"431","ChAd","ChAd-BNT (V2, D3)","GSE201533","MX2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,6132.58050895199,1.91086472705482,0.221104600632949,8.64235624941609,5.50654146427878e-18,1.58078833617818e-15,"UP","p<0.05"
"432","BNT","BNT-MO (V3, D1)","GSE199750","MX2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,5879.69666387035,1.03403107771077,0.193572396670941,5.34183125018879,9.20122910514011e-08,2.79457502994443e-06,"UP","p<0.05"
"433","BNT","BNT (V3, D1)","GSE199750","MX2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,5879.69666387035,0.914937181517916,0.142630226590277,6.41474954776724,1.41054559365919e-10,7.50794950079505e-09,"NEUTRAL","p<0.05"
"434","ChAd","ChAd (V1, D3)","GSE201533","MX2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,6132.58050895199,1.0661485874433,0.166933526901337,6.38666544242744,1.69541995410127e-10,5.67063665005139e-09,"UP","p<0.05"
"435","ChAd","ChAd-BNT (V3, D1)","GSE199750","MX2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,5879.69666387035,1.41959964984222,0.298049492986375,4.76296616249275,1.90767840121317e-06,0.00014673975044838,"UP","p<0.05"
"436","BNT","BNT (V2, D1)","GSE199750","MX2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,5879.69666387035,0.88807962139401,0.101909135345987,8.71442602646886,2.92235455684334e-18,1.69822918612906e-16,"NEUTRAL","p<0.05"
"437","ChAd","ChAd (V2, D1)","GSE199750","NCF1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4370.18215735868,1.07008949065915,0.235979705485537,4.53466745565005,5.76943130858752e-06,0.00019685458234696,"UP","p<0.05"
"438","BNT","BNT-MO (V3, D1)","GSE199750","NCF1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4370.18215735868,0.988724832826864,0.196917460289203,5.02101150083275,5.1400081459888e-07,1.17125504541786e-05,"NEUTRAL","p<0.05"
"439","BNT","BNT (V3, D1)","GSE199750","NCF1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4370.18215735868,0.613807967377847,0.14510828416996,4.22999948548021,2.33691846395434e-05,0.00031820133968494,"NEUTRAL","p<0.05"
"440","ChAd","ChAd (V1, D3)","GSE201533","NCF1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,8421.33007024586,0.807109350976093,0.175825864012247,4.59039035872377,4.42417809791446e-06,4.84736035075845e-05,"NEUTRAL","p<0.05"
"441","ChAd","ChAd-BNT (V2, D3)","GSE201533","NCF1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,8421.33007024586,1.06326342756028,0.232913152533778,4.56506391328024,4.99342184837816e-06,0.00011420151704126,"UP","p<0.05"
"442","BNT","BNT (V2, D1)","GSE199750","NCF1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4370.18215735868,0.69564727363062,0.103747371677332,6.70520382717909,2.011254289572e-11,5.17994130641626e-10,"NEUTRAL","p<0.05"
"443","BNT","BNT (V2, D1)","GSE199750","NCF2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,12625.9494145561,0.241703067191363,0.0684022231527228,3.53355572452241,0.00041000964778675,0.00208315284894042,"NEUTRAL","p<0.05"
"444","BNT","BNT-MO (V3, D1)","GSE199750","NCF2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,12625.9494145561,0.553835642740228,0.130111791763048,4.256613756798,2.07546456225461e-05,0.00024182776143285,"NEUTRAL","p<0.05"
"445","ChAd","ChAd (V1, D3)","GSE201533","NCF2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,31602.0942428998,0.5365082775555,0.141458420352089,3.7926924125134,0.00014902269947079,0.00099870105039137,"NEUTRAL","p<0.05"
"446","BNT","BNT (V3, D1)","GSE199750","NCF2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,12625.9494145561,0.316814916073023,0.0958697853342335,3.3046377956152,0.00095099214293473,0.00648705902549459,"NEUTRAL","p<0.05"
"447","ChAd","ChAd-BNT (V2, D7)","GSE201533","NCF2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,31602.0942428998,-0.408897005277274,0.146244418638694,-2.7959836627166,0.00517420159387943,0.0231658737096548,"NEUTRAL","p<0.05"
"448","BNT","BNT-MO (V3, D1)","GSE199750","NEDD4","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,128.653409402957,0.432932737149976,0.12962541729106,3.33987535930452,0.00083815998091511,0.00491698749728049,"NEUTRAL","p<0.05"
"449","ChAd","ChAd-BNT (V3, D1)","GSE199750","NFKB1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1516.19597156723,0.328534366087961,0.113952537522222,2.88308073897778,0.00393806489418086,0.0415949942896971,"NEUTRAL","p<0.05"
"450","BNT","BNT (V2, D1)","GSE199750","NFKB1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1516.19597156723,0.146159435571588,0.0380597737179955,3.8402602352436,0.00012290395682489,0.00073224277789822,"NEUTRAL","p<0.05"
"451","BNT","BNT-MO (V3, D1)","GSE199750","NFKB1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1516.19597156723,0.259258000165427,0.074068523298804,3.50024529474605,0.00046483021284376,0.0030522402574208,"NEUTRAL","p<0.05"
"452","ChAd","ChAd-BNT (V2, D7)","GSE201533","NFKB1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,6619.5130533013,-0.274101041780025,0.0574172356606975,-4.77384601724477,1.80740595053608e-06,3.61744495864838e-05,"NEUTRAL","p<0.05"
"453","ChAd","ChAd (V1, D7)","GSE201533","NFKB1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,6619.5130533013,0.111004253339831,0.0388508702563574,2.85718833599786,0.00427412148169904,0.0334588736585264,"NEUTRAL","p<0.05"
"454","BNT","BNT (V3, D1)","GSE199750","NFKB1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1516.19597156723,0.202452147483709,0.0545270389897656,3.71287623965255,0.00020491710595548,0.00190191226742827,"NEUTRAL","p<0.05"
"455","ChAd","ChAd-BNT (V3, D1)","GSE199750","NFKB2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1182.48051118754,0.520469708179726,0.177087230638511,2.93905837424362,0.00329211063357352,0.0369050733015529,"NEUTRAL","p<0.05"
"456","BNT","BNT-MO (V3, D1)","GSE199750","NFKB2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1182.48051118754,0.702398647811849,0.1148399087364,6.11632885762836,9.57556188168721e-10,5.75024767356704e-08,"NEUTRAL","p<0.05"
"457","BNT","BNT (V2, D1)","GSE199750","NFKB2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1182.48051118754,0.247951833777773,0.0604542716324363,4.10147748177874,4.10520462670551e-05,0.0002783321443087,"NEUTRAL","p<0.05"
"458","ChAd","ChAd-BNT (V2, D7)","GSE201533","NFKB2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4643.67983817523,-0.423189580756274,0.112153152318606,-3.77331864515117,0.0001610903290675,0.00141933641286503,"NEUTRAL","p<0.05"
"459","BNT","BNT (V3, D1)","GSE199750","NFKB2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1182.48051118754,0.404212752325935,0.084701131962636,4.77222373491117,1.82202937466441e-06,3.65064022425631e-05,"NEUTRAL","p<0.05"
"460","BBIBP","BBIBP (V3, D14)","GSE206023","NLRC5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,3.18694458552487,1.11245082277153,0.562728369342247,1.97688775504926,0.0480543192356175,1,"UP","p<0.05"
"461","ChAd","ChAd (V1, D7)","GSE201533","NLRC5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,19762.5260294865,-0.146605518197295,0.049010967677238,-2.99127981236294,0.00277810805343146,0.0243324819215395,"NEUTRAL","p<0.05"
"462","ChAd","ChAd-BNT (V2, D3)","GSE201533","NLRC5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,19762.5260294865,0.480710317692322,0.0927315854236555,5.18388977710387,2.17305387503895e-07,8.16844802721934e-06,"NEUTRAL","p<0.05"
"463","BNT","BNT (V2, D1)","GSE199750","NLRC5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4082.51056683969,0.793735538138093,0.076637671098125,10.3569892817047,3.89014440809927e-25,3.88946490689262e-23,"NEUTRAL","p<0.05"
"464","ZF2001","ZF2001 (V3, D14)","GSE206023","NLRC5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,45.6258213577085,-0.495460982819654,0.226522465008496,-2.18724876934864,0.0287243684101462,0.517212718463905,"NEUTRAL","p<0.05"
"465","ChAd","ChAd (V2, D1)","GSE199750","NLRC5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4082.51056683969,0.861890566729795,0.174326961770543,4.94410364281031,7.64950018242616e-07,3.96615599536863e-05,"NEUTRAL","p<0.05"
"466","ChAd","ChAd-BNT (V3, D1)","GSE199750","NLRC5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4082.51056683969,1.43589926050066,0.227396069771899,6.31452980669814,2.70984093306381e-10,1.37321189283009e-07,"UP","p<0.05"
"467","ZF2001","ZF2001 (V3, D07)","GSE206023","NLRC5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,45.6258213577085,-0.554458350309603,0.226242710239385,-2.4507236044111,0.0142569381116457,0.0902210358559251,"NEUTRAL","p<0.05"
"468","BNT","BNT (V3, D1)","GSE199750","NLRC5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4082.51056683969,0.834742857670531,0.108837838580582,7.66960157016069,1.72531434275943e-14,1.83667554124663e-12,"NEUTRAL","p<0.05"
"469","BNT","BNT-MO (V3, D1)","GSE199750","NLRC5","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4082.51056683969,0.986970610770593,0.147697005776913,6.68240094360036,2.35058846093702e-11,2.07304199077952e-09,"NEUTRAL","p<0.05"
"470","ChAd","ChAd (V1, D3)","GSE201533","NLRP6","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,126.456922970395,-0.929745628684615,0.27328046443003,-3.402166454246,0.00066853905814714,0.00349059203259051,"NEUTRAL","p<0.05"
"471","ChAd","ChAd-BNT (V2, D7)","GSE201533","NLRP6","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,126.456922970395,-0.86168288360137,0.281809617408963,-3.0576773480051,0.00223059606212961,0.0119741235442369,"NEUTRAL","p<0.05"
"472","BNT","BNT (V2, D1)","GSE199750","NLRP6","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,482.827203043049,-0.438407228320773,0.132773662722162,-3.30191409450059,0.00096027475207623,0.00435547756013024,"NEUTRAL","p<0.05"
"473","ChAd","ChAd-BNT (V2, D7)","GSE201533","NLRP9","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,37.1643845588937,0.479778014681502,0.18744407199745,2.55957955655182,0.0104798865782678,0.0401454169381403,"NEUTRAL","p<0.05"
"474","BNT","BNT-MO (V3, D1)","GSE199750","NLRX1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,244.779595440458,-0.335945953536191,0.134683088217597,-2.49434400400316,0.0126190180472784,0.0433268712168975,"NEUTRAL","p<0.05"
"475","ChAd","ChAd (V2, D1)","GSE199750","NLRX1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,244.779595440458,-0.611774369545234,0.157126973518237,-3.8935031703785,9.88069105132592e-05,0.00194653534620268,"NEUTRAL","p<0.05"
"476","BNT","BNT (V2, D1)","GSE199750","NLRX1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,244.779595440458,-0.404408759703931,0.0691887766480012,-5.84500520599411,5.06552424295385e-09,8.46571117274974e-08,"NEUTRAL","p<0.05"
"477","BNT","BNT (V3, D1)","GSE199750","NLRX1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,244.779595440458,-0.297371083497747,0.098533835919312,-3.01795906678453,0.00254483275915411,0.0142470079408899,"NEUTRAL","p<0.05"
"478","BNT","BNT (V2, D1)","GSE199750","NQO1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,11.9325980784014,-0.450974222866668,0.12206625271365,-3.6945037046774,0.00022031668171185,0.00121329207372161,"NEUTRAL","p<0.05"
"479","ChAd","ChAd (V2, D1)","GSE199750","NQO1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,11.9325980784014,-0.977173049714726,0.282229202743843,-3.4623385539647,0.00053550308154903,0.00696855844914862,"NEUTRAL","p<0.05"
"480","ChAd","ChAd-BNT (V3, D1)","GSE199750","OAS2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,2791.58140165938,2.03803718299905,0.400952947079314,5.08298342198219,3.71552141702467e-07,3.71502157109412e-05,"UP","p<0.05"
"481","BNT","BNT-MO (V3, D1)","GSE199750","OAS2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,2791.58140165938,1.87408807029322,0.260384699500687,7.19738169672399,6.13797631323066e-13,8.40105615131661e-11,"UP","p<0.05"
"482","ChAd","ChAd (V2, D1)","GSE199750","OAS2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,2791.58140165938,2.28588268750929,0.309470942031603,7.38642107237279,1.50833615639511e-13,6.24011237368627e-11,"UP","p<0.05"
"483","BNT","BNT (V3, D1)","GSE199750","OAS2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,2791.58140165938,1.73103567830445,0.191884281819777,9.0212479202975,1.85958718508999e-19,4.78004618138133e-17,"UP","p<0.05"
"484","ChAd","ChAd-BNT (V2, D3)","GSE201533","OAS2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,11246.8497006247,2.1847263267472,0.209051291853386,10.4506712557386,1.45491791305411e-25,1.86559274264551e-22,"UP","p<0.05"
"485","BNT","BNT (V2, D1)","GSE199750","OAS2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,2791.58140165938,1.79052339702357,0.136072673356611,13.158581755288,1.5191058825319e-39,4.83075670645143e-37,"UP","p<0.05"
"486","ChAd","ChAd (V1, D3)","GSE201533","OAS2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,11246.8497006247,1.50033712148213,0.157817429878142,9.50678972937658,1.9663713946923e-21,5.52157087629597e-19,"UP","p<0.05"
"487","ChAd","ChAd-BNT (V2, D7)","GSE201533","OTUD4","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,8884.90467924933,-0.189957394779914,0.065197688060573,-2.91356028765055,0.00357332832204069,0.017307831011365,"NEUTRAL","p<0.05"
"488","ChAd","ChAd (V2, D1)","GSE199750","OTUD4","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1081.71293221114,0.219645099453358,0.0619873800421485,3.54338414212716,0.00039502683835117,0.00555162275723825,"NEUTRAL","p<0.05"
"489","BNT","BNT (V2, D1)","GSE199750","OTUD4","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1081.71293221114,0.210625429183764,0.0272853556074355,7.71935804004572,1.16917054940691e-14,4.67995260475884e-13,"NEUTRAL","p<0.05"
"490","ChAd","ChAd-BNT (V3, D1)","GSE199750","OTUD4","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1081.71293221114,0.291251770835073,0.0812145155839707,3.58620338668322,0.00033552730629389,0.00748125234843498,"NEUTRAL","p<0.05"
"491","BNT","BNT (V3, D1)","GSE199750","OTUD4","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1081.71293221114,0.176048078812349,0.0388316096641714,4.5336281533233,5.79790616815355e-06,9.87706609608096e-05,"NEUTRAL","p<0.05"
"492","BNT","BNT-MO (V3, D1)","GSE199750","OTUD4","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1081.71293221114,0.171878279496061,0.0529430931885019,3.2464721863548,0.00116844864671281,0.00645941580190408,"NEUTRAL","p<0.05"
