"source","target","value","type"
"Reg. of BP","EDEM2",0,"Directed"
"Cellular","EGLN1",0,"Directed"
"Metabolism","EGLN1",0,"Directed"
"Reg. of BP","EGLN1",0,"Directed"
"Cellular","EHD4",0,"Directed"
"Metabolism","EHD4",0,"Directed"
"Reg. of BP","EHD4",0,"Directed"
"Cellular","EIF4E3",0,"Directed"
"Metabolism","EIF4E3",0,"Directed"
"Reg. of BP","EIF4E3",0,"Directed"
"Cellular","EIF4H",0,"Directed"
"Metabolism","EIF4H",0,"Directed"
"Reg. of BP","EIF4H",0,"Directed"
"Cellular","EIF5A",0,"Directed"
"Interspecies interaction","EIF5A",0,"Directed"
"Metabolism","EIF5A",0,"Directed"
"Reg. of BP","EIF5A",0,"Directed"
"Cellular","ELMO2",0,"Directed"
"Cellular","ELOVL5",0,"Directed"
"Metabolism","ELOVL5",0,"Directed"
"Reg. of BP","ELOVL5",0,"Directed"
"Cellular","EMP1",0,"Directed"
"Cellular","EMP3",0,"Directed"
"Cellular","EPAS1",0,"Directed"
"Immune system","EPAS1",0,"Directed"
"Metabolism","EPAS1",0,"Directed"
"Reg. of BP","EPAS1",0,"Directed"
"Cellular","EPS15",0,"Directed"
"Interspecies interaction","EPS15",0,"Directed"
"Cellular","ERI1",0,"Directed"
"Metabolism","ERI1",0,"Directed"
"Reg. of BP","ERI1",0,"Directed"
"Cellular","ERP29",0,"Directed"
"Metabolism","ERP29",0,"Directed"
"Reg. of BP","ERP29",0,"Directed"
"Cellular","ESRRA",0,"Directed"
"Immune system","ESRRA",0,"Directed"
"Metabolism","ESRRA",0,"Directed"
"Reg. of BP","ESRRA",0,"Directed"
"Cellular","ETV6",0,"Directed"
"Metabolism","ETV6",0,"Directed"
"Reg. of BP","ETV6",0,"Directed"
"Cellular","EXOC3L4",0,"Directed"
"Cellular","EXOC6",0,"Directed"
"Cellular","EYA1",0,"Directed"
"Metabolism","EYA1",0,"Directed"
"Reg. of BP","EYA1",0,"Directed"
"Cellular","FAM111A",0,"Directed"
"Metabolism","FAM111A",0,"Directed"
"Reg. of BP","FAM111A",0,"Directed"
"Cellular","TCAF2",0,"Directed"
"Reg. of BP","TCAF2",0,"Directed"
"Cellular","NIBAN2",0,"Directed"
"Metabolism","NIBAN2",0,"Directed"
"Reg. of BP","NIBAN2",0,"Directed"
"Cellular","FAM135A",0,"Directed"
"Metabolism","FAM135A",0,"Directed"
"Cellular","TAFA2",0,"Directed"
"Reg. of BP","TAFA2",0,"Directed"
"Cellular","WASHC2A",0,"Directed"
"Reg. of BP","WASHC2A",0,"Directed"
"Cellular","WASHC2C",0,"Directed"
"Reg. of BP","WASHC2C",0,"Directed"
"Cellular","TENT5A",0,"Directed"
"Interspecies interaction","TENT5A",0,"Directed"
"Metabolism","TENT5A",0,"Directed"
"Reg. of BP","TENT5A",0,"Directed"
"Cellular","CYRIB",0,"Directed"
"Immune system","CYRIB",0,"Directed"
"Interspecies interaction","CYRIB",0,"Directed"
"Metabolism","CYRIB",0,"Directed"
"Reg. of BP","CYRIB",0,"Directed"
"Cellular","GARIN4",0,"Directed"
"Cellular","FAM91A1",0,"Directed"
"Cellular","CIBAR1",0,"Directed"
"Reg. of BP","CIBAR1",0,"Directed"
"Cellular","FANCA",0,"Directed"
"Immune system","FANCA",0,"Directed"
"Metabolism","FANCA",0,"Directed"
"Reg. of BP","FANCA",0,"Directed"
"Cellular","FANCL",0,"Directed"
"Metabolism","FANCL",0,"Directed"
"Reg. of BP","FANCL",0,"Directed"
"Cellular","FAP",0,"Directed"
"Metabolism","FAP",0,"Directed"
"Reg. of BP","FAP",0,"Directed"
"Cellular","FARP2",0,"Directed"
"Reg. of BP","FARP2",0,"Directed"
"Cellular","FBXO39",0,"Directed"
"Metabolism","FBXO39",0,"Directed"
"Cellular","FGF13",0,"Directed"
"Reg. of BP","FGF13",0,"Directed"
"Cellular","FIBP",0,"Directed"
"Reg. of BP","FIBP",0,"Directed"
"Cellular","FIG4",0,"Directed"
"Metabolism","FIG4",0,"Directed"
"Reg. of BP","FIG4",0,"Directed"
"Cellular","FLI1",0,"Directed"
"Metabolism","FLI1",0,"Directed"
"Reg. of BP","FLI1",0,"Directed"
"Cellular","FLVCR2",0,"Directed"
"Cellular","FMNL2",0,"Directed"
"Reg. of BP","FMNL2",0,"Directed"
"Cellular","FMR1",0,"Directed"
"Interspecies interaction","FMR1",0,"Directed"
"Metabolism","FMR1",0,"Directed"
"Reg. of BP","FMR1",0,"Directed"
"Cellular","FNDC3A",0,"Directed"
"Cellular","FNIP2",0,"Directed"
"Metabolism","FNIP2",0,"Directed"
"Reg. of BP","FNIP2",0,"Directed"
"Cellular","FOLR2",0,"Directed"
"Reg. of BP","FOLR2",0,"Directed"
"Cellular","FOXC1",0,"Directed"
"Metabolism","FOXC1",0,"Directed"
"Reg. of BP","FOXC1",0,"Directed"
"Cellular","FOXD4L4",0,"Directed"
"Metabolism","FOXD4L4",0,"Directed"
"Reg. of BP","FOXD4L4",0,"Directed"
"Cellular","FOXD4L5",0,"Directed"
"Metabolism","FOXD4L5",0,"Directed"
"Reg. of BP","FOXD4L5",0,"Directed"
"Cellular","FOXL2",0,"Directed"
"Metabolism","FOXL2",0,"Directed"
"Reg. of BP","FOXL2",0,"Directed"
"Cellular","FOXN2",0,"Directed"
"Metabolism","FOXN2",0,"Directed"
"Reg. of BP","FOXN2",0,"Directed"
"Cellular","FRMD4B",0,"Directed"
"Cellular","FTL",0,"Directed"
"Cellular","CMTR1",0,"Directed"
"Metabolism","CMTR1",0,"Directed"
"Interspecies interaction","FUCA2",0,"Directed"
"Metabolism","FUCA2",0,"Directed"
"Reg. of BP","FUCA2",0,"Directed"
"Metabolism","FUOM",0,"Directed"
"Cellular","FZD2",0,"Directed"
"Metabolism","FZD2",0,"Directed"
"Reg. of BP","FZD2",0,"Directed"
"Cellular","GAB1",0,"Directed"
"Reg. of BP","GAB1",0,"Directed"
"Cellular","GAB2",0,"Directed"
"Immune system","GAB2",0,"Directed"
"Reg. of BP","GAB2",0,"Directed"
"Cellular","GABARAP",0,"Directed"
"Metabolism","GABARAP",0,"Directed"
"Reg. of BP","GABARAP",0,"Directed"
"Cellular","GADD45B",0,"Directed"
"Metabolism","GADD45B",0,"Directed"
"Reg. of BP","GADD45B",0,"Directed"
"Cellular","GAK",0,"Directed"
"Metabolism","GAK",0,"Directed"
"Reg. of BP","GAK",0,"Directed"
"Metabolism","GALM",0,"Directed"
"Cellular","GART",0,"Directed"
"Metabolism","GART",0,"Directed"
"Cellular","GAS8",0,"Directed"
"Reg. of BP","GAS8",0,"Directed"
"Cellular","GDI2",0,"Directed"
"Reg. of BP","GDI2",0,"Directed"
"Cellular","GIMAP8",0,"Directed"
"Reg. of BP","GIMAP8",0,"Directed"
"Cellular","GLA",0,"Directed"
"Metabolism","GLA",0,"Directed"
"Reg. of BP","GLA",0,"Directed"
"Cellular","GLIPR2",0,"Directed"
"Reg. of BP","GLIPR2",0,"Directed"
"Cellular","GMPR2",0,"Directed"
"Metabolism","GMPR2",0,"Directed"
"Cellular","GNA13",0,"Directed"
"Reg. of BP","GNA13",0,"Directed"
"Cellular","GNA15",0,"Directed"
"Reg. of BP","GNA15",0,"Directed"
"Cellular","GNB1",0,"Directed"
"Reg. of BP","GNB1",0,"Directed"
"Cellular","GNB2",0,"Directed"
"Reg. of BP","GNB2",0,"Directed"
"Cellular","GNG5",0,"Directed"
"Reg. of BP","GNG5",0,"Directed"
"Cellular","GOLM1",0,"Directed"
"Metabolism","GOLM1",0,"Directed"
"Reg. of BP","GOLM1",0,"Directed"
"Cellular","GORASP1",0,"Directed"
"Metabolism","GORASP1",0,"Directed"
"Reg. of BP","GORASP1",0,"Directed"
"Cellular","GPBP1",0,"Directed"
"Metabolism","GPBP1",0,"Directed"
"Reg. of BP","GPBP1",0,"Directed"
"Cellular","GPD2",0,"Directed"
"Metabolism","GPD2",0,"Directed"
"Cellular","GPR141",0,"Directed"
"Reg. of BP","GPR141",0,"Directed"
"Cellular","GPR155",0,"Directed"
"Reg. of BP","GPR155",0,"Directed"
"Cellular","GPR42",0,"Directed"
"Reg. of BP","GPR42",0,"Directed"
"Cellular","GRIN3A",0,"Directed"
"Reg. of BP","GRIN3A",0,"Directed"
"Cellular","GRIPAP1",0,"Directed"
"Reg. of BP","GRIPAP1",0,"Directed"
"Cellular","GSDMC",0,"Directed"
"Interspecies interaction","GSDMC",0,"Directed"
"Cellular","GSTK1",0,"Directed"
"Metabolism","GSTK1",0,"Directed"
"Cellular","GSTO1",0,"Directed"
"Metabolism","GSTO1",0,"Directed"
"Reg. of BP","GSTO1",0,"Directed"
"Cellular","GTF2B",0,"Directed"
"Metabolism","GTF2B",0,"Directed"
"Cellular","GTPBP2",0,"Directed"
"Metabolism","GTPBP2",0,"Directed"
"Cellular","GUCY1A1",0,"Directed"
"Metabolism","GUCY1A1",0,"Directed"
"Reg. of BP","GUCY1A1",0,"Directed"
"Cellular","GUCY2F",0,"Directed"
"Metabolism","GUCY2F",0,"Directed"
"Reg. of BP","GUCY2F",0,"Directed"
"Cellular","GYG1",0,"Directed"
"Metabolism","GYG1",0,"Directed"
"Cellular","H3-3A",0,"Directed"
"Reg. of BP","H3-3A",0,"Directed"
"Cellular","H3-3B",0,"Directed"
"Reg. of BP","H3-3B",0,"Directed"
"Cellular","H3-5",0,"Directed"
"Reg. of BP","H3-5",0,"Directed"
"Cellular","HADHB",0,"Directed"
"Interspecies interaction","HADHB",0,"Directed"
"Metabolism","HADHB",0,"Directed"
"Cellular","HAUS4",0,"Directed"
"Cellular","HBG2",0,"Directed"
"Metabolism","HBG2",0,"Directed"
"Reg. of BP","HBG2",0,"Directed"
"Cellular","HDX",0,"Directed"
"Metabolism","HDX",0,"Directed"
"Reg. of BP","HDX",0,"Directed"
"Cellular","HELZ2",0,"Directed"
"Metabolism","HELZ2",0,"Directed"
"Reg. of BP","HELZ2",0,"Directed"
"Cellular","HERC6",0,"Directed"
"Interspecies interaction","HERC6",0,"Directed"
"Metabolism","HERC6",0,"Directed"
"Cellular","HERPUD2",0,"Directed"
"Reg. of BP","HERPUD2",0,"Directed"
"Cellular","HES4",0,"Directed"
"Metabolism","HES4",0,"Directed"
"Reg. of BP","HES4",0,"Directed"
"Metabolism","HEXD",0,"Directed"
"Cellular","HIGD2A",0,"Directed"
"Reg. of BP","HIGD2A",0,"Directed"
"Cellular","HIRA",0,"Directed"
"Metabolism","HIRA",0,"Directed"
"Reg. of BP","HIRA",0,"Directed"
"Cellular","H1-6",0,"Directed"
"Metabolism","H1-6",0,"Directed"
"Reg. of BP","H1-6",0,"Directed"
"Cellular","H2AC6",0,"Directed"
"Reg. of BP","H2AC6",0,"Directed"
"Cellular","H4C14",0,"Directed"
"Immune system","H4C14",0,"Directed"
"Reg. of BP","H4C14",0,"Directed"
"Cellular","H4C15",0,"Directed"
"Immune system","H4C15",0,"Directed"
"Reg. of BP","H4C15",0,"Directed"
"Cellular","HIVEP1",0,"Directed"
"Metabolism","HIVEP1",0,"Directed"
"Reg. of BP","HIVEP1",0,"Directed"
"Cellular","HNRNPF",0,"Directed"
"Metabolism","HNRNPF",0,"Directed"
"Reg. of BP","HNRNPF",0,"Directed"
"Cellular","HNRNPH2",0,"Directed"
"Metabolism","HNRNPH2",0,"Directed"
"Reg. of BP","HNRNPH2",0,"Directed"
"Cellular","HNRNPLL",0,"Directed"
"Metabolism","HNRNPLL",0,"Directed"
"Reg. of BP","HNRNPLL",0,"Directed"
"Cellular","HPSE",0,"Directed"
"Metabolism","HPSE",0,"Directed"
"Reg. of BP","HPSE",0,"Directed"
"Metabolism","HSD17B11",0,"Directed"
"Cellular","HSPA1A",0,"Directed"
"Immune system","HSPA1A",0,"Directed"
"Interspecies interaction","HSPA1A",0,"Directed"
"Metabolism","HSPA1A",0,"Directed"
"Reg. of BP","HSPA1A",0,"Directed"
"Cellular","HSPA1B",0,"Directed"
"Immune system","HSPA1B",0,"Directed"
"Interspecies interaction","HSPA1B",0,"Directed"
"Metabolism","HSPA1B",0,"Directed"
"Reg. of BP","HSPA1B",0,"Directed"
"Cellular","HSPA5",0,"Directed"
"Metabolism","HSPA5",0,"Directed"
"Reg. of BP","HSPA5",0,"Directed"
"Cellular","HTATIP2",0,"Directed"
"Metabolism","HTATIP2",0,"Directed"
"Reg. of BP","HTATIP2",0,"Directed"
"Cellular","HTR4",0,"Directed"
"Reg. of BP","HTR4",0,"Directed"
"Cellular","ICAM2",0,"Directed"
"Cellular","IDH3A",0,"Directed"
"Metabolism","IDH3A",0,"Directed"
"Cellular","IDH3G",0,"Directed"
"Metabolism","IDH3G",0,"Directed"
"Cellular","IER2",0,"Directed"
"Metabolism","IER2",0,"Directed"
"Reg. of BP","IER2",0,"Directed"
"Cellular","IER5",0,"Directed"
"Metabolism","IER5",0,"Directed"
"Reg. of BP","IER5",0,"Directed"
"Cellular","IL17RD",0,"Directed"
"Reg. of BP","IL17RD",0,"Directed"
"Metabolism","INMT",0,"Directed"
"Cellular","INTS3",0,"Directed"
"Metabolism","INTS3",0,"Directed"
"Reg. of BP","INTS3",0,"Directed"
"Cellular","IREB2",0,"Directed"
"Immune system","IREB2",0,"Directed"
"Metabolism","IREB2",0,"Directed"
"Reg. of BP","IREB2",0,"Directed"
"Cellular","ITM2B",0,"Directed"
"Metabolism","ITM2B",0,"Directed"
"Reg. of BP","ITM2B",0,"Directed"
"Cellular","ITPRIP",0,"Directed"
"Reg. of BP","ITPRIP",0,"Directed"
"Cellular","JMJD1C",0,"Directed"
"Metabolism","JMJD1C",0,"Directed"
"Reg. of BP","JMJD1C",0,"Directed"
"Cellular","JSRP1",0,"Directed"
"Reg. of BP","JSRP1",0,"Directed"
"Cellular","JUNB",0,"Directed"
"Immune system","JUNB",0,"Directed"
"Metabolism","JUNB",0,"Directed"
"Reg. of BP","JUNB",0,"Directed"
"Cellular","KARS1",0,"Directed"
"Immune system","KARS1",0,"Directed"
"Metabolism","KARS1",0,"Directed"
"Reg. of BP","KARS1",0,"Directed"
"Cellular","KBTBD2",0,"Directed"
"Metabolism","KBTBD2",0,"Directed"
"Reg. of BP","KBTBD2",0,"Directed"
"Cellular","KCNE5",0,"Directed"
"Reg. of BP","KCNE5",0,"Directed"
"Cellular","KCNH7",0,"Directed"
"Reg. of BP","KCNH7",0,"Directed"
"Cellular","KCNMA1",0,"Directed"
"Reg. of BP","KCNMA1",0,"Directed"
"Cellular","KCNS2",0,"Directed"
"Reg. of BP","KCNS2",0,"Directed"
"Cellular","KCTD14",0,"Directed"
"Cellular","KCTD5",0,"Directed"
"Metabolism","KCTD5",0,"Directed"
"Cellular","KDM1B",0,"Directed"
"Metabolism","KDM1B",0,"Directed"
"Reg. of BP","KDM1B",0,"Directed"
"Cellular","KIAA0319L",0,"Directed"
"Metabolism","MATCAP1",0,"Directed"
"Cellular","CEP162",0,"Directed"
"Cellular","WASHC4",0,"Directed"
"Reg. of BP","WASHC4",0,"Directed"
"Cellular","BLTP1",0,"Directed"
"Reg. of BP","BLTP1",0,"Directed"
"Cellular","RIC1",0,"Directed"
"Metabolism","RIC1",0,"Directed"
"Reg. of BP","RIC1",0,"Directed"
"Cellular","RESF1",0,"Directed"
"Metabolism","RESF1",0,"Directed"
"Reg. of BP","RESF1",0,"Directed"
"Cellular","KIF13A",0,"Directed"
"Reg. of BP","KIF13A",0,"Directed"
"Cellular","KIF1B",0,"Directed"
"Cellular","KIF1C",0,"Directed"
"Cellular","KLF5",0,"Directed"
"Metabolism","KLF5",0,"Directed"
"Reg. of BP","KLF5",0,"Directed"
"Cellular","KLHDC8B",0,"Directed"
"Cellular","KPNB1",0,"Directed"
"Reg. of BP","KPNB1",0,"Directed"
"Cellular","KPTN",0,"Directed"
"Reg. of BP","KPTN",0,"Directed"
"Cellular","KY",0,"Directed"
"Metabolism","KY",0,"Directed"
"Cellular","LARP1",0,"Directed"
"Metabolism","LARP1",0,"Directed"
"Reg. of BP","LARP1",0,"Directed"
"Cellular","LATS2",0,"Directed"
"Metabolism","LATS2",0,"Directed"
"Reg. of BP","LATS2",0,"Directed"
"Cellular","LDLR",0,"Directed"
"Immune system","LDLR",0,"Directed"
"Interspecies interaction","LDLR",0,"Directed"
"Metabolism","LDLR",0,"Directed"
"Reg. of BP","LDLR",0,"Directed"
"Cellular","LGALS8",0,"Directed"
"Interspecies interaction","LGALS8",0,"Directed"
"Metabolism","LGALS8",0,"Directed"
"Cellular","LIMK2",0,"Directed"
"Metabolism","LIMK2",0,"Directed"
"Reg. of BP","LIMK2",0,"Directed"
"Cellular","LIPK",0,"Directed"
"Metabolism","LIPK",0,"Directed"
"Cellular","LIPM",0,"Directed"
"Metabolism","LIPM",0,"Directed"
"Cellular","LLPH",0,"Directed"
"Reg. of BP","LLPH",0,"Directed"
"Metabolism","LMF2",0,"Directed"
"Cellular","LMTK2",0,"Directed"
"Metabolism","LMTK2",0,"Directed"
"Metabolism","LONRF1",0,"Directed"
"Cellular","LOXL3",0,"Directed"
"Immune system","LOXL3",0,"Directed"
"Metabolism","LOXL3",0,"Directed"
"Reg. of BP","LOXL3",0,"Directed"
"Cellular","LPIN2",0,"Directed"
"Metabolism","LPIN2",0,"Directed"
"Reg. of BP","LPIN2",0,"Directed"
"Cellular","LRRCC1",0,"Directed"
"Cellular","LSM10",0,"Directed"
"Metabolism","LSM10",0,"Directed"
"Reg. of BP","LSM10",0,"Directed"
"Cellular","LSP1",0,"Directed"
"Reg. of BP","LSP1",0,"Directed"
"Cellular","MAD2L1BP",0,"Directed"
"Reg. of BP","MAD2L1BP",0,"Directed"
"Cellular","MAP3K11",0,"Directed"
"Metabolism","MAP3K11",0,"Directed"
"Reg. of BP","MAP3K11",0,"Directed"
"Cellular","MAP3K13",0,"Directed"
"Metabolism","MAP3K13",0,"Directed"
"Reg. of BP","MAP3K13",0,"Directed"
"Cellular","MAPK14",0,"Directed"
"Immune system","MAPK14",0,"Directed"
"Interspecies interaction","MAPK14",0,"Directed"
"Metabolism","MAPK14",0,"Directed"
"Reg. of BP","MAPK14",0,"Directed"
"Cellular","MARS1",0,"Directed"
"Metabolism","MARS1",0,"Directed"
"Reg. of BP","MARS1",0,"Directed"
"Cellular","MASTL",0,"Directed"
"Metabolism","MASTL",0,"Directed"
"Reg. of BP","MASTL",0,"Directed"
"Cellular","MAT2B",0,"Directed"
"Metabolism","MAT2B",0,"Directed"
"Cellular","MAX",0,"Directed"
"Metabolism","MAX",0,"Directed"
"Reg. of BP","MAX",0,"Directed"
"Cellular","MBD2",0,"Directed"
"Metabolism","MBD2",0,"Directed"
"Reg. of BP","MBD2",0,"Directed"
"Cellular","MCL1",0,"Directed"
"Metabolism","MCL1",0,"Directed"
"Reg. of BP","MCL1",0,"Directed"
"Cellular","ME2",0,"Directed"
"Metabolism","ME2",0,"Directed"
"Reg. of BP","ME2",0,"Directed"
"Cellular","MED12L",0,"Directed"
"Metabolism","MED12L",0,"Directed"
"Reg. of BP","MED12L",0,"Directed"
"Cellular","MED13",0,"Directed"
"Metabolism","MED13",0,"Directed"
"Reg. of BP","MED13",0,"Directed"
"Cellular","MED28",0,"Directed"
"Metabolism","MED28",0,"Directed"
"Reg. of BP","MED28",0,"Directed"
"Cellular","MEGF11",0,"Directed"
"Cellular","MFSD14B",0,"Directed"
"Cellular","MFSD2A",0,"Directed"
"Metabolism","MFSD2A",0,"Directed"
"Reg. of BP","MFSD2A",0,"Directed"
"Cellular","MGAT1",0,"Directed"
"Metabolism","MGAT1",0,"Directed"
"Cellular","MIA3",0,"Directed"
"Immune system","MIA3",0,"Directed"
"Reg. of BP","MIA3",0,"Directed"
"Cellular","MICALL1",0,"Directed"
"Cellular","MIIP",0,"Directed"
"Reg. of BP","MIIP",0,"Directed"
"Metabolism","MIR103A2",0,"Directed"
"Reg. of BP","MIR103A2",0,"Directed"
"Cellular","MIR142",0,"Directed"
"Immune system","MIR142",0,"Directed"
"Interspecies interaction","MIR142",0,"Directed"
"Metabolism","MIR142",0,"Directed"
"Reg. of BP","MIR142",0,"Directed"
"Metabolism","MIR1827",0,"Directed"
"Reg. of BP","MIR1827",0,"Directed"
"Cellular","MIR320E",0,"Directed"
"Metabolism","MIR320E",0,"Directed"
"Reg. of BP","MIR320E",0,"Directed"
"Cellular","MIR4632",0,"Directed"
"Metabolism","MIR4632",0,"Directed"
"Reg. of BP","MIR4632",0,"Directed"
"Metabolism","MIR601",0,"Directed"
"Reg. of BP","MIR601",0,"Directed"
"Cellular","MITD1",0,"Directed"
"Cellular","MLKL",0,"Directed"
"Interspecies interaction","MLKL",0,"Directed"
"Metabolism","MLKL",0,"Directed"
"Reg. of BP","MLKL",0,"Directed"
"Cellular","MOB1A",0,"Directed"
"Metabolism","MOB1A",0,"Directed"
"Reg. of BP","MOB1A",0,"Directed"
"Cellular","MOB3C",0,"Directed"
"Metabolism","MOB3C",0,"Directed"
"Reg. of BP","MOB3C",0,"Directed"
"Cellular","MOV10",0,"Directed"
"Interspecies interaction","MOV10",0,"Directed"
"Metabolism","MOV10",0,"Directed"
"Reg. of BP","MOV10",0,"Directed"
"Cellular","MPDU1",0,"Directed"
"Metabolism","MPDU1",0,"Directed"
"Cellular","MPV17L2",0,"Directed"
"Metabolism","MPV17L2",0,"Directed"
"Reg. of BP","MPV17L2",0,"Directed"
"Cellular","MPZL1",0,"Directed"
"Reg. of BP","MPZL1",0,"Directed"
"Cellular","MRPL16",0,"Directed"
"Metabolism","MRPL16",0,"Directed"
"Cellular","MRPL17",0,"Directed"
"Metabolism","MRPL17",0,"Directed"
"Cellular","MRPS18A",0,"Directed"
"Metabolism","MRPS18A",0,"Directed"
"Cellular","MS4A14",0,"Directed"
"Reg. of BP","MS4A14",0,"Directed"
"Cellular","MSL3",0,"Directed"
"Metabolism","MSL3",0,"Directed"
"Reg. of BP","MSL3",0,"Directed"
"Cellular","MTF1",0,"Directed"
"Metabolism","MTF1",0,"Directed"
"Reg. of BP","MTF1",0,"Directed"
"Cellular","MTG2",0,"Directed"
"Metabolism","MTG2",0,"Directed"
"Reg. of BP","MTG2",0,"Directed"
"Cellular","MTMR4",0,"Directed"
"Metabolism","MTMR4",0,"Directed"
"Reg. of BP","MTMR4",0,"Directed"
"Cellular","MTMR6",0,"Directed"
"Metabolism","MTMR6",0,"Directed"
"Cellular","MTPN",0,"Directed"
"Metabolism","MTPN",0,"Directed"
"Reg. of BP","MTPN",0,"Directed"
"Cellular","MVB12A",0,"Directed"
"Metabolism","MVB12A",0,"Directed"
"Reg. of BP","MVB12A",0,"Directed"
"Cellular","MXD1",0,"Directed"
"Metabolism","MXD1",0,"Directed"
"Reg. of BP","MXD1",0,"Directed"
"Cellular","MXD3",0,"Directed"
"Metabolism","MXD3",0,"Directed"
"Reg. of BP","MXD3",0,"Directed"
"Cellular","MYCBP2",0,"Directed"
"Metabolism","MYCBP2",0,"Directed"
"Reg. of BP","MYCBP2",0,"Directed"
"Cellular","MYL12A",0,"Directed"
"Cellular","N4BP2L2",0,"Directed"
"Metabolism","N4BP2L2",0,"Directed"
"Reg. of BP","N4BP2L2",0,"Directed"
"Cellular","NAB1",0,"Directed"
"Metabolism","NAB1",0,"Directed"
"Reg. of BP","NAB1",0,"Directed"
"Cellular","NAPA",0,"Directed"
"Reg. of BP","NAPA",0,"Directed"
"Cellular","NASP",0,"Directed"
"Metabolism","NASP",0,"Directed"
"Cellular","NAT8",0,"Directed"
"Metabolism","NAT8",0,"Directed"
"Reg. of BP","NAT8",0,"Directed"
"Cellular","NBR1",0,"Directed"
"Metabolism","NBR1",0,"Directed"
"Reg. of BP","NBR1",0,"Directed"
"Cellular","NCEH1",0,"Directed"
"Metabolism","NCEH1",0,"Directed"
"Reg. of BP","NCEH1",0,"Directed"
"Cellular","NCOA2",0,"Directed"
"Metabolism","NCOA2",0,"Directed"
"Reg. of BP","NCOA2",0,"Directed"
"Cellular","NCOA3",0,"Directed"
"Metabolism","NCOA3",0,"Directed"
"Reg. of BP","NCOA3",0,"Directed"
"Cellular","NDC80",0,"Directed"
"Reg. of BP","NDC80",0,"Directed"
"Cellular","NDUFA9",0,"Directed"
"Metabolism","NDUFA9",0,"Directed"
"Cellular","NECAP1",0,"Directed"
"Cellular","NECAP2",0,"Directed"
"Cellular","NETO2",0,"Directed"
"Reg. of BP","NETO2",0,"Directed"
"Cellular","NEU1",0,"Directed"
"Metabolism","NEU1",0,"Directed"
"Cellular","NFE2L3",0,"Directed"
"Metabolism","NFE2L3",0,"Directed"
"Reg. of BP","NFE2L3",0,"Directed"
"Cellular","NFKBIE",0,"Directed"
"Metabolism","NFKBIE",0,"Directed"
"Reg. of BP","NFKBIE",0,"Directed"
"Cellular","NHLRC3",0,"Directed"
"Metabolism","NHLRC3",0,"Directed"
"Reg. of BP","NHLRC3",0,"Directed"
"Cellular","NINJ2",0,"Directed"
"Cellular","NIPA2",0,"Directed"
"Metabolism","NIT1",0,"Directed"
"Cellular","NKIRAS2",0,"Directed"
"Reg. of BP","NKIRAS2",0,"Directed"
"Cellular","NLK",0,"Directed"
"Metabolism","NLK",0,"Directed"
"Reg. of BP","NLK",0,"Directed"
"Cellular","NLN",0,"Directed"
"Metabolism","NLN",0,"Directed"
"Reg. of BP","NLN",0,"Directed"
"Cellular","NME8",0,"Directed"
"Cellular","NMT1",0,"Directed"
"Metabolism","NMT1",0,"Directed"
"Reg. of BP","NMT1",0,"Directed"
"Cellular","NOP10",0,"Directed"
"Metabolism","NOP10",0,"Directed"
"Reg. of BP","NOP10",0,"Directed"
"Cellular","NPTN",0,"Directed"
"Metabolism","NPTN",0,"Directed"
"Reg. of BP","NPTN",0,"Directed"
"Cellular","NR1I3",0,"Directed"
"Metabolism","NR1I3",0,"Directed"
"Reg. of BP","NR1I3",0,"Directed"
"Cellular","NRAS",0,"Directed"
"Reg. of BP","NRAS",0,"Directed"
"Cellular","NRBF2",0,"Directed"
"Metabolism","NRBF2",0,"Directed"
"Reg. of BP","NRBF2",0,"Directed"
"Cellular","NRDC",0,"Directed"
"Metabolism","NRDC",0,"Directed"
"Reg. of BP","NRDC",0,"Directed"
"Cellular","NRN1",0,"Directed"
"Cellular","NSF",0,"Directed"
"Metabolism","NSF",0,"Directed"
"Reg. of BP","NSF",0,"Directed"
"Cellular","NSL1",0,"Directed"
"Cellular","NT5C2",0,"Directed"
"Metabolism","NT5C2",0,"Directed"
"Cellular","NT5C3A",0,"Directed"
"Interspecies interaction","NT5C3A",0,"Directed"
"Metabolism","NT5C3A",0,"Directed"
"Cellular","NTNG2",0,"Directed"
"Reg. of BP","NTNG2",0,"Directed"
"Cellular","NUCB1",0,"Directed"
"Reg. of BP","NUCB1",0,"Directed"
"Cellular","NUP205",0,"Directed"
"Cellular","NUP62",0,"Directed"
"Metabolism","NUP62",0,"Directed"
"Reg. of BP","NUP62",0,"Directed"
"Cellular","NXT2",0,"Directed"
"Metabolism","NXT2",0,"Directed"
"Cellular","STN1",0,"Directed"
"Metabolism","STN1",0,"Directed"
"Reg. of BP","STN1",0,"Directed"
"Cellular","OGFR",0,"Directed"
"Reg. of BP","OGFR",0,"Directed"
"Cellular","OR2W6P",0,"Directed"
"Reg. of BP","OR2W6P",0,"Directed"
"Cellular","OR52B4",0,"Directed"
"Reg. of BP","OR52B4",0,"Directed"
"Cellular","OR52H1",0,"Directed"
"Reg. of BP","OR52H1",0,"Directed"
"Cellular","OR52K1",0,"Directed"
"Reg. of BP","OR52K1",0,"Directed"
"Cellular","OR52K2",0,"Directed"
"Reg. of BP","OR52K2",0,"Directed"
"Cellular","OR56B1",0,"Directed"
"Reg. of BP","OR56B1",0,"Directed"
"Cellular","ORAI2",0,"Directed"
"Cellular","OSBPL5",0,"Directed"
