"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","-log(p)"
"1447","HPV-VLP_DOWN","BCG_UP",5,390,122,423,127,"CXCL2, GADD45B, VNN1, VNN3P, VPREB3",1.18,3.94,1.27794616829402e-113,112.893487439844
"1448","HPV-VLP_DOWN","PPD_DOWN",23,372,158,423,181,"APOC1, APOE, ASAH1, CD9, CTSD, DAB2, DHRS9, FABP4, FCGRT, FLRT2, GPNMB, GRN, HMOX1, HTRA1, LRP1, NPL, PLIN2, RNASE1, RNF130, SLC7A8, TIMP2, ABCC3, GLIPR1",5.44,12.71,4.1927699407478e-114,113.377498966884
"1449","HPV-VLP_DOWN","PPD_UP",3,392,89,423,93,"CXCL2, VNN3P, VPREB3",0.71,3.23,1.30440693861139e-94,93.8845868996908
"1450","HPV-VLP_DOWN","TC-83_DOWN",2,393,39,423,46,"IRS2, TNS1",0.47,4.35,1.33584418393047e-53,52.8742441960563
"1451","HPV-VLP_DOWN","TC-83_UP",8,387,778,423,884,"ADD3, LEF1, MS4A4A, RAP2A, BCL11B, CASP8AP2, EIF1AX, ITGAV",1.89,0.9,5.03601404604918e-306,305.297913067263
"1452","HPV-VLP_DOWN","MVA85A_DOWN",2,393,10,423,12,"FCMR, ZNF395",0.47,16.67,2.25628240389006e-18,17.6466065435294
"1453","HPV-VLP_UP","FLUARIX FLUVIRIN_UP",58,456,1774,583,1921,"ADAM19, AFF4, , AP1G1, APOBEC3B, APOBEC3G, ATF6, BHLHE40, CASP1, CD38, CD83, CDKN1A, CTSC, DNAJC7, EBNA1BP2, GART, GZMA, HBEGF, HCAR3, HIRIP3, ICAM1, IDI1, IL1B, IL2RA, IL6ST, INSIG1, ISG20, MARCHF6, NAMPT, NMT1, PAICS, PCNA, POLR3K, PSMB2, PSMB5, PSMD12, PTGS2, RAB8B, RAPGEF2, RGS1, RRM2, SLAMF1, SLC2A3, SOCS1, SUB1, TARS1, TPI1, TYMS, VRK2, ZNF267, ZWINT, CCL3, DUSP5, EGR2, G0S2, GPALPP1, MAFF, SIK1",9.95,3.02,0,0
"1454","HPV-VLP_UP","PANDEMRIX_DOWN",19,495,14,583,33,"APOBEC3B, CXCL9, IDO1, IFITM1, IFITM2, SERPING1, WARS1, CXCL10, GBP1, IFI27, IFI44, IFIT1, IFIT3, MX1, MX2, OAS1, OAS2, OAS3, OASL",3.26,57.58,6.48951653442163e-19,18.1877876567056
"1455","HPV-VLP_UP","FLUZONE_DOWN",2,512,25,583,29,"CCL7, CCL2",0.34,6.9,4.91704308224658e-41,40.3082959864831
"1456","HPV-VLP_UP","FLUZONE_UP",4,510,17,583,23,"IDO1, SERPING1, FCGR1A, IFIT3",0.69,17.39,1.29995370079777e-28,27.8860721152671
"1457","HPV-VLP_UP","FLUMIST_UP",117,397,3210,583,3695,"ACSL1, AFF4, , AP1G1, APOBEC3G, BCL7B, BHLHE40, BIRC3, CASP1, CD83, CDC40, CDK7, CTSC, DNAJC7, DNM1L, DUSP4, EBNA1BP2, EML4, FASLG, FPR2, GART, GMNN, GNL2, GPD2, GTPBP4, GZMA, HBEGF, HCAR3, HIVEP3, HP1BP3, ICAM1, IDH3A, IDI1, IFITM1, IFITM2, IL1B, IL1R2, INSIG1, JAG1, LNPEP, MARCHF6, MNDA, NAMPT, NDUFV2, NMD3, NMT1, PAICS, PCK2, PFKP, PIK3C3, POLR3K, PRC1, PREP, PSMB2, PSMB9, PSMD12, PTGS2, RAB8B, RAD50, RAPGEF2, RGS1, RUVBL1, SLAMF1, SLC25A40, SLC2A3, SLC2A6, SOCS1, SUB1, TARS1, TIMM17A, TNFSF10, TPI1, UCHL5, VRK2, XCL1, ZNF267, APOL3, BAZ1A, BST2, CBR1, CLEC4A, CXCL1, CXCL10, DUSP5, DYNLT1, EGR2, EZH2, FGL2, G0S2, GPALPP1, H2AC18, IFI6, IFIT3, IFIT5, IL3RA, IRF7, JAK2, LIMK2, LMO2, MAFF, MMP9, MX1, MX2, MXD1, MYOF, OAS1, OAS2, OAS3, PHF11, PLSCR1, RELB, SIK1, SP110, SP140, TFEC, TNFAIP6, XAF1",20.07,3.17,0,0
"1458","HPV-VLP_UP","FLUMIST_DOWN",2,512,23,583,25,", CBR1",0.34,8,2.03113103572086e-38,37.6922620577597
"1459","HPV-VLP_UP","FLUENZ_DOWN",2,512,4,583,6,"FASLG, TLR1",0.34,33.33,5.05854091745916e-09,8.29597473274029
"1460","HPV-VLP_UP","FLUENZ_UP",4,510,5,583,9,"IL2, IL2RA, MICB, SOCS1",0.69,44.44,4.0936169274236e-10,9.38789280019085
"1461","HPV-VLP_UP","MENACTRA_DOWN",2,512,17,583,19,"IL6, C1S",0.34,10.53,3.71415343085086e-30,29.4301401596174
"1462","HPV-VLP_UP","MENACTRA_UP",12,502,31,583,43,", C1QB, C2, CCL20, CFB, CFH, IL1B, LAMC2, MMP12, SERPING1, TNF, C1QA",2.06,27.91,4.46864013650983e-41,40.3498246180451
"1463","HPV-VLP_UP","WETVAX_DOWN",14,500,327,583,392,", GZMA, GZMB, KCNN4, MAPK11, PDGFA, TNFSF10, APOL3, CD19, FGL2, IL15RA, OAS1, SLC31A2, TRIM21",2.4,3.57,7.74474335022862e-219,218.110992969567
"1464","HPV-VLP_UP","ZOSTAVAX_UP",2,512,18,583,21,"IFI44L, MX1",0.34,9.52,1.39629828227474e-31,30.8550217962484
"1465","HPV-VLP_UP","YF17D_UP",26,488,20,583,94,"CD38, RIGI, LAMP3, SERPING1, CXCL10, EIF2AK2, HERC5, IFI27, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT3, IRF7, ISG15, LGALS3BP, MX1, MX2, MYOF, OAS1, OAS2, OAS3, OASL, PLSCR1, XAF1",4.46,27.66,5.50257261524019e-24,23.259434217527
"1466","HPV-VLP_UP","STAMARIL_DOWN",8,506,225,583,461,", IL1R2, NAMPT, PIP4K2A, QPCT, TSPAN5, LMO2, P2RY13",1.37,1.74,3.34934905200619e-182,181.475039590155
"1467","HPV-VLP_UP","STAMARIL_UP",93,421,246,583,842,"ACOT7, ADAR, AIM2, ATF5, C1QB, CASP1, CASP5, CCNB2, CD38, CDKN1A, RIGI, GCH1, GNLY, GZMB, IDO1, IFITM1, IL15, IL1RN, ISG20, LAMP3, LDLR, MICB, MT2A, NUSAP1, PCK2, SERPING1, SLC2A6, SOCS1, TAP2, TNFSF10, TYMS, VAMP5, WARS1, ACOT9, APOL3, BST2, C1QA, CCL8, CD19, CXCL10, DUSP5, DYNLT1, EIF2AK2, FFAR2, GBP1, HERC5, IFI27, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT3, IFIT5, IFITM3, IRF7, ISG15, JUP, LAG3, LAP3, LGALS3BP, LMO2, LY6E, MX1, MX2, MYOF, NMI, OAS1, OAS2, OAS3, OASL, PHF11, PLSCR1, PML, PSME2, RBCK1, RTP4, SCO2, SEPTIN4, SLC31A2, SP110, SP140, SRC, TK1, TNFAIP6, TRAFD1, TRIM21, TYMP, UBE2C, UBE2L6, UBE2S, XAF1, ZBP1",15.95,11.05,7.60624030474962e-122,121.118829957996
"1468","HPV-VLP_UP","MMR II_DOWN",22,492,719,583,746,", CCL24, CD209, CLEC10A, GZMA, HSD11B1, KCNJ15, PDK4, QPCT, SERPINE1, SLC1A5, APBA1, C1QA, CLDN7, CLEC11A, CLEC4A, CXCL1, FCGR1A, LAMB3, MMP9, NRG1, P2RY13",3.77,2.95,7.10960464365554e-321,320.148154549179
"1469","HPV-VLP_UP","MMR II_UP",191,323,783,583,977,"ACSL1, ADAM19, AIM2, , APOBEC3B, APOBEC3G, APOL1, BMAL2, ATF5, BATF3, BPGM, BUB1, C2, C5, CACNA1A, CASP1, CASP5, CCL18, CCL19, CCL4, CCL7, CD38, CD40, CD70, CD83, CDC45, CDKN1A, CFB, CH25H, CXCL11, CXCL13, CXCL9, CYP27B1, RIGI, DMD, DUSP6, ENPP2, FANCA, FASLG, GCH1, GCNT1, GPD2, HCAR3, ICAM1, IDO1, IFITM1, IFITM2, IFNG, IL12RB2, IL15, IL1RN, IL2RA, IL6, INHBA, IRF2, ISG20, JAG1, KCNJ2, LAMP3, LGALS2, LIF, LMNB1, LTA, MAP2, MAPK11, MICB, MT2A, MYBL2, NDC80, NTN1, PARP11, PFKP, PHLDA2, PLA2G4C, PSMB9, RAPGEF2, RGS1, SERPING1, SLC1A4, SLC2A6, SLC39A8, SOCS1, ST3GAL5, STAP1, TAP2, TLR2, TNF, TNFSF10, TSPAN13, TSPAN5, VAMP5, VRK2, WARS1, ZNF267, ACOT9, ADAMDEC1, APOL3, APOL6, AXL, BAZ1A, BCL2L14, BIRC5, BST2, C1S, CBR1, CCL2, CCL3, CCL8, CD72, CHST12, CXCL10, DUSP5, DYNLT1, EGR2, EIF2AK2, ETV7, FAS, FFAR2, FSCN1, GBP1, GMPR, HERC5, HESX1, HLX, HMMR, IFI27, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT3, IFIT5, IFITM3, IGF2BP3, IL15RA, IL3RA, IRF1, IRF7, ISG15, JAK2, JUP, KCNK5, LAG3, LAMP5, LAP3, LGALS3BP, LY6E, MAFF, MUC1, MX1, MX2, MXD1, NECTIN2, NFE2L3, NMI, OAS1, OAS2, OAS3, OASL, PARP3, PHF11, PLSCR1, PML, PROCR, PRRG4, RBCK1, RELB, RTP4, SCO2, SEMA4A, SIGLEC1, SLC31A2, SOCS2, SP110, SP140, SPHK1, SRC, TFEC, TNFAIP6, TPX2, TRAF2, TRAFD1, TRIM21, UBE2C, UBE2L6, UBE2S, USP18, XAF1, ZBP1, ZBTB32",32.76,19.55,1.92136372071561e-169,168.716390413927
"1470","HPV-VLP_UP","PREVNAR_UP",43,471,111,583,208,"AICDA, AURKA, BUB1, CCNB2, CDC45, CSF2, CXCL9, DUSP4, GNLY, GZMA, GZMB, IFNG, IL12RB2, IL17RB, IL2RA, IL3, IL5, KIF11, LIF, LTA, MKI67, MMP12, NCAPG, NUSAP1, PLK1, PRC1, RRM2, SERPING1, TOP2A, TRIP13, TYMS, AURKB, BIRC5, C1S, CCNA2, ESPL1, FGL2, IL9, PBK, TK1, TPX2, UBE2C, ZBTB32",7.38,20.67,7.63929528894265e-88,87.1169467024504
"1471","HPV-VLP_UP","PREVNAR_DOWN",0,514,5,583,5,"",0,0,3.24890232335208e-12,11.4882633453084
"1472","HPV-VLP_UP","DRYVAX_UP",8,506,64,583,74,"CH25H, IFNG, IL3, PTGES, XCL1, HERC5, LAMP5, NFE2L3",1.37,10.81,9.80844570460748e-77,76.0083998076448
"1473","HPV-VLP_UP","BCG_DOWN",15,499,241,583,256,"ALDH1A2, IL1R2, IL1RN, KCNN4, MNDA, SERPINE1, CLEC4A, EGR2, FGL2, IL3RA, KIFC3, MMP9, MYOF, SLC31A2, SPHK1",2.57,5.86,9.62699644790528e-181,180.016509188427
"1474","HPV-VLP_UP","BCG_UP",44,470,83,583,127,"ACOT7, APOL1, BATF3, CCL20, CCL4, CD38, CSF2, EBI3, IDO1, IL1B, IL6, LAMP3, LIF, LTA, MT2A, NAMPT, PHLDA2, PLAAT4, PSMB9, PTGS2, SOCS1, TNF, WARS1, APOL3, CCL3, CXCL1, CXCL10, DUSP5, F3, G0S2, GBP1, IFI44L, IFIH1, IFIT3, IRF1, ISG15, MMP14, MX1, OAS3, PSME2, TNFAIP6, TRAF4, UBE2L6, VPREB3",7.55,34.65,1.76467379641686e-69,68.7533355630859
"1475","HPV-VLP_UP","PPD_DOWN",11,503,170,583,181,"ALDH1A2, IL1R2, IL1RN, MNDA, SERPINE1, SLC1A4, EGR2, FGL2, MYOF, SLC31A2, SPHK1",1.89,6.08,9.64265881870858e-149,148.015803199387
"1476","HPV-VLP_UP","PPD_UP",26,488,66,583,93,"ACSL1, CCL20, CCL4, CSF2, EBI3, HCAR3, IDO1, IL1B, IL6, INHBA, LAMP3, LTA, MT2A, NAMPT, PHLDA2, PTGS2, TNF, CCL3, CXCL1, DUSP5, G0S2, GBP1, MMP14, TNFAIP6, TRAF4, VPREB3",4.46,27.96,5.93149625511452e-66,65.2268357394565
"1477","HPV-VLP_UP","TC-83_DOWN",0,514,41,583,46,"",0,0,4.63746326949633e-63,62.3337195171436
"1478","HPV-VLP_UP","TC-83_UP",69,445,717,583,884,", BIRC3, CKS2, RIGI, GCH1, GZMA, HSPH1, IFITM1, IFITM2, IL1RN, IL6ST, ISG20, LAMP3, MT1H, MT1X, MT2A, MTHFD2, PCNA, PPA1, PSMA2, RRM2, SERPING1, SLC39A8, SOCS1, SUB1, TIMM17A, TNFSF10, TYMS, WARS1, ZWINT, APOL6, BST2, CCL2, CCL8, CXCL10, EIF2AK2, ETV7, GBP1, HERC5, IFI27, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT3, IFIT5, IRF7, ISG15, LAP3, LY6E, MX1, MX2, OAS1, OAS2, OAS3, OASL, PLSCR1, PML, RTP4, SCO2, SIGLEC1, SP140, TFEC, TNFAIP6, UBE2L6, USP18, XAF1, ZBP1",11.84,7.81,3.86469959091375e-262,261.412884258817
"1479","HPV-VLP_UP","MVA85A_DOWN",1,513,11,583,12,"",0.17,8.33,6.37365458488311e-22,21.1956114764669
"1480","FLUARIX FLUVIRIN_UP","PANDEMRIX_DOWN",2,1830,31,1921,33,"IFNGR1, APOBEC3B",0.1,6.06,2.34451173279065e-65,64.6299475895519
"1481","FLUARIX FLUVIRIN_UP","FLUZONE_DOWN",5,1827,22,1921,29,"CXCR4, CTBP2, CXCL8, PLAUR, AIFM1",0.26,17.24,1.29929869414861e-46,45.886290998035
"1482","FLUARIX FLUVIRIN_UP","FLUZONE_UP",3,1829,18,1921,23,"METTL2A, PDIA4, TNFRSF17",0.16,13.04,1.43592801439031e-40,39.8428673314981
