"condition","genes","base_mean","log2fold_change","lfc_se","stat","pvalue","padj","direction","vaccine","day","dose","infection","type","vac_infec","regimen","variant","severity","prior_infection","previous_vaccination","gse_id","participants","bioprocess"
"BBIBP (V3, D28)","GPR132",30.5707873577354,-0.382204158580371,0.18930113992564,-2.01902724268066,0.0434843880660214,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","PTPRC",7.85942945732736,1.10203524051348,0.450747602001534,2.44490538744946,0.0144890145782402,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","TUSC2",33.0017741628319,-0.351623258675443,0.158138240950854,-2.22351821141554,0.0261808767694212,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","UXT",146.552068589842,-0.313272474755656,0.136325501771972,-2.29797411844234,0.0215632622244047,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","SENP5",7.64558850959124,1.04835470756243,0.420749586097095,2.49163574297731,0.0127156368151257,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","PSMD10",22.4954711940592,-0.417596080496437,0.181755824611124,-2.29756642677012,0.0215864783184619,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","NCAPD2",8.40714827338612,0.823716125035037,0.385238787304757,2.13819623615264,0.0325008197399848,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","TTC19",23.0954598593826,0.372874935608317,0.185572306802789,2.0093242468801,0.0445027581138458,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","TACC1",5.70406516940928,1.40792560710096,0.539388375906825,2.61022608196541,0.00904824022843627,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","TAOK1",1.30906705483699,2.44776534674118,1.01139368644473,2.42019045555407,0.0155123800588261,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","NEDD9",5.72135250248175,0.888145503791247,0.41919261126588,2.11870505329094,0.0341154010253639,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","GADD45A",19.9739334677912,0.552254609613316,0.244879713748532,2.25520767383953,0.0241202964838474,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","GRK5",0.88359774914872,2.33195179129211,1.04230864157368,2.23729488395233,0.0252670733778836,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","RAN",84.9845425944654,-0.204293225345829,0.101984819520517,-2.00317288696803,0.0451587347815842,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","SNX9",3.30105296153621,1.34266967703494,0.564764039869847,2.37739937787888,0.0174351991689954,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","STAG3L3",32.286784167383,0.410681895753088,0.166659177157681,2.46420210850153,0.0137318656101614,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","SIAH2",105.955912765319,0.402120323196036,0.188131327510425,2.13744477603684,0.0325618328407774,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","REC8",21.0815855680711,0.501445887340855,0.250541047763025,2.00145202480014,0.0453436989529063,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","IER3",312.93033004311,-0.705018394932543,0.216911371918175,-3.25026018091156,0.00115299469192378,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","RAD50",29.4087197521143,0.860494843978889,0.31574019837631,2.72532559491624,0.00642381043235468,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","CCNY",1.71845104462328,1.50117287479755,0.715495400468289,2.09808878409986,0.0358973031586856,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","GOLGA8A",69.2738774976043,0.720072427060058,0.330352144448767,2.17971167785693,0.0292788403851507,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","TUBB2A",17.5584538478339,0.686394671935385,0.268749937511514,2.55402728012161,0.0106484913235047,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","SPIN2A",1.63337595191664,2.11206312516299,0.981097669564614,2.15275521559466,0.0313379215017756,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","TNF",74.4379363464676,-0.789548618269304,0.267510160514902,-2.95147151326733,0.00316263717408844,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","MCM8",0.806612236750652,2.70598450499607,1.31088929358827,2.06423572015684,0.0389953722796524,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","SNX9",3.12197148073689,1.48776138265698,0.64820356328649,2.29520704130937,0.0217212618590464,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","EXOC2",2.25139857002472,1.5760964816578,0.68513877310942,2.3004047406409,0.0214253005067498,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","CCDC57",3.43080497076035,1.11015429337857,0.544775534323132,2.0378196586194,0.0415679716183372,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","NASP",18.670048330758,0.46234566491666,0.224788973460188,2.05679868456068,0.0397055946820181,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","CSNK1A1",17.2852486164763,0.606937670812569,0.269367196351029,2.25319815862668,0.0242466574629765,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","XRCC3",13.3116195881634,1.12874755172674,0.343181159833263,3.28907202328692,0.00100518297986725,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","KLHDC3",104.515027255162,-0.272098615739488,0.132020185681997,-2.0610379718364,0.0392994176229871,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","LSM14A",42.2962667887477,-0.474411513976226,0.178571189113782,-2.65670804081357,0.00789077472195826,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","TEX14",1.51954973776878,3.17790114231678,1.0299635326119,3.08545015594666,0.00203244286710658,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","EPB41",87.2050099346672,0.428358859261712,0.203909460082011,2.10073068257564,0.0356646143254324,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","MRNIP",13.9813370384454,0.793645735637883,0.323322218445951,2.4546588213224,0.0141018356294661,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","WNK1",8.59957511252132,1.04685552212902,0.404960395349039,2.58508124288729,0.00973560542546143,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","BRD4",1.90545935891553,2.21087772252782,0.949425270262617,2.32864849059292,0.0198776949713378,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","CCNL2",54.8420158194717,0.420925712997149,0.195488145379282,2.15320326549969,0.0313027071579721,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","FOXN3",2.66997552389203,1.57351864069272,0.672468407661027,2.33991459340925,0.0192881501427857,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","RBM38",255.805781161432,0.477759817814208,0.209005608412928,2.28587080242511,0.0222618180296433,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","EXOC8",53.3514246391817,-0.249925870902054,0.125876518426356,-1.98548445751836,0.0470905976555024,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","ARID1B",3.09756906395024,1.8694363942191,0.72915369258406,2.56384410204928,0.0103520030386899,1,"UP","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BBIBP (V3, D28)","DDB1",21.137040201174,-0.658870953952729,0.331172154492525,-1.98951193515154,0.0466447257682123,1,"NEUTRAL","BBIBP",28,3,"none","IN","vaccine","HO","none","none",NA,NA,"GSE206023",6,"Cell cycle"
"BNT (V1, D6)","TK1",26.5166257797161,0.579917502603704,0.122513179486756,4.73351116209008,2.20668822192025e-06,0.00927415892467532,"NEUTRAL","BNT",6,1,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",64,"Cell cycle"
"BNT (V1, D6)","CDT1",16.5310365362408,0.619158389058852,0.141089499666054,4.38840870882908,1.14183045389321e-05,0.0213281241782208,"NEUTRAL","BNT",6,1,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",64,"Cell cycle"
"BNT (V1, D6)","RRM2",89.0689930276761,0.517638031774057,0.117534276369396,4.40414530776693,1.06201743900252e-05,0.0213281241782208,"NEUTRAL","BNT",6,1,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",64,"Cell cycle"
"BNT (V2, D1)","CHEK1",47.7198411283823,0.312361573566885,0.0751129467846887,4.15855837026697,3.2026240054423e-05,0.00022376343981875,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","WIZ",428.180682930635,-0.0792035839063266,0.028630808110043,-2.76637612190009,0.00566831160573214,0.0196728304570021,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","AAAS",202.693286664703,-0.155671953493438,0.0328688371047298,-4.73615640849785,2.17809515755624e-06,2.06756495553099e-05,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","WNT10B",26.211974614548,-0.3856977453495,0.110620151475198,-3.48668610742208,0.00048904498340941,0.00242888805642991,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","NAA50",1333.93713349323,-0.135915379119385,0.0299125139239712,-4.54376317098728,5.52587396446071e-06,4.73327386046736e-05,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","TDRKH",76.562810915838,-0.279575843937236,0.0628693576154796,-4.44693336374093,8.71048433751526e-06,7.05715673714612e-05,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CHMP1A",880.710802967808,0.159466951108374,0.0410240800699845,3.88715483287703,0.00010142606292594,0.00061992822657564,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CHMP2A",2159.90152470863,0.368534047627173,0.0740256874420364,4.97846167137241,6.40916320139659e-07,6.8958740911267e-06,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","ATP2B4",2939.72665496705,-0.339649751157967,0.0492978836619717,-6.88974304631198,5.58932537416501e-12,1.55119022747736e-10,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CHMP2B",625.574820319298,0.380285084716711,0.0477274233629226,7.96785281755097,1.61454989907296e-15,6.94863430247643e-14,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","AATF",1250.00795754873,0.192775020808398,0.0429727322718333,4.48598473071151,7.25779393380747e-06,6.01210021376468e-05,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CHMP4A",56.3078543192419,0.17985523733718,0.0753058523429169,2.38833014621734,0.0169251298815772,0.0491524319848542,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CHMP4B",2959.49688711302,0.242493833255984,0.0707452053982734,3.42770696460374,0.00060870212062758,0.00293778325334931,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CHMP7",1226.67562975159,-0.264885344927831,0.0512371879215432,-5.16978693938934,2.3436103427324e-07,2.81380715297331e-06,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","ABCB1",253.455967574326,-0.310093381891395,0.0885311228423646,-3.50264824318942,0.00046065736641877,0.00230439393959455,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","TET2",6252.05634461911,0.202252016433643,0.0616680344091304,3.27968968642364,0.00103921323168437,0.00465814920764396,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","RDX",438.755737891884,0.19535479922951,0.0462477961437255,4.2240888327392,2.39909413464241e-05,0.00017317042656611,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CIAO2A",382.450215756154,0.183096951793007,0.0449044615593674,4.07747794839802,4.55268461884998e-05,0.00030577373726368,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CIAO2B",222.865671555558,0.117040542051404,0.0388320647726233,3.01401799612567,0.0025781251271768,0.010154610857017,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","LPIN1",503.359617152065,-0.137035252063542,0.048538271614965,-2.82324127959455,0.00475407788698689,0.0169942106117062,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","ABL1",425.504083215491,-0.127236930178523,0.0354890018259362,-3.58524961627788,0.00033675595481541,0.00175875099029508,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","TGFA",350.279768009989,-0.24670007820721,0.0926596112903463,-2.66243376992142,0.00775778346106019,0.0256309105518664,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CIT",147.060696307741,0.281869518879915,0.0787230969688306,3.58051867537068,0.00034291283182524,0.00178642370818448,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CITED2",978.408218295898,0.22539254823303,0.0433463063549373,5.19980979203679,1.99492569551198e-07,2.43474513456515e-06,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CKAP5",1113.50490983135,0.0886449670631283,0.0362045926546466,2.44844536461733,0.014347418765556,0.0428457675826492,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","AURKAIP1",513.033011338935,0.155595543946732,0.0478619304979582,3.25092494865768,0.00115030219082513,0.00507071986159651,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","ABRAXAS2",272.397175876743,0.140471686819548,0.0293077003901513,4.79299586625885,1.64309011612798e-06,1.60838782808321e-05,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CKS1B",36.7483666183693,0.214014259704746,0.0688407078737909,3.10883293206557,0.00187827894373648,0.00771945336488787,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","BOD1",143.73752852432,-0.149738332558091,0.0396050087664431,-3.78079281439177,0.0001563297334668,0.00090204777657661,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","MSH2",287.013068202978,-0.175178517125996,0.05490652040386,-3.19048659134628,0.00142033431638868,0.00607509331366247,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","ZNF207",2595.58898515707,0.0956855088820187,0.0300659744246492,3.18251813596875,0.00146000371825933,0.00622731839293325,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CLEC2D",1588.46180649599,-0.183848531199289,0.0601741745870192,-3.05527300475757,0.00224855741652998,0.00900051933721512,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","DMAP1",350.3220230797,-0.158425376601835,0.0413009953474427,-3.8358730889919,0.00012511900919265,0.00074330050930474,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","PPP1CA",1574.07440418306,-0.183752280045265,0.0516740842655603,-3.55598522270732,0.00037656524439692,0.00193749164847459,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","PPP1R10",2130.80459874721,0.134956895305467,0.0490526106593499,2.75126835231434,0.00593649897713473,0.0204486355619794,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","LRRCC1",254.845179695263,0.459325317838187,0.0800509060344945,5.73791529155535,9.58490316613489e-09,1.50004062127016e-07,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","DMTF1",1042.42229809368,0.12512226564945,0.047928015257166,2.61062898136058,0.00903758842058928,0.0291396584171413,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","PPP1R12A",4015.34499186769,0.191594959646966,0.0524516080742695,3.6527947699082,0.00025940155181594,0.00140308479338008,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","YY1",2023.68439020842,-0.10972244412344,0.0251555976614168,-4.36175063698567,1.29025877050485e-05,0.00010068767828725,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","PPP1R15A",3949.13915965827,0.337003220857669,0.105745500552479,3.18692728387457,0.00143792921123158,0.00614310640106349,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","LSM11",53.7960929610401,-0.186980779744637,0.0637011229981901,-2.9352823144099,0.00333244342155592,0.0126785683914829,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","PPP2R1A",1076.8629854005,-0.129625831989273,0.036283783679142,-3.57255552881575,0.00035351449060554,0.00183519389635782,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","TRIM32",106.270361839393,-0.441026047191366,0.0693884704721057,-6.35589809359841,2.07212368852584e-10,4.53569254039078e-09,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CLIP1",1992.90265803367,0.103916358130263,0.0435311402138758,2.38717289783141,0.0169785042495058,0.0492574548019114,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","SNX9",313.688696616756,-0.107385464614595,0.0440552253182585,-2.43751935982243,0.0147884223201814,0.0439774378436551,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","PPP2R3B",140.010370257314,-0.202279058129368,0.0667783606870294,-3.02911086837532,0.00245274653778736,0.00971593161404486,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","PPP3CA",1745.11471388805,-0.226415087921251,0.0450137955611803,-5.02990439038893,4.90724474975705e-07,5.44098187847155e-06,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","ACTR3",7010.16418646983,0.196167209783057,0.0400199075623259,4.90174070186323,9.49911659439483e-07,9.8109880289116e-06,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CLSPN",196.967933854089,0.524409319495246,0.0850097188439482,6.16881606746519,6.88032056277032e-10,1.35452983323464e-08,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","ACTR5",90.6873450933679,-0.178712954775224,0.0543632909000255,-3.28738293463282,0.00101123222952995,0.00455143957682677,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","CLTA",655.465131615783,0.179714522022718,0.0378991324212079,4.74191651738581,2.1170586633756e-06,2.01463737143174e-05,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","ACVR1B",282.844233031849,0.125128148987138,0.0479610740740886,2.60895218472055,0.00908199316744041,0.0292586626652196,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","RIF1",1609.82371826247,0.212697865867735,0.0447214747044639,4.7560566209706,1.97411122174076e-06,1.89795276599336e-05,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
"BNT (V2, D1)","DNM2",3483.97311911456,-0.0948853597567922,0.0296610318112564,-3.19899052604041,0.0013790970076259,0.00593084242798696,"NEUTRAL","BNT",1,2,"none","RNA","vaccine","HO","none","none",NA,NA,"GSE199750",46,"Cell cycle"
